step,t,layer,side,content_mass_mean,content_mass_max,entropy
0,400,0,64,0.005542687140405178,0.08424460887908936,0.6589994430541992
0,400,1,64,0.025675073266029358,0.10773308575153351,1.1904911994934082
0,400,2,32,0.004478981718420982,0.042265478521585464,0.6205283403396606
0,400,3,32,0.009667987935245037,0.07833558320999146,0.4225352108478546
0,400,4,16,0.013096991926431656,0.06208472698926926,0.5810373425483704
0,400,5,16,0.0482797734439373,0.19570058584213257,0.6862497925758362
0,400,6,8,0.033833298832178116,0.12602466344833374,0.9688766002655029
0,400,7,16,0.027675919234752655,0.16550327837467194,0.31884464621543884
0,400,8,16,0.065272256731987,0.3545122742652893,0.2836437225341797
0,400,9,16,0.04230240732431412,0.32389140129089355,0.26996737718582153
0,400,10,32,0.0005664718337357044,0.06004611402750015,0.014827955514192581
0,400,11,32,0.0033142846077680588,0.09021473675966263,0.26062437891960144
0,400,12,32,0.0095541812479496,0.09791892021894455,0.18576541543006897
0,400,13,64,0.06737540662288666,0.2557957172393799,1.67140793800354
0,400,14,64,0.017047256231307983,0.2116512954235077,0.6541775465011597
0,400,15,64,0.01301605999469757,0.12011256068944931,0.684751570224762
5,360,0,64,0.00517985550686717,0.07859410345554352,0.6159247159957886
5,360,1,64,0.02616107650101185,0.11068099737167358,1.156749963760376
5,360,2,32,0.004906332120299339,0.0496828518807888,0.5698237419128418
5,360,3,32,0.010118394158780575,0.07997582107782364,0.4352167248725891
5,360,4,16,0.01533711701631546,0.13621042668819427,0.5621877908706665
5,360,5,16,0.046773772686719894,0.23040394484996796,0.6507633924484253
5,360,6,8,0.0345119833946228,0.12666822969913483,0.9138942956924438
5,360,7,16,0.028615210205316544,0.18453601002693176,0.3034932017326355
5,360,8,16,0.06855177879333496,0.3768749237060547,0.28382521867752075
5,360,9,16,0.04307389631867409,0.3457249104976654,0.2528350353240967
5,360,10,32,0.0005744264926761389,0.0611937940120697,0.014638214372098446
5,360,11,32,0.0038190907798707485,0.09345176815986633,0.2666265368461609
5,360,12,32,0.013374785892665386,0.15655258297920227,0.1885276734828949
5,360,13,64,0.06595022976398468,0.22499510645866394,1.655347228050232
5,360,14,64,0.016720600426197052,0.16521742939949036,0.6482757329940796
5,360,15,64,0.012537531554698944,0.15305857360363007,0.669314980506897
10,320,0,64,0.004976592026650906,0.07107630372047424,0.5745053291320801
10,320,1,64,0.02741956152021885,0.12222902476787567,1.136458396911621
10,320,2,32,0.007158833090215921,0.09347548335790634,0.5305657386779785
10,320,3,32,0.010133536532521248,0.09617628157138824,0.4376412034034729
10,320,4,16,0.020486509427428246,0.1609291285276413,0.5634394884109497
10,320,5,16,0.04796645790338516,0.3016970157623291,0.5906097292900085
10,320,6,8,0.0364932082593441,0.1242075189948082,0.882436215877533
10,320,7,16,0.028456086292862892,0.18720293045043945,0.27923130989074707
10,320,8,16,0.07251223176717758,0.3638373613357544,0.275460809469223
10,320,9,16,0.04504022002220154,0.340037077665329,0.2330842912197113
10,320,10,32,0.0005871206521987915,0.06788547337055206,0.014295672066509724
10,320,11,32,0.004019246436655521,0.09470747411251068,0.2615518271923065
10,320,12,32,0.015994001179933548,0.1621466726064682,0.18941690027713776
10,320,13,64,0.0643637552857399,0.27192622423171997,1.644312858581543
10,320,14,64,0.015785574913024902,0.20099946856498718,0.6465299725532532
10,320,15,64,0.01131480373442173,0.1341855823993683,0.637540340423584
15,280,0,64,0.0049399640411138535,0.06259904056787491,0.5409000515937805
15,280,1,64,0.028424594551324844,0.13503876328468323,1.1092274188995361
15,280,2,32,0.008539044298231602,0.11247099190950394,0.5009061098098755
15,280,3,32,0.009660382755100727,0.10565720498561859,0.42618244886398315
15,280,4,16,0.02334124967455864,0.17394979298114777,0.5518708229064941
