image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23543,0.87833,22.952,0.38593,0.13475,0.29455,0.71365,18.927,0.30796,0.23167,0.9388,0.07119,80.2
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33058,0.8338,22.913,0.31228,0.19724,0.41593,0.65784,18.076,0.21825,0.27379,0.91279,0.0715,80.7
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36542,0.71006,18.73,0.27883,0.22558,0.44826,0.44755,15.166,0.23487,0.30932,0.88283,0.11574,80.8
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28751,0.96571,34.348,0.43983,0.09698,0.28022,0.77235,20.379,0.66047,0.21601,0.61093,0.01917,80.9
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24369,0.88706,26.068,0.43326,0.16904,0.45532,0.55458,10.531,0.36323,0.29129,0.80784,0.04973,80.9
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3493,0.85409,26.359,0.44568,0.09276,0.39251,0.61144,18.387,0.23684,0.19457,0.68887,0.04809,80.9
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36788,0.8867,27.316,0.41755,0.11252,0.56933,0.60871,16.055,0.37463,0.34352,0.46933,0.04307,80.9
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3695,0.80819,27.123,0.41699,0.12795,0.69165,0.59021,13.786,0.33307,0.40079,0.40681,0.04404,81.0
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39208,0.68186,16.642,0.26444,0.1686,0.47058,0.42629,16.153,0.13068,0.24307,1.0,0.1472,80.8
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30417,0.81295,21.031,0.31413,0.16639,0.34957,0.67026,18.505,0.20392,0.21235,0.87451,0.0888,81.0
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.38754,0.77087,21.951,0.29177,0.19674,0.57033,0.48335,16.164,0.16868,0.39312,0.81281,0.07988,80.9
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2484,0.89024,24.84,0.45164,0.15674,0.36928,0.73471,16.451,0.34693,0.24334,0.68342,0.05728,80.8
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.51794,0.73921,20.852,0.25734,0.189,0.50774,0.40912,16.015,0.18543,0.35922,0.8,0.09065,80.9
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26518,0.91947,31.0,0.54389,0.11047,0.27173,0.8119,23.945,0.5105,0.20093,0.51698,0.02818,80.8
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.29294,0.81862,22.68,0.47024,0.141,0.3519,0.7127,20.728,0.331,0.16434,0.72,0.07345,80.8
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40365,0.763,20.706,0.3614,0.14787,0.47068,0.33487,12.89,0.04737,0.27721,0.94752,0.09219,80.7
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37369,0.91673,28.564,0.48074,0.11316,0.35758,0.76981,21.075,0.35536,0.20131,0.54444,0.03731,80.9
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39557,0.84236,23.28,0.42152,0.13025,0.58344,0.45559,13.716,0.1175,0.34459,1.0,0.06855,80.7
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,3.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42774,0.74486,20.745,0.26461,0.17295,0.46702,0.54146,17.813,0.22845,0.28155,0.99216,0.09178,80.7
