image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,3.5,0,0.4220591187477112,0.008768380653389314,0.15758244693279266
task_attr_mod_color_11699,phase_gain,3.5,100,0.08731396496295929,0.22968121845631745,0.12302117049694061
task_attr_mod_color_11699,phase_gain,3.5,200,0.07979453355073929,0.4072390576052906,0.09729814529418945
task_attr_mod_color_11699,phase_gain,3.5,300,0.0018803972052410245,0.5508092858075183,0.08364765346050262
task_attr_mod_color_11699,phase_gain,3.5,400,0.06371152400970459,0.6903714540549948,0.07313133031129837
task_attr_mod_color_11699,phase_gain,3.5,500,0.055265169590711594,0.830833949704142,0.06507103890180588
task_attr_mod_color_11699,phase_gain,3.5,600,0.047460202127695084,0.9562504894709363,0.059638023376464844
task_attr_mod_color_11699,phase_gain,3.5,700,0.02794225886464119,1.0814262095370692,0.05491166561841965
task_attr_mod_color_11699,phase_gain,3.5,800,0.04844004660844803,1.1985064066306996,0.05089402198791504
task_attr_mod_color_11699,phase_gain,3.5,900,0.0011106126476079226,1.2998893795683955,0.048312265425920486
task_attr_mod_color_11699,phase_gain,3.5,1000,0.007499516010284424,1.3907965867560041,0.04599606990814209
task_attr_mod_color_11699,phase_gain,3.5,1100,0.03579508513212204,1.475703913592064,0.04390452057123184
task_attr_mod_color_11699,phase_gain,3.5,1200,0.048748988658189774,1.5486200182735816,0.04213402792811394
task_attr_mod_color_11699,phase_gain,3.5,1300,0.04217960312962532,1.6130196549773756,0.04067873954772949
task_attr_mod_color_11699,phase_gain,3.5,1400,0.007235840894281864,1.6696197898538114,0.039685945957899094
task_attr_mod_color_11699,phase_gain,3.5,1500,0.03072141483426094,1.7231095544726767,0.03849831968545914
task_attr_mod_color_11699,phase_gain,3.5,1600,0.036029815673828125,1.7682881569787678,0.037614673376083374
task_attr_mod_color_11699,phase_gain,3.5,1700,0.04957790672779083,1.8103019491820396,0.03676134720444679
task_attr_mod_color_11699,phase_gain,3.5,1800,0.0232103131711483,1.8494388487643578,0.03599482402205467
task_attr_mod_color_11699,phase_gain,3.5,1900,0.0047800661996006966,1.8849461581970066,0.035461150109767914
task_attr_mod_color_11699,phase_gain,3.5,2000,0.010369102470576763,1.9165973068221371,0.03489977866411209
task_attr_mod_color_11699,phase_gain,3.5,2100,0.014873797073960304,1.946475646101636,0.034303583204746246
task_attr_mod_color_11699,phase_gain,3.5,2200,0.002814931096509099,1.9740647841977028,0.033763986080884933
