condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,bird_02,0.2,0.19773037731647491,7.5,6.587718051045541,26.83749771118164,0.7875216603279114,0.8418175578117371,0.5520104169845581,0.9471620917320251,0.19773037731647491,0.043463051319122314,1.0065633058547974,0.045511823147535324,0.08985774219036102,1.748227596282959,11.264265060424805,7.085867404937744,8.481620788574219,32,True,0.598876953125
