image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,32,0.12,0.5,data/targets/MIST.png,human,human,0.03252,False,1.3,42.1,0.1848,0.9564,0.0325,34.2299,0.9977,5.4557,0.7169,0.5203,0.2725,0.3022,-0.0297,0.1038,0.1025,0.0013,0.01523,0.4617
cat_00,phase,0,a dog,32,0.12,0.5,data/targets/MIST.png,human,human,0.05109,False,1.3,25.3,0.2615,0.9074,0.0511,23.2178,0.9885,5.1368,0.7005,0.5194,0.2452,0.248,-0.0028,0.0621,0.0763,-0.0142,0.05719,0.5538
horse_01,phase,0,a zebra,32,0.12,0.5,data/targets/MIST.png,human,human,0.09698,False,1.3,25.5,0.351,0.8972,0.097,24.0584,0.9808,4.9355,0.7029,0.5615,0.323,0.3261,-0.0031,0.1175,0.1215,-0.004,0.05279,0.6331
man_00,phase,0,an old woman,32,0.12,0.5,data/targets/MIST.png,human,human,0.04133,False,1.3,25.6,0.1176,0.9849,0.0413,38.6152,0.998,4.4207,0.6575,0.3193,0.2819,0.2975,-0.0156,0.1079,0.1186,-0.0106,0.00788,0.279
woman_01,phase,0,a man,32,0.12,0.5,data/targets/MIST.png,human,human,0.04688,False,1.3,25.7,0.1273,0.9814,0.0469,38.8356,0.9979,3.5845,0.3308,0.2635,0.208,0.2128,-0.0048,0.0388,0.0391,-0.0003,0.00686,0.3817
