image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,spectral_floor,floor_gate,theta_budget,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,advdrop,instruct-pix2pix,turn the color of potted plant to pink,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.10089,0.99113,41.329,0.84154,0.01935,0.12047,0.96109,28.903,0.6467,0.03766,0.09217,0.00858,0.9819,0.98543,False,0.837,77.9
task_attr_mod_color_136767,advdrop,instruct-pix2pix,turn the color of astronaut to pink,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.04422,0.99017,40.774,0.83391,0.00719,0.064,0.95749,31.873,0.61984,0.01732,0.08026,0.00915,0.99755,0.99421,False,0.837,64.2
task_attr_mod_color_184837,advdrop,instruct-pix2pix,turn the color of frame to pink,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.0325,0.99376,39.028,0.84184,0.00607,0.05338,0.95827,28.681,0.59271,0.02979,0.09204,0.01118,0.99645,0.99421,False,0.837,64.3
task_attr_mod_color_32648,advdrop,instruct-pix2pix,turn the color of potion bottle to orange,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.118,0.98865,44.897,0.76437,0.01999,0.11364,0.94556,32.426,0.7158,0.04257,0.07412,0.00569,0.99551,0.99048,False,0.837,64.2
task_attr_mod_color_6205,advdrop,instruct-pix2pix,turn the color of toolbox to red,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.06647,0.99137,42.079,0.84493,0.01003,0.07253,0.97184,33.097,0.72957,0.02669,0.0739,0.00787,0.99476,0.98746,False,0.837,64.3
task_env_weather_112463,advdrop,instruct-pix2pix,transform the setting to spring with blooming flowers,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.08269,0.98929,42.529,0.87495,0.0123,0.16694,0.8729,24.235,0.52759,0.0738,0.0719,0.00747,0.96843,0.97435,False,0.837,64.3
task_env_weather_246440,advdrop,instruct-pix2pix,transform the setting to autumn with falling leaves,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.01515,0.9948,39.546,0.86629,0.00237,0.09879,0.92098,26.022,0.47654,0.05652,0.09477,0.01054,0.99446,0.98768,False,0.837,64.1
task_env_weather_63722,advdrop,instruct-pix2pix,change the setting to a snowy landscape,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.10822,0.98755,39.465,0.80154,0.02031,0.13279,0.95008,29.304,0.53198,0.03402,0.0834,0.01064,0.98519,0.98208,False,0.837,64.2
task_obj_add_40931,advdrop,instruct-pix2pix,Add the blood on snout,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.07931,0.99179,38.792,0.82221,0.01172,0.10817,0.92705,26.665,0.52921,0.05763,0.08963,0.01149,0.98069,0.95952,False,0.837,64.2
task_obj_remove_380621,advdrop,instruct-pix2pix,Remove iceberg,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.09618,0.98747,39.449,0.80702,0.01279,0.13749,0.90101,26.011,0.46752,0.04,0.09294,0.01065,0.99642,0.97954,False,0.837,64.3
task_obj_swap_joint_mask_276754,advdrop,instruct-pix2pix,Replace the satellite dish with rocket,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.06033,0.99099,37.694,0.7624,0.00812,0.02531,0.97871,31.67,0.50594,0.03747,0.09432,0.01304,0.99557,0.99356,False,0.837,64.0
task_obj_swap_joint_mask_533428,advdrop,instruct-pix2pix,Replace the samurai armor with red jacket,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.07197,0.98766,38.742,0.8136,0.00842,0.22235,0.80394,19.952,0.38753,0.10991,0.08392,0.01156,0.98939,0.98225,False,0.837,64.1
task_obj_swap_rand_mask_417469,advdrop,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,100.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,50,encoder_target,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,True,0.06305,0.9883,40.242,0.82036,0.00711,0.08449,0.94913,29.608,0.5734,0.02551,0.0873,0.00972,0.99128,0.98899,False,0.837,64.0
