condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
mist,horse_00,0.04,0.04493612051010132,0.25,dists,True,0.0,0.04000017881393433,0.044936299324035645,3.765722724566781,38.83177185058594,0.01568630337715149,0.980288028717041,0.7382587194442749,0.9928131699562073,0.15810878574848175,0.044936299324035645,0.9532086849212646,0.011439179070293903,0.0
