image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_attr_mod_color_6205,ours_ph_q,blur1,0.12,0.25,0.99897,-9e-05,0.11978,0.11511
task_attr_mod_color_6205,ours_ph_q,blur1,0.25,0.4,0.99325,0.00013,0.25145,0.24522
task_attr_mod_color_6205,ours_ph_q,blur1,0.4,0.55,0.97837,-0.00023,0.39574,0.38447
task_attr_mod_color_6205,ours_ph_q,blur1,0.55,0.7,0.95322,0.00117,0.54407,0.52453
task_attr_mod_color_6205,ours_ph_q,blur1,0.7,0.85,0.9115,0.00018,0.78447,0.75765
task_attr_mod_color_6205,ours_ph_q,blur1,0.85,1.05,0.8923,-0.00115,0.97701,0.9619
task_attr_mod_color_6205,ours_ph_q,blur2,0.0,0.12,0.99999,1e-05,0.00289,0.00242
task_attr_mod_color_6205,ours_ph_q,blur2,0.12,0.25,0.99221,-0.00061,0.11978,0.10421
task_attr_mod_color_6205,ours_ph_q,blur2,0.25,0.4,0.95007,3e-05,0.25145,0.23271
task_attr_mod_color_6205,ours_ph_q,blur2,0.4,0.55,0.85546,-0.00093,0.39574,0.343
task_attr_mod_color_6205,ours_ph_q,blur2,0.55,0.7,0.71802,0.00249,0.54407,0.35525
task_attr_mod_color_6205,ours_ph_q,blur2,0.7,0.85,0.53266,0.00401,0.78447,0.52365
task_attr_mod_color_6205,ours_ph_q,blur2,0.85,1.05,0.3795,-0.00119,0.97701,0.76943
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.0,0.12,0.99919,-0.00036,0.00289,0.00983
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.12,0.25,0.84276,-0.00248,0.11978,0.34431
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.25,0.4,0.65489,-0.00315,0.25145,0.60781
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.4,0.55,0.46271,0.00867,0.39574,0.85316
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.55,0.7,0.29341,-8e-05,0.54407,1.07476
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.7,0.85,0.15925,-0.01437,0.78447,1.23609
task_attr_mod_color_6205,ours_ph_q,crop_resize0.1,0.85,1.05,0.12601,-0.00062,0.97701,1.23608
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.0,0.12,0.99858,-0.0002,0.00289,0.01453
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.12,0.25,0.80039,0.00366,0.11978,0.41878
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.25,0.4,0.58428,-0.00131,0.25145,0.71534
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.4,0.55,0.36429,0.02435,0.39574,1.00718
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.55,0.7,0.2159,-0.00086,0.54407,1.20753
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.7,0.85,0.13352,0.04139,0.78447,1.29425
task_attr_mod_color_6205,ours_ph_q,crop_resize0.15,0.85,1.05,0.12705,0.01066,0.97701,1.23674
task_env_weather_112463,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00257,0.00257
task_env_weather_112463,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.12063,0.12063
task_env_weather_112463,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.24731,0.24731
task_env_weather_112463,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.48254,0.48254
task_env_weather_112463,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.75213,0.75213
task_env_weather_112463,ours_ph_q,identity,0.7,0.85,1.0,0.0,1.02818,1.02818
task_env_weather_112463,ours_ph_q,identity,0.85,1.05,1.0,0.0,1.19352,1.19352
task_env_weather_112463,ours_ph_q,jpeg75,0.0,0.12,0.99998,-0.0,0.00257,0.00395
task_env_weather_112463,ours_ph_q,jpeg75,0.12,0.25,0.98139,-9e-05,0.12063,0.14447
task_env_weather_112463,ours_ph_q,jpeg75,0.25,0.4,0.92528,0.001,0.24731,0.29077
task_env_weather_112463,ours_ph_q,jpeg75,0.4,0.55,0.74224,-0.00022,0.48254,0.66149
task_env_weather_112463,ours_ph_q,jpeg75,0.55,0.7,0.5202,-0.00708,0.75213,0.99443
task_env_weather_112463,ours_ph_q,jpeg75,0.7,0.85,0.31539,-0.01093,1.02818,1.21956
task_env_weather_112463,ours_ph_q,jpeg75,0.85,1.05,0.21012,0.00313,1.19352,1.33916
task_env_weather_112463,ours_ph_q,jpeg50,0.0,0.12,0.99997,-1e-05,0.00257,0.00411
task_env_weather_112463,ours_ph_q,jpeg50,0.12,0.25,0.97684,-0.00065,0.12063,0.14191
task_env_weather_112463,ours_ph_q,jpeg50,0.25,0.4,0.88095,-0.00315,0.24731,0.33804
task_env_weather_112463,ours_ph_q,jpeg50,0.4,0.55,0.58488,-0.00808,0.48254,0.79719
task_env_weather_112463,ours_ph_q,jpeg50,0.55,0.7,0.36537,-0.00308,0.75213,1.07774
task_env_weather_112463,ours_ph_q,jpeg50,0.7,0.85,0.20737,-0.0344,1.02818,1.23199
task_env_weather_112463,ours_ph_q,jpeg50,0.85,1.05,0.11603,-0.01846,1.19352,1.30052
task_env_weather_112463,ours_ph_q,jpeg30,0.0,0.12,0.99994,0.0,0.00257,0.00502
task_env_weather_112463,ours_ph_q,jpeg30,0.12,0.25,0.96746,-0.00011,0.12063,0.15999
task_env_weather_112463,ours_ph_q,jpeg30,0.25,0.4,0.82557,-0.00138,0.24731,0.41702
task_env_weather_112463,ours_ph_q,jpeg30,0.4,0.55,0.4864,0.00625,0.48254,0.89204
task_env_weather_112463,ours_ph_q,jpeg30,0.55,0.7,0.31274,0.00152,0.75213,1.08836
task_env_weather_112463,ours_ph_q,jpeg30,0.7,0.85,0.18471,0.03265,1.02818,1.19458
task_env_weather_112463,ours_ph_q,jpeg30,0.85,1.05,0.10222,0.04035,1.19352,1.24288
task_env_weather_112463,ours_ph_q,blur1,0.0,0.12,1.0,-0.0,0.00257,0.00243
task_env_weather_112463,ours_ph_q,blur1,0.12,0.25,0.99911,-3e-05,0.12063,0.117
task_env_weather_112463,ours_ph_q,blur1,0.25,0.4,0.99333,-4e-05,0.24731,0.23972
task_env_weather_112463,ours_ph_q,blur1,0.4,0.55,0.9726,0.00024,0.48254,0.46107
task_env_weather_112463,ours_ph_q,blur1,0.55,0.7,0.93974,-0.00011,0.75213,0.7234
task_env_weather_112463,ours_ph_q,blur1,0.7,0.85,0.89746,0.00051,1.02818,1.00414
task_env_weather_112463,ours_ph_q,blur1,0.85,1.05,0.873,0.00051,1.19352,1.18174
task_env_weather_112463,ours_ph_q,blur2,0.0,0.12,1.0,-0.0,0.00257,0.00208
task_env_weather_112463,ours_ph_q,blur2,0.12,0.25,0.99277,-0.00014,0.12063,0.10917
task_env_weather_112463,ours_ph_q,blur2,0.25,0.4,0.95198,-0.00028,0.24731,0.229
task_env_weather_112463,ours_ph_q,blur2,0.4,0.55,0.80662,0.00088,0.48254,0.39052
task_env_weather_112463,ours_ph_q,blur2,0.55,0.7,0.59129,-0.01358,0.75213,0.43712
task_env_weather_112463,ours_ph_q,blur2,0.7,0.85,0.37832,-0.00952,1.02818,0.63824
task_env_weather_112463,ours_ph_q,blur2,0.85,1.05,0.23731,0.0187,1.19352,0.90633
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.0,0.12,0.9999,-1e-05,0.00257,0.00382
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.12,0.25,0.90294,0.00038,0.12063,0.24595
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.25,0.4,0.72289,-0.00529,0.24731,0.50709
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.4,0.55,0.41189,-0.00517,0.48254,0.91497
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.55,0.7,0.21137,0.01018,0.75213,1.17979
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.7,0.85,0.09598,-0.0801,1.02818,1.32243
task_env_weather_112463,ours_ph_q,crop_resize0.1,0.85,1.05,0.08034,-0.02312,1.19352,1.31397
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.0,0.12,0.99988,-8e-05,0.00257,0.00471
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.12,0.25,0.88093,-0.00272,0.12063,0.28872
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.25,0.4,0.65475,-0.01475,0.24731,0.62063
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.4,0.55,0.30501,0.0297,0.48254,1.09024
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.55,0.7,0.134,-0.00228,0.75213,1.3075
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.7,0.85,0.06571,-0.08305,1.02818,1.38099
task_env_weather_112463,ours_ph_q,crop_resize0.15,0.85,1.05,0.06269,-0.0163,1.19352,1.33716
task_obj_remove_380621,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00291,0.00291
task_obj_remove_380621,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.10582,0.10582
task_obj_remove_380621,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.18041,0.18041
task_obj_remove_380621,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.25831,0.25831
task_obj_remove_380621,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.36772,0.36772
task_obj_remove_380621,ours_ph_q,identity,0.7,0.85,1.0,0.0,0.51706,0.51706
task_obj_remove_380621,ours_ph_q,identity,0.85,1.05,1.0,0.0,0.6377,0.6377
task_obj_remove_380621,ours_ph_q,jpeg75,0.0,0.12,0.99997,-1e-05,0.00291,0.00471
task_obj_remove_380621,ours_ph_q,jpeg75,0.12,0.25,0.98403,0.00048,0.10582,0.12608
task_obj_remove_380621,ours_ph_q,jpeg75,0.25,0.4,0.96389,0.00143,0.18041,0.20858
task_obj_remove_380621,ours_ph_q,jpeg75,0.4,0.55,0.92686,0.00172,0.25831,0.33067
task_obj_remove_380621,ours_ph_q,jpeg75,0.55,0.7,0.86865,0.00496,0.36772,0.48178
task_obj_remove_380621,ours_ph_q,jpeg75,0.7,0.85,0.77443,-0.00388,0.51706,0.67671
task_obj_remove_380621,ours_ph_q,jpeg75,0.85,1.05,0.65632,0.00136,0.6377,0.84658
task_obj_remove_380621,ours_ph_q,jpeg50,0.0,0.12,0.99995,0.0,0.00291,0.00512
task_obj_remove_380621,ours_ph_q,jpeg50,0.12,0.25,0.97674,-0.00047,0.10582,0.13311
task_obj_remove_380621,ours_ph_q,jpeg50,0.25,0.4,0.93595,0.00114,0.18041,0.25148
task_obj_remove_380621,ours_ph_q,jpeg50,0.4,0.55,0.86401,0.00345,0.25831,0.40243
task_obj_remove_380621,ours_ph_q,jpeg50,0.55,0.7,0.76209,-0.00466,0.36772,0.56725
task_obj_remove_380621,ours_ph_q,jpeg50,0.7,0.85,0.61354,-0.00258,0.51706,0.77655
task_obj_remove_380621,ours_ph_q,jpeg50,0.85,1.05,0.46681,-0.00243,0.6377,0.93694
task_obj_remove_380621,ours_ph_q,jpeg30,0.0,0.12,0.99991,-1e-05,0.00291,0.00579
task_obj_remove_380621,ours_ph_q,jpeg30,0.12,0.25,0.96522,0.00163,0.10582,0.15558
task_obj_remove_380621,ours_ph_q,jpeg30,0.25,0.4,0.8983,-0.00177,0.18041,0.30935
task_obj_remove_380621,ours_ph_q,jpeg30,0.4,0.55,0.7993,0.0014,0.25831,0.48261
task_obj_remove_380621,ours_ph_q,jpeg30,0.55,0.7,0.68315,0.00381,0.36772,0.64176
task_obj_remove_380621,ours_ph_q,jpeg30,0.7,0.85,0.53226,0.00611,0.51706,0.813
task_obj_remove_380621,ours_ph_q,jpeg30,0.85,1.05,0.39982,0.0074,0.6377,0.93544
task_obj_remove_380621,ours_ph_q,blur1,0.0,0.12,1.0,0.0,0.00291,0.00277
task_obj_remove_380621,ours_ph_q,blur1,0.12,0.25,0.99907,-2e-05,0.10582,0.10291
task_obj_remove_380621,ours_ph_q,blur1,0.25,0.4,0.99498,-0.00035,0.18041,0.17896
task_obj_remove_380621,ours_ph_q,blur1,0.4,0.55,0.98606,-0.0,0.25831,0.25336
task_obj_remove_380621,ours_ph_q,blur1,0.55,0.7,0.96944,-0.00012,0.36772,0.35699
task_obj_remove_380621,ours_ph_q,blur1,0.7,0.85,0.94295,0.00036,0.51706,0.506
task_obj_remove_380621,ours_ph_q,blur1,0.85,1.05,0.92623,-0.00191,0.6377,0.62939
task_obj_remove_380621,ours_ph_q,blur2,0.0,0.12,1.0,0.0,0.00291,0.00241
task_obj_remove_380621,ours_ph_q,blur2,0.12,0.25,0.99331,0.00011,0.10582,0.09688
task_obj_remove_380621,ours_ph_q,blur2,0.25,0.4,0.96645,-0.00232,0.18041,0.18234
task_obj_remove_380621,ours_ph_q,blur2,0.4,0.55,0.91502,-0.00033,0.25831,0.25062
task_obj_remove_380621,ours_ph_q,blur2,0.55,0.7,0.82521,-0.00355,0.36772,0.29378
task_obj_remove_380621,ours_ph_q,blur2,0.7,0.85,0.71157,0.00855,0.51706,0.42277
task_obj_remove_380621,ours_ph_q,blur2,0.85,1.05,0.60318,-0.00025,0.6377,0.59954
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.0,0.12,0.99961,-5e-05,0.00291,0.00636
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.12,0.25,0.91501,0.00276,0.10582,0.22893
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.25,0.4,0.84326,0.00247,0.18041,0.33643
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.4,0.55,0.72472,-0.00209,0.25831,0.50461
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.55,0.7,0.58809,-0.01021,0.36772,0.68763
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.7,0.85,0.46314,0.00435,0.51706,0.82973
task_obj_remove_380621,ours_ph_q,crop_resize0.1,0.85,1.05,0.42048,0.00103,0.6377,0.8404
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.0,0.12,0.99947,-4e-05,0.00291,0.00839
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.12,0.25,0.89426,0.00126,0.10582,0.27066
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.25,0.4,0.80418,0.00231,0.18041,0.40352
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.4,0.55,0.65987,-0.00568,0.25831,0.61413
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.55,0.7,0.52614,-0.01853,0.36772,0.78789
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.7,0.85,0.44391,0.00933,0.51706,0.86269
task_obj_remove_380621,ours_ph_q,crop_resize0.15,0.85,1.05,0.4166,0.00138,0.6377,0.83749
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.0,0.12,1.0,0.0,0.00821,0.00821
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.12,0.25,1.0,0.0,0.14908,0.14908
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.25,0.4,1.0,0.0,0.19915,0.19915
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.4,0.55,1.0,0.0,0.24762,0.24762
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.55,0.7,1.0,0.0,0.33182,0.33182
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.7,0.85,1.0,0.0,0.45751,0.45751
task_obj_swap_joint_mask_276754,ours_ph_q,identity,0.85,1.05,1.0,0.0,0.57822,0.57822
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.0,0.12,0.99981,2e-05,0.00821,0.01197
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.12,0.25,0.98087,0.00247,0.14908,0.17028
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.25,0.4,0.9786,0.00111,0.19915,0.20857
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.4,0.55,0.96776,0.00168,0.24762,0.28274
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.55,0.7,0.92537,-0.00032,0.33182,0.41521
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.7,0.85,0.83874,-0.00072,0.45751,0.61887
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg75,0.85,1.05,0.68636,0.00042,0.57822,0.8538
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.0,0.12,0.99942,3e-05,0.00821,0.01296
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.12,0.25,0.97552,0.00176,0.14908,0.17232
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.25,0.4,0.96766,0.00204,0.19915,0.22787
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.4,0.55,0.93076,0.00109,0.24762,0.33487
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.55,0.7,0.82694,-4e-05,0.33182,0.51656
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.7,0.85,0.62799,-0.00191,0.45751,0.78144
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg50,0.85,1.05,0.40769,0.00029,0.57822,1.01493
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.0,0.12,0.99915,0.0,0.00821,0.01505
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.12,0.25,0.9626,0.00012,0.14908,0.19992
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.25,0.4,0.94358,0.00235,0.19915,0.27233
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.4,0.55,0.87132,-0.00083,0.24762,0.41467
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.55,0.7,0.71852,-0.0017,0.33182,0.62455
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.7,0.85,0.50195,0.00558,0.45751,0.86079
task_obj_swap_joint_mask_276754,ours_ph_q,jpeg30,0.85,1.05,0.36346,-0.01245,0.57822,0.98076
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.0,0.12,1.0,0.0,0.00821,0.00787
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.12,0.25,0.99863,-7e-05,0.14908,0.14669
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.25,0.4,0.99483,-0.00012,0.19915,0.19933
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.4,0.55,0.98741,-0.0002,0.24762,0.24609
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.55,0.7,0.97232,-0.00042,0.33182,0.32787
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.7,0.85,0.94752,0.00058,0.45751,0.45162
task_obj_swap_joint_mask_276754,ours_ph_q,blur1,0.85,1.05,0.92962,0.00037,0.57822,0.57059
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.0,0.12,0.99998,1e-05,0.00821,0.00701
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.12,0.25,0.98919,-0.00023,0.14908,0.14336
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.25,0.4,0.96613,-0.00117,0.19915,0.21003
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.4,0.55,0.92495,-0.00257,0.24762,0.26377
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.55,0.7,0.84217,-0.00832,0.33182,0.32106
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.7,0.85,0.74098,-0.00657,0.45751,0.43376
task_obj_swap_joint_mask_276754,ours_ph_q,blur2,0.85,1.05,0.63106,-0.00591,0.57822,0.5849
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.0,0.12,0.99875,-0.00011,0.00821,0.01147
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.12,0.25,0.90057,0.00411,0.14908,0.25748
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.25,0.4,0.85536,0.00226,0.19915,0.32402
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.4,0.55,0.76373,0.00751,0.24762,0.45826
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.55,0.7,0.65,0.00229,0.33182,0.60083
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.7,0.85,0.51182,-0.006,0.45751,0.75486
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.1,0.85,1.05,0.42119,0.0015,0.57822,0.84608
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.0,0.12,0.99813,-0.00039,0.00821,0.01559
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.12,0.25,0.88238,0.00697,0.14908,0.28935
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.25,0.4,0.82228,0.00721,0.19915,0.37897
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.4,0.55,0.70234,0.01188,0.24762,0.56226
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.55,0.7,0.58284,-0.00118,0.33182,0.70823
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.7,0.85,0.44968,-0.00185,0.45751,0.85804
task_obj_swap_joint_mask_276754,ours_ph_q,crop_resize0.15,0.85,1.05,0.39778,0.00114,0.57822,0.88389
task_attr_mod_color_11699,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.00128,0.00128
task_attr_mod_color_11699,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.06733,0.06733
task_attr_mod_color_11699,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.108,0.108
task_attr_mod_color_11699,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.17544,0.17544
task_attr_mod_color_11699,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.28621,0.28621
task_attr_mod_color_11699,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.42385,0.42385
task_attr_mod_color_11699,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.5579,0.5579
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.0,0.12,0.99999,-0.0,0.00128,0.00203
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.12,0.25,0.99098,6e-05,0.06733,0.08557
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.25,0.4,0.97134,4e-05,0.108,0.14889
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.4,0.55,0.92095,-7e-05,0.17544,0.27147
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.55,0.7,0.82916,-0.00164,0.28621,0.46232
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.7,0.85,0.67999,-0.00657,0.42385,0.71461
task_attr_mod_color_11699,ours_ph_n,jpeg75,0.85,1.05,0.47466,0.0011,0.5579,0.98459
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.0,0.12,0.99999,-1e-05,0.00128,0.00251
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.12,0.25,0.98655,0.00016,0.06733,0.09487
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.25,0.4,0.96207,0.00013,0.108,0.16718
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.4,0.55,0.89268,0.00118,0.17544,0.31166
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.55,0.7,0.76559,0.00107,0.28621,0.52055
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.7,0.85,0.57554,0.00465,0.42385,0.77448
task_attr_mod_color_11699,ours_ph_n,jpeg50,0.85,1.05,0.38757,-0.01467,0.5579,0.96406
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.0,0.12,0.99997,-0.0,0.00128,0.00273
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.12,0.25,0.98569,0.0005,0.06733,0.0993
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.25,0.4,0.95569,0.0005,0.108,0.1808
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.4,0.55,0.87224,0.00197,0.17544,0.33645
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.55,0.7,0.72947,-0.00058,0.28621,0.53915
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.7,0.85,0.55034,-0.0084,0.42385,0.73333
task_attr_mod_color_11699,ours_ph_n,jpeg30,0.85,1.05,0.43349,-0.00144,0.5579,0.81277
task_attr_mod_color_11699,ours_ph_n,blur1,0.0,0.12,1.0,-0.0,0.00128,0.00121
task_attr_mod_color_11699,ours_ph_n,blur1,0.12,0.25,0.99957,-6e-05,0.06733,0.0658
task_attr_mod_color_11699,ours_ph_n,blur1,0.25,0.4,0.99756,0.00011,0.108,0.10678
task_attr_mod_color_11699,ours_ph_n,blur1,0.4,0.55,0.99129,0.00018,0.17544,0.17033
task_attr_mod_color_11699,ours_ph_n,blur1,0.55,0.7,0.97457,-4e-05,0.28621,0.27496
task_attr_mod_color_11699,ours_ph_n,blur1,0.7,0.85,0.9466,-0.00072,0.42385,0.41161
task_attr_mod_color_11699,ours_ph_n,blur1,0.85,1.05,0.9216,-0.00054,0.5579,0.55118
task_attr_mod_color_11699,ours_ph_n,blur2,0.0,0.12,0.99999,-1e-05,0.00128,0.00103
task_attr_mod_color_11699,ours_ph_n,blur2,0.12,0.25,0.99726,-0.00033,0.06733,0.06322
task_attr_mod_color_11699,ours_ph_n,blur2,0.25,0.4,0.98542,-0.00012,0.108,0.10831
task_attr_mod_color_11699,ours_ph_n,blur2,0.4,0.55,0.95218,0.0011,0.17544,0.16436
task_attr_mod_color_11699,ours_ph_n,blur2,0.55,0.7,0.87899,0.00422,0.28621,0.20362
task_attr_mod_color_11699,ours_ph_n,blur2,0.7,0.85,0.76868,0.0005,0.42385,0.31384
task_attr_mod_color_11699,ours_ph_n,blur2,0.85,1.05,0.61911,-0.00103,0.5579,0.5251
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.0,0.12,0.99989,-0.0001,0.00128,0.00284
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.12,0.25,0.95855,-0.00356,0.06733,0.14847
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.25,0.4,0.90159,-0.00562,0.108,0.25752
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.4,0.55,0.77324,-0.00346,0.17544,0.46103
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.55,0.7,0.6366,0.00174,0.28621,0.6314
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.7,0.85,0.50102,-0.00603,0.42385,0.77847
task_attr_mod_color_11699,ours_ph_n,crop_resize0.1,0.85,1.05,0.41606,-0.01244,0.5579,0.85187
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.0,0.12,0.99975,-0.00013,0.00128,0.00472
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.12,0.25,0.94317,-0.00194,0.06733,0.18517
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.25,0.4,0.85835,-0.00955,0.108,0.33917
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.4,0.55,0.7014,-0.00413,0.17544,0.57881
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.55,0.7,0.57818,0.00255,0.28621,0.72216
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.7,0.85,0.46744,-0.00835,0.42385,0.83306
task_attr_mod_color_11699,ours_ph_n,crop_resize0.15,0.85,1.05,0.41037,-0.009,0.5579,0.85585
task_attr_mod_color_136767,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.00229,0.00229
task_attr_mod_color_136767,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.07151,0.07151
task_attr_mod_color_136767,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.12169,0.12169
