image,site,rank,scale,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,low_freq_frac,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,P,16,1.0,a wrecked car after an accident,100,10,10,1,385.7,10145.5,4.54,391.3333333333333,20.666666666666668,11.666666666666666,0.7982255882327348,16.0,15.666666666666666,0.017564138397574425,5.203563690185547,0.1214996874332428,5.082064151763916,0.3785003125667572,35.37361526489258,0.11011187732219696,35.37361526489258,0.11011187732219696,0.9806195497512817,0.05149580538272858
car_01,P,16,1.0,a wrecked car after an accident,100,10,10,1,386.1,11508.2,6.95,259.3333333333333,16.0,12.0,0.7867198076819807,16.0,16.0,0.0035832724533975124,1.3725314140319824,0.106975257396698,1.2655560970306396,0.393024742603302,36.33200454711914,0.07198962569236755,36.33200454711914,0.07198962569236755,0.9852917194366455,0.051885150372982025
dog_00,P,16,1.0,a cat sitting on the grass,100,10,10,1,386.8,11509.3,7.33,116.33333333333333,16.0,12.666666666666666,0.7881742623594398,16.0,16.0,0.0028546652756631374,0.9905902743339539,0.04787319898605347,0.9427170753479004,0.45212680101394653,36.655513763427734,0.06824743747711182,36.655513763427734,0.06824743747711182,0.9739269018173218,0.09190012514591217
dog_01,P,16,1.0,a cat sitting on the grass,100,10,10,1,386.7,11508.5,6.93,174.33333333333334,16.0,13.0,0.70800643202842,16.0,16.0,0.0063934326171875,1.3831946849822998,0.047494471073150635,1.3357001543045044,0.45250552892684937,38.771549224853516,0.07218079268932343,38.771549224853516,0.07218079268932343,0.983178973197937,0.10079966485500336
person_00,P,16,1.0,an elderly person with gray hair,100,10,10,1,386.7,11509.0,5.94,213.66666666666666,16.0,13.0,0.7285483759327698,16.0,16.0,0.005037943832576275,2.546908378601074,0.010116338729858398,2.536792039871216,0.4898836612701416,37.38786315917969,0.08424206078052521,37.38786315917969,0.08424206078052521,0.9772650003433228,0.08985071629285812
person_01,P,16,1.0,an elderly person with gray hair,100,10,10,1,386.7,11508.5,7.21,279.3333333333333,16.0,13.0,0.6862482283121898,16.0,16.0,0.00901031494140625,1.0570348501205444,0.0,1.0570348501205444,0.5141822099685669,38.714317321777344,0.0693744644522667,38.714317321777344,0.0693744644522667,0.9701275825500488,0.0897158682346344
