[env] 載入 SDWrapper(CompVis/stable-diffusion-v1-4) dtype=torch.float32
Loading pipeline components...:   0%|          | 0/6 [00:00<?, ?it/s]Loading pipeline components...:  67%|██████▋   | 4/6 [00:00<00:00, 21.98it/s]
Loading weights:   0%|          | 0/196 [00:00<?, ?it/s][ALoading weights: 100%|██████████| 196/196 [00:00<00:00, 3571.47it/s]
Loading pipeline components...: 100%|██████████| 6/6 [00:00<00:00, 16.10it/s]
  st=0.20 mist           bird_03 seed4  effect=-0.0175  lpips(def,orig)=0.6212
  st=0.20 dia_r          bird_03 seed0  effect=-0.0224  lpips(def,orig)=0.2969
  st=0.20 dia_r          bird_03 seed1  effect=-0.0261  lpips(def,orig)=0.2969
  st=0.20 dia_r          bird_03 seed2  effect=-0.0156  lpips(def,orig)=0.2969
  st=0.20 dia_r          bird_03 seed3  effect=-0.0188  lpips(def,orig)=0.2969
  st=0.20 dia_r          bird_03 seed4  effect=-0.0136  lpips(def,orig)=0.2969
  st=0.20 R              bird_03 seed0  effect=+0.0010  lpips(def,orig)=0.0216
  st=0.20 R              bird_03 seed1  effect=+0.0042  lpips(def,orig)=0.0216
  st=0.20 R              bird_03 seed2  effect=+0.0006  lpips(def,orig)=0.0216
  st=0.20 R              bird_03 seed3  effect=+0.0049  lpips(def,orig)=0.0216
  st=0.20 R              bird_03 seed4  effect=+0.0043  lpips(def,orig)=0.0216
  st=0.30 N1             bird_03 seed0  effect=+0.0020  lpips(def,orig)=0.0526
  st=0.30 N1             bird_03 seed1  effect=-0.0212  lpips(def,orig)=0.0526
  st=0.30 N1             bird_03 seed2  effect=-0.0033  lpips(def,orig)=0.0526
  st=0.30 N1             bird_03 seed3  effect=-0.0044  lpips(def,orig)=0.0526
  st=0.30 N1             bird_03 seed4  effect=-0.0001  lpips(def,orig)=0.0526
  st=0.30 N2             bird_03 seed0  effect=+0.0067  lpips(def,orig)=0.0666
  st=0.30 N2             bird_03 seed1  effect=+0.0001  lpips(def,orig)=0.0666
  st=0.30 N2             bird_03 seed2  effect=-0.0117  lpips(def,orig)=0.0666
  st=0.30 N2             bird_03 seed3  effect=-0.0002  lpips(def,orig)=0.0666
  st=0.30 N2             bird_03 seed4  effect=-0.0130  lpips(def,orig)=0.0666
  st=0.30 N3             bird_03 seed0  effect=+0.0021  lpips(def,orig)=0.1348
  st=0.30 N3             bird_03 seed1  effect=-0.0088  lpips(def,orig)=0.1348
  st=0.30 N3             bird_03 seed2  effect=+0.0004  lpips(def,orig)=0.1348
  st=0.30 N3             bird_03 seed3  effect=+0.0010  lpips(def,orig)=0.1348
  st=0.30 N3             bird_03 seed4  effect=-0.0036  lpips(def,orig)=0.1348
  st=0.30 photoguard_c   bird_03 seed0  effect=+0.0241  lpips(def,orig)=0.4015
  st=0.30 photoguard_c   bird_03 seed1  effect=+0.0018  lpips(def,orig)=0.4015
  st=0.30 photoguard_c   bird_03 seed2  effect=+0.0086  lpips(def,orig)=0.4015
  st=0.30 photoguard_c   bird_03 seed3  effect=+0.0013  lpips(def,orig)=0.4015
  st=0.30 photoguard_c   bird_03 seed4  effect=+0.0052  lpips(def,orig)=0.4015
  st=0.30 mist           bird_03 seed0  effect=-0.0206  lpips(def,orig)=0.6212
  st=0.30 mist           bird_03 seed1  effect=-0.0252  lpips(def,orig)=0.6212
  st=0.30 mist           bird_03 seed2  effect=-0.0282  lpips(def,orig)=0.6212
  st=0.30 mist           bird_03 seed3  effect=-0.0271  lpips(def,orig)=0.6212
  st=0.30 mist           bird_03 seed4  effect=+0.0040  lpips(def,orig)=0.6212
  st=0.30 dia_r          bird_03 seed0  effect=-0.0184  lpips(def,orig)=0.2969
  st=0.30 dia_r          bird_03 seed1  effect=-0.0744  lpips(def,orig)=0.2969
  st=0.30 dia_r          bird_03 seed2  effect=-0.0428  lpips(def,orig)=0.2969
  st=0.30 dia_r          bird_03 seed3  effect=-0.0197  lpips(def,orig)=0.2969
  st=0.30 dia_r          bird_03 seed4  effect=-0.0686  lpips(def,orig)=0.2969
  st=0.30 R              bird_03 seed0  effect=+0.0031  lpips(def,orig)=0.0216
  st=0.30 R              bird_03 seed1  effect=-0.0271  lpips(def,orig)=0.0216
  st=0.30 R              bird_03 seed2  effect=+0.0001  lpips(def,orig)=0.0216
  st=0.30 R              bird_03 seed3  effect=-0.0001  lpips(def,orig)=0.0216
  st=0.30 R              bird_03 seed4  effect=-0.0065  lpips(def,orig)=0.0216
  st=0.40 N1             bird_03 seed0  effect=+0.0047  lpips(def,orig)=0.0526
  st=0.40 N1             bird_03 seed1  effect=-0.0044  lpips(def,orig)=0.0526
  st=0.40 N1             bird_03 seed2  effect=+0.0031  lpips(def,orig)=0.0526
  st=0.40 N1             bird_03 seed3  effect=+0.0024  lpips(def,orig)=0.0526
  st=0.40 N1             bird_03 seed4  effect=+0.0096  lpips(def,orig)=0.0526
  st=0.40 N2             bird_03 seed0  effect=+0.0103  lpips(def,orig)=0.0666
  st=0.40 N2             bird_03 seed1  effect=+0.0315  lpips(def,orig)=0.0666
  st=0.40 N2             bird_03 seed2  effect=+0.0155  lpips(def,orig)=0.0666
  st=0.40 N2             bird_03 seed3  effect=-0.0014  lpips(def,orig)=0.0666
  st=0.40 N2             bird_03 seed4  effect=+0.0022  lpips(def,orig)=0.0666
  st=0.40 N3             bird_03 seed0  effect=-0.0106  lpips(def,orig)=0.1348
  st=0.40 N3             bird_03 seed1  effect=-0.0016  lpips(def,orig)=0.1348
  st=0.40 N3             bird_03 seed2  effect=+0.0226  lpips(def,orig)=0.1348
  st=0.40 N3             bird_03 seed3  effect=+0.0039  lpips(def,orig)=0.1348
  st=0.40 N3             bird_03 seed4  effect=+0.0152  lpips(def,orig)=0.1348
  st=0.40 photoguard_c   bird_03 seed0  effect=-0.0696  lpips(def,orig)=0.4015
  st=0.40 photoguard_c   bird_03 seed1  effect=+0.0216  lpips(def,orig)=0.4015
  st=0.40 photoguard_c   bird_03 seed2  effect=+0.0718  lpips(def,orig)=0.4015
  st=0.40 photoguard_c   bird_03 seed3  effect=+0.0599  lpips(def,orig)=0.4015
  st=0.40 photoguard_c   bird_03 seed4  effect=+0.0041  lpips(def,orig)=0.4015
  st=0.40 mist           bird_03 seed0  effect=-0.0509  lpips(def,orig)=0.6212
  st=0.40 mist           bird_03 seed1  effect=+0.0520  lpips(def,orig)=0.6212
  st=0.40 mist           bird_03 seed2  effect=+0.0257  lpips(def,orig)=0.6212
  st=0.40 mist           bird_03 seed3  effect=+0.0463  lpips(def,orig)=0.6212
  st=0.40 mist           bird_03 seed4  effect=+0.0364  lpips(def,orig)=0.6212
  st=0.40 dia_r          bird_03 seed0  effect=-0.0555  lpips(def,orig)=0.2969
  st=0.40 dia_r          bird_03 seed1  effect=-0.0071  lpips(def,orig)=0.2969
  st=0.40 dia_r          bird_03 seed2  effect=-0.0064  lpips(def,orig)=0.2969
  st=0.40 dia_r          bird_03 seed3  effect=+0.0042  lpips(def,orig)=0.2969
  st=0.40 dia_r          bird_03 seed4  effect=-0.0272  lpips(def,orig)=0.2969
  st=0.40 R              bird_03 seed0  effect=-0.0059  lpips(def,orig)=0.0216
  st=0.40 R              bird_03 seed1  effect=+0.0110  lpips(def,orig)=0.0216
  st=0.40 R              bird_03 seed2  effect=+0.0171  lpips(def,orig)=0.0216
  st=0.40 R              bird_03 seed3  effect=+0.0073  lpips(def,orig)=0.0216
  st=0.40 R              bird_03 seed4  effect=+0.0129  lpips(def,orig)=0.0216
  st=0.50 N1             bird_03 seed0  effect=+0.0153  lpips(def,orig)=0.0526
  st=0.50 N1             bird_03 seed1  effect=+0.0030  lpips(def,orig)=0.0526
  st=0.50 N1             bird_03 seed2  effect=+0.0122  lpips(def,orig)=0.0526
  st=0.50 N1             bird_03 seed3  effect=+0.0022  lpips(def,orig)=0.0526
  st=0.50 N1             bird_03 seed4  effect=+0.0050  lpips(def,orig)=0.0526
  st=0.50 N2             bird_03 seed0  effect=+0.0081  lpips(def,orig)=0.0666
  st=0.50 N2             bird_03 seed1  effect=-0.0021  lpips(def,orig)=0.0666
  st=0.50 N2             bird_03 seed2  effect=+0.0098  lpips(def,orig)=0.0666
  st=0.50 N2             bird_03 seed3  effect=+0.0034  lpips(def,orig)=0.0666
  st=0.50 N2             bird_03 seed4  effect=+0.0055  lpips(def,orig)=0.0666
  st=0.50 N3             bird_03 seed0  effect=+0.0087  lpips(def,orig)=0.1348
  st=0.50 N3             bird_03 seed1  effect=+0.0001  lpips(def,orig)=0.1348
  st=0.50 N3             bird_03 seed2  effect=+0.0003  lpips(def,orig)=0.1348
  st=0.50 N3             bird_03 seed3  effect=+0.0045  lpips(def,orig)=0.1348
  st=0.50 N3             bird_03 seed4  effect=+0.0035  lpips(def,orig)=0.1348
  st=0.50 photoguard_c   bird_03 seed0  effect=-0.0188  lpips(def,orig)=0.4015
  st=0.50 photoguard_c   bird_03 seed1  effect=-0.0134  lpips(def,orig)=0.4015
  st=0.50 photoguard_c   bird_03 seed2  effect=-0.0019  lpips(def,orig)=0.4015
  st=0.50 photoguard_c   bird_03 seed3  effect=-0.0036  lpips(def,orig)=0.4015
  st=0.50 photoguard_c   bird_03 seed4  effect=+0.0157  lpips(def,orig)=0.4015
  st=0.50 mist           bird_03 seed0  effect=+0.0176  lpips(def,orig)=0.6212
  st=0.50 mist           bird_03 seed1  effect=+0.0117  lpips(def,orig)=0.6212
  st=0.50 mist           bird_03 seed2  effect=+0.0141  lpips(def,orig)=0.6212
  st=0.50 mist           bird_03 seed3  effect=+0.0046  lpips(def,orig)=0.6212
  st=0.50 mist           bird_03 seed4  effect=-0.0071  lpips(def,orig)=0.6212
  st=0.50 dia_r          bird_03 seed0  effect=-0.0005  lpips(def,orig)=0.2969
  st=0.50 dia_r          bird_03 seed1  effect=-0.0013  lpips(def,orig)=0.2969
  st=0.50 dia_r          bird_03 seed2  effect=+0.0142  lpips(def,orig)=0.2969
  st=0.50 dia_r          bird_03 seed3  effect=-0.0016  lpips(def,orig)=0.2969
  st=0.50 dia_r          bird_03 seed4  effect=+0.0083  lpips(def,orig)=0.2969
  st=0.50 R              bird_03 seed0  effect=-0.0034  lpips(def,orig)=0.0216
  st=0.50 R              bird_03 seed1  effect=+0.0013  lpips(def,orig)=0.0216
  st=0.50 R              bird_03 seed2  effect=+0.0049  lpips(def,orig)=0.0216
  st=0.50 R              bird_03 seed3  effect=+0.0061  lpips(def,orig)=0.0216
  st=0.50 R              bird_03 seed4  effect=+0.0069  lpips(def,orig)=0.0216
  st=0.60 N1             bird_03 seed0  effect=-0.0007  lpips(def,orig)=0.0526
  st=0.60 N1             bird_03 seed1  effect=-0.0046  lpips(def,orig)=0.0526
  st=0.60 N1             bird_03 seed2  effect=+0.0023  lpips(def,orig)=0.0526
  st=0.60 N1             bird_03 seed3  effect=-0.0114  lpips(def,orig)=0.0526
  st=0.60 N1             bird_03 seed4  effect=+0.0007  lpips(def,orig)=0.0526
  st=0.60 N2             bird_03 seed0  effect=+0.0031  lpips(def,orig)=0.0666
  st=0.60 N2             bird_03 seed1  effect=-0.0070  lpips(def,orig)=0.0666
  st=0.60 N2             bird_03 seed2  effect=+0.0009  lpips(def,orig)=0.0666
  st=0.60 N2             bird_03 seed3  effect=-0.0145  lpips(def,orig)=0.0666
  st=0.60 N2             bird_03 seed4  effect=+0.0058  lpips(def,orig)=0.0666
  st=0.60 N3             bird_03 seed0  effect=-0.0026  lpips(def,orig)=0.1348
  st=0.60 N3             bird_03 seed1  effect=-0.0037  lpips(def,orig)=0.1348
  st=0.60 N3             bird_03 seed2  effect=+0.0017  lpips(def,orig)=0.1348
  st=0.60 N3             bird_03 seed3  effect=-0.0042  lpips(def,orig)=0.1348
  st=0.60 N3             bird_03 seed4  effect=+0.0028  lpips(def,orig)=0.1348
  st=0.60 photoguard_c   bird_03 seed0  effect=+0.0258  lpips(def,orig)=0.4015
  st=0.60 photoguard_c   bird_03 seed1  effect=-0.0074  lpips(def,orig)=0.4015
  st=0.60 photoguard_c   bird_03 seed2  effect=-0.0050  lpips(def,orig)=0.4015
  st=0.60 photoguard_c   bird_03 seed3  effect=-0.0226  lpips(def,orig)=0.4015
  st=0.60 photoguard_c   bird_03 seed4  effect=+0.0123  lpips(def,orig)=0.4015
  st=0.60 mist           bird_03 seed0  effect=+0.0150  lpips(def,orig)=0.6212
  st=0.60 mist           bird_03 seed1  effect=+0.0112  lpips(def,orig)=0.6212
  st=0.60 mist           bird_03 seed2  effect=-0.0041  lpips(def,orig)=0.6212
  st=0.60 mist           bird_03 seed3  effect=-0.0073  lpips(def,orig)=0.6212
  st=0.60 mist           bird_03 seed4  effect=-0.0076  lpips(def,orig)=0.6212
  st=0.60 dia_r          bird_03 seed0  effect=+0.0059  lpips(def,orig)=0.2969
  st=0.60 dia_r          bird_03 seed1  effect=-0.0150  lpips(def,orig)=0.2969
  st=0.60 dia_r          bird_03 seed2  effect=+0.0016  lpips(def,orig)=0.2969
  st=0.60 dia_r          bird_03 seed3  effect=-0.0111  lpips(def,orig)=0.2969
  st=0.60 dia_r          bird_03 seed4  effect=+0.0014  lpips(def,orig)=0.2969
  st=0.60 R              bird_03 seed0  effect=-0.0004  lpips(def,orig)=0.0216
  st=0.60 R              bird_03 seed1  effect=-0.0021  lpips(def,orig)=0.0216
  st=0.60 R              bird_03 seed2  effect=+0.0009  lpips(def,orig)=0.0216
  st=0.60 R              bird_03 seed3  effect=-0.0076  lpips(def,orig)=0.0216
  st=0.60 R              bird_03 seed4  effect=+0.0065  lpips(def,orig)=0.0216

寫出 /nfs/home/nelson0314/wacv_runs/v14_bird_03/strength_sweep_defense.csv（175 列）

=== effect_siglip 隨 strength（正 = 防禦有效）===
條件                     0.20       0.30       0.40       0.50       0.60     原生LPIPS
N1                  -0.0005    -0.0054    +0.0031    +0.0076    -0.0028      0.0526
N2                  +0.0016    -0.0036    +0.0116    +0.0050    -0.0023      0.0666
N3                  +0.0006    -0.0018    +0.0059    +0.0034    -0.0012      0.1348
photoguard_c        -0.0047    +0.0082    +0.0176    -0.0044    +0.0006      0.4015
mist                -0.0177    -0.0194    +0.0219    +0.0082    +0.0014      0.6212
dia_r               -0.0193    -0.0448    -0.0184    +0.0038    -0.0034      0.2969
R                   +0.0030    -0.0061    +0.0085    +0.0032    -0.0005      0.0216

=== 攻擊方在該 strength 上開出的區間（siglip_edit − siglip_orig）===
  strength=0.20  gap=+0.0046
  strength=0.30  gap=+0.0197
  strength=0.40  gap=+0.0674
  strength=0.50  gap=+0.0931
  strength=0.60  gap=+0.0910

=== 逐條件的 effect_siglip ===
  N1               mean=+0.0004  sd=0.0072  n=25
  N2               mean=+0.0024  sd=0.0094  n=25
  N3               mean=+0.0014  sd=0.0068  n=25
  R                mean=+0.0016  sd=0.0084  n=25
  dia_r            mean=-0.0164  sd=0.0229  n=25
  mist             mean=-0.0011  sd=0.0250  n=25
  photoguard_c     mean=+0.0035  sd=0.0267  n=25
[exit 0]
