image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,32,0.25,0.5,data/targets/gray.png,human,human,0.02255,False,2.0,41.9,0.1983,0.979,0.0225,35.9006,0.9986,5.4149,0.7177,0.5729,0.2725,0.2898,-0.0173,0.1038,0.104,-0.0001,0.01355,0.4617
cat_00,phase,0,a dog,32,0.25,0.5,data/targets/gray.png,human,human,0.05123,False,2.0,25.1,0.3275,0.8865,0.0512,22.0442,0.9913,5.1166,0.7286,0.5949,0.2452,0.263,-0.0178,0.0621,0.0796,-0.0175,0.07153,0.5538
horse_01,phase,0,a zebra,32,0.25,0.5,data/targets/gray.png,human,human,0.06955,False,2.0,25.4,0.4097,0.8975,0.0696,24.0579,0.9921,4.884,0.7139,0.5927,0.323,0.3092,0.0138,0.1175,0.1048,0.0127,0.05515,0.6331
man_00,phase,0,an old woman,32,0.25,0.5,data/targets/gray.png,human,human,0.01666,False,2.0,25.6,0.1258,0.9928,0.0167,40.5192,0.9991,4.3841,0.6602,0.3577,0.2819,0.2993,-0.0175,0.1079,0.1334,-0.0254,0.00682,0.279
woman_01,phase,0,a man,32,0.25,0.5,data/targets/gray.png,human,human,0.01385,False,2.0,25.7,0.1141,0.9944,0.0138,43.8966,0.9995,3.5176,0.32,0.3486,0.208,0.2199,-0.0118,0.0388,0.0326,0.0062,0.00383,0.3817
