image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35432,0.89997,23.225,0.36382,0.12399,0.39018,0.64861,17.461,0.31736,0.26448,1.0,0.06898,182.3
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41836,0.85562,23.38,0.28709,0.17724,0.45019,0.55782,16.568,0.24811,0.32659,0.99608,0.06776,182.7
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42462,0.78573,19.347,0.24384,0.23405,0.56099,0.34703,13.91,0.26,0.35858,0.96712,0.10781,183.3
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49569,0.94671,30.547,0.27693,0.13123,0.38921,0.67995,14.84,0.78005,0.29659,0.9451,0.02969,183.4
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3358,0.90379,26.592,0.40998,0.16189,0.52775,0.48627,10.243,0.4203,0.33807,0.76765,0.04682,183.4
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48224,0.8654,25.137,0.36199,0.11099,0.4632,0.50715,16.495,0.28512,0.23473,0.92194,0.05535,183.5
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43361,0.90358,27.899,0.40345,0.09707,0.61042,0.56412,15.774,0.3951,0.37358,0.86275,0.04028,183.5
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.47243,0.83192,25.833,0.33755,0.149,0.7402,0.56978,13.571,0.29141,0.41187,0.8628,0.05109,187.1
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48112,0.72039,17.555,0.18615,0.17053,0.53743,0.35552,15.284,0.10146,0.29164,1.0,0.13251,190.5
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,1000,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41909,0.86315,22.147,0.29047,0.13275,0.50128,0.57386,16.675,0.24656,0.29623,0.81961,0.0781,188.8
