image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,loss,gain_ratio,purify_aware,wm_q_attack,wm_block_frac,wm_topk,wm_eps,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_184837,dct_wm,instruct-pix2pix,turn the color of frame to pink,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.15305,0.93866,31.049,0.69313,0.02609,0.18247,0.85735,24.463,0.40365,0.08817,0.20368,0.02803,68.6
task_env_weather_112463,dct_wm,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.3037,0.87754,31.145,0.64961,0.04573,0.37242,0.70054,18.679,0.31126,0.16759,0.22204,0.02772,70.5
task_env_weather_246440,dct_wm,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.09741,0.95602,30.13,0.70584,0.01244,0.23612,0.7798,20.813,0.2746,0.1023,0.2814,0.03115,70.9
task_obj_add_340466,dct_wm,instruct-pix2pix,Add orange juice,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.27837,0.88158,31.382,0.63456,0.04696,0.43308,0.7187,13.51,0.38065,0.15829,0.24494,0.02697,71.1
task_obj_add_692065,dct_wm,instruct-pix2pix,Add monk,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.15106,0.95256,31.044,0.71559,0.01527,0.15043,0.90405,25.378,0.48144,0.04778,0.21875,0.02804,71.3
task_obj_remove_380621,dct_wm,instruct-pix2pix,Remove iceberg,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.29956,0.90556,31.035,0.63308,0.05404,0.3376,0.76832,19.925,0.33808,0.13054,0.216,0.02807,71.4
task_obj_swap_joint_mask_276754,dct_wm,instruct-pix2pix,Replace the satellite dish with rocket,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.21255,0.9029,31.198,0.60462,0.04478,0.158,0.87587,22.263,0.21091,0.15531,0.21865,0.02755,71.3
task_obj_swap_rand_mask_298147,dct_wm,instruct-pix2pix,Replace the wizard's robe with red shirt,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,16,2.0,100,7.5,1.5,20260812,True,0.20204,0.8907,30.664,0.63758,0.01673,0.23795,0.79973,23.072,0.33181,0.0846,0.34941,0.02929,71.4
