purify,purify_family,strength,method,model,edit_method,image_id,prompt_idx,psnr,ssim,vifp,fsim,lpips,drop_psnr,drop_ssim,drop_vifp,drop_fsim,drop_lpips,drop_valid
jpeg_q80,jpeg,80,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.734916051228842,0.49175848563512164,0.25322791934013367,0.7473757863044739,0.7135295867919922,-0.0017896664871591293,0.0017722353426094803,0.008607608957603955,-0.006034981518681461,-0.002367374327909102,True
jpeg_q65,jpeg,65,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.73009173075358,0.4875735342502594,0.23959902922312418,0.7364394863446554,0.7150897185007731,-0.0014101622658122487,0.010267329556826185,0.06196498754194354,0.008686261167493166,-0.004559049562523161,True
jpeg_q50,jpeg,50,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.642966588338217,0.48297519485155743,0.23660078148047128,0.7314274311065674,0.7199807564417521,0.005443519926659766,0.019601566165217188,0.07370318768303288,0.015432937994893477,-0.011429986590767955,True
blur_s0.5,blur,0.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.705120404561361,0.49465465545654297,0.2533581852912903,0.747150699297587,0.7104348937670389,0.0005542021977784718,-0.004106742268059985,0.008097615142051953,-0.005731994176887592,0.001980054817558942,True
blur_s1.0,blur,1.0,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.758185704549154,0.4995880126953125,0.2514975219964981,0.7526083389918009,0.709135115146637,-0.0036201691889636125,-0.014121036505103948,0.01538214931804509,-0.013078467730778273,0.003805985664796106,True
blur_s1.5,blur,1.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.747122128804525,0.49894535541534424,0.2542315522829692,0.7528117895126343,0.7076395153999329,-0.0027498551789786204,-0.012816497063969597,0.0046783658254904575,-0.01335233041768526,0.005907006307667226,True
crop_r0.1,crop_resize,0.1,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.511037190755209,0.47061286369959515,0.22303731242815653,0.7228280504544576,0.7234169244766235,0.015821720039865855,0.044696043540304445,0.12680444148491854,0.027008477253657855,-0.0162571203139105,True
crop_r0.2,crop_resize,0.2,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.25717798868815,0.4715529481569926,0.2281548132499059,0.7399108211199442,0.7379333774248759,0.03579150424185242,0.04278775230810532,0.10676932296775009,0.004013532560949675,-0.036649853979958416,True
crop_r0.3,crop_resize,0.3,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,11.71133836110433,0.46198010444641113,0.2123959163824717,0.7319878538449606,0.7603142658869425,0.07872987119087571,0.06221980820092146,0.1684657207674378,0.01467855861895749,-0.06809055779675398,True
advclean_bf,advclean_bf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.547759373982748,0.488172709941864,0.2373607059319814,0.7403342922528585,0.7245603601137797,0.012932976718731289,0.009051054029836473,0.07072806819005836,0.0034435023550184744,-0.017863420316804813,True
advclean_bfgf,advclean_bfgf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.551196416219076,0.48603103558222455,0.23139617343743643,0.7316431999206543,0.7295335133870443,0.012662602467202463,0.013398470233312485,0.09407933272133806,0.015142493778115221,-0.02484971308017095,True
jpeg_q90,jpeg,90,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.936415672302246,0.7095112601915995,0.4950588246186574,0.8640357057253519,0.3927011837561925,-0.010612239462791976,-0.009497839795158634,-0.011514530618456708,-0.005131357813926702,0.028399685327166267,True
jpeg_q80,jpeg,80,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.931686719258625,0.7095608512560526,0.4972709318002065,0.8638677795728048,0.39577896893024445,-0.010330058278874532,-0.009568398326428529,-0.016034354215472533,-0.004936009588611793,0.02078479347733468,True
jpeg_q65,jpeg,65,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.96729056040446,0.7082850933074951,0.49382535616556805,0.8640428384145101,0.39351261655489606,-0.012454573780269247,-0.007753240533411242,-0.008994282111987937,-0.005139655259843503,0.026392081593927474,True
jpeg_q50,jpeg,50,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.873241424560547,0.7065372864405314,0.4843823313713074,0.8625479141871134,0.4006350686152776,-0.006842571238893384,-0.005266448067140061,0.010299903381509193,-0.003400612291415731,0.008770090753672596,True
blur_s0.5,blur,0.5,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.84473705291748,0.7058127125104269,0.4890541732311249,0.86232590675354,0.3974662820498149,-0.005141687922254569,-0.004235518949799689,0.0007542985140530746,-0.0031423513981751507,0.01661013339038153,True
blur_s1.0,blur,1.0,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,17.083638191223145,0.7177409132321676,0.49159587423006695,0.8708217938741049,0.3824033737182617,-0.019397148998835347,-0.02120705067431182,-0.00443895805479562,-0.013025603329480847,0.05387797744127005,True
blur_s1.5,blur,1.5,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,17.120677312215168,0.7179698546727499,0.4909254213174184,0.8713845014572144,0.38161351283391315,-0.02160730903137982,-0.02153279023994604,-0.0030690746601063604,-0.013680200163055257,0.05583220909506942,True
crop_r0.1,crop_resize,0.1,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,14.531103452046713,0.5940142472585043,0.42292476693789166,0.8055702447891235,0.5161349972089132,0.1329150579626632,0.1548321597418009,0.1358712826791225,0.06288141960563044,-0.27699366960193034,True
crop_r0.2,crop_resize,0.2,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.738765398661295,0.5480712652206421,0.3707696795463562,0.7900249361991882,0.5835723280906677,0.239865596320582,0.2202001725178704,0.24243564658648464,0.08096525228418974,-0.44384351527514315,True
crop_r0.3,crop_resize,0.3,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,11.536032676696777,0.5011553665002187,0.27095016837120056,0.7669809261957804,0.6684903105099996,0.3116338165354152,0.2869524583061553,0.4463889567222598,0.10777231235210497,-0.6539430562310189,True
advclean_bf,advclean_bf,,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.792060216267902,0.7037258744239807,0.44003212451934814,0.8661591211954752,0.41624364256858826,-0.001998410331276011,-0.0012663503707122015,0.10091717235201432,-0.007601523642196937,-0.029847810062348816,True
advclean_bfgf,advclean_bfgf,,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.816434542338055,0.7111501296361288,0.48039767146110535,0.8691617449124655,0.3957126388947169,-0.003452849849753196,-0.011829635295503248,0.01844144373653044,-0.011094471021181778,0.020948903711926738,True
jpeg_q90,jpeg,90,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.838645935058594,0.7037129402160645,0.490705410639445,0.8735337654749552,0.4056539833545685,-0.011139605023746958,-0.012830296932670281,0.013628261721141094,-0.006774404866693694,0.024960920324740603,True
jpeg_q80,jpeg,80,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.84393882751465,0.7050684889157613,0.48654457926750183,0.8739983836809794,0.40471750497817993,-0.011457436588594199,-0.014781292450244763,0.021991989497610186,-0.007309891571785033,0.027211860908877703,True
jpeg_q65,jpeg,65,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.804401397705078,0.7029581665992737,0.48032447695732117,0.8748460014661154,0.40737007061640423,-0.00908326343265962,-0.01174397672634236,0.034495077898388585,-0.008286797015984679,0.02083609420917838,True
jpeg_q50,jpeg,50,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.846771876017254,0.7082654237747192,0.48658647139867145,0.878603200117747,0.39657533168792725,-0.011627557603964757,-0.01938253295248501,0.021907781715617042,-0.012617083475381763,0.04678257259235031,True
blur_s0.5,blur,0.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.758037567138672,0.7005021969477335,0.49189332127571106,0.8726862668991089,0.4066969056924184,-0.00629917345849503,-0.008209182452610089,0.011240430949748526,-0.005797636814849555,0.022454128629856338,True
blur_s1.0,blur,1.0,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.750296274820965,0.7055491407712301,0.47533491253852844,0.8778417110443115,0.39272918303807575,-0.00583431854755456,-0.015473078452284433,0.04452465006594542,-0.011739444007943887,0.05602726238642925,True
blur_s1.5,blur,1.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.67282231648763,0.6991528471310934,0.44967644413312274,0.875338057676951,0.3961694935957591,-0.0011821043534372521,-0.00626710877831604,0.09610098799471,-0.008853906861539099,0.04775805420012963,True
crop_r0.1,crop_resize,0.1,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,15.214177449544271,0.6150025924046835,0.44934535026550293,0.8144189119338989,0.49934737881024677,0.08640769356257258,0.11484751426007946,0.0967665230115586,0.061357273432220374,-0.20024264188681198,True
crop_r0.2,crop_resize,0.2,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,13.34739875793457,0.5516827901204427,0.34411479036013287,0.7820820411046346,0.6024133563041687,0.19850541663251323,0.20598156975943502,0.3082914991854689,0.09862650694225245,-0.44797435404817587,True
crop_r0.3,crop_resize,0.3,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,12.184814453125,0.5159937540690104,0.24261608719825745,0.7582235932350159,0.6465539137522379,0.268317148484684,0.2573475954717299,0.5123150336730287,0.1261240984542627,-0.5540715952353765,True
advclean_bf,advclean_bf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,15.263656934102377,0.6217147906621298,0.3229452272256215,0.8194996317227682,0.4922364354133606,0.08343651246726277,0.10518687372663559,0.35084464478943034,0.055501588347223005,-0.18315061767448604,True
advclean_bfgf,advclean_bfgf,,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,0,16.548640251159668,0.6969657937685648,0.47015318274497986,0.8750006357828776,0.4103272557258606,0.006274873183296657,-0.0031193566481686583,0.05494049573003441,-0.008465017799637615,0.013728137265899816,True
jpeg_q90,jpeg,90,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.761390686035156,0.3461965223153432,0.17602590719858804,0.6045953035354614,0.6895930965741476,-0.06209178288361753,-0.009871998915980696,-0.5599677131145508,-0.012129141043813187,0.20311968958079601,True
jpeg_q80,jpeg,80,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,14.196426391601562,0.447544127702713,0.21841213603814444,0.6880319913228353,0.6122752626736959,-0.18152544560303782,-0.3055078653694987,-0.9356007635143228,-0.1518072077571157,0.29246666794473547,True
jpeg_q65,jpeg,65,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,13.831400235493978,0.44293227791786194,0.2200247198343277,0.6694871385892233,0.5723885099093119,-0.15114542743121664,-0.29205487650127004,-0.9498917204352241,-0.1207620015534028,0.3385590202063836,True
jpeg_q50,jpeg,50,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,14.685216267903646,0.5248296658198038,0.2721518377463023,0.7361565629641215,0.5332518219947815,-0.22220594226279763,-0.5309535178665823,-1.4118499754133174,-0.23237065420396608,0.38378461218090704,True
blur_s0.5,blur,0.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.769026120503744,0.38526418805122375,0.17467633883158365,0.6365227699279785,0.7713964184125265,-0.06272725690109338,-0.1238342693218568,-0.5480076379604291,-0.06557765271202891,0.10858936898487305,True
blur_s1.0,blur,1.0,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,19.214244206746418,0.734210213025411,0.5187297264734904,0.8611254692077637,0.3501226057608922,-0.5991431802676731,-1.1417267004696277,-3.597059819259821,-0.4415761690234236,0.5954051568242161,True
blur_s1.5,blur,1.5,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,25.463904698689777,0.9022995630900065,0.7078428268432617,0.9571288824081421,0.1805130491654078,-1.119283439085163,-1.632051464019969,-5.273008180491736,-0.6022916948827377,0.7914026469112424,True
crop_r0.1,crop_resize,0.1,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.658974329630533,0.35615114370981854,0.1770146737496058,0.6031869053840637,0.7209587097167969,-0.05356798063930073,-0.03891011096533752,-0.568730309029794,-0.00977139727225866,0.16687419979591456,True
crop_r0.2,crop_resize,0.2,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.525091171264648,0.3946890930334727,0.18250036736329397,0.6403483351071676,0.7266009648640951,-0.042425292051095506,-0.15132717297773823,-0.6173453399509975,-0.0719818804262997,0.16035411997553906,True
crop_r0.3,crop_resize,0.3,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.078440030415853,0.4253252645333608,0.16474376618862152,0.677361786365509,0.7366271018981934,-0.00525187434277165,-0.24069436691951743,-0.45998370513271586,-0.13394463867153453,0.14876811189087338,True
advclean_bf,advclean_bf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,13.883061726888021,0.4679422080516815,0.2193869004646937,0.7140452663103739,0.6254552205403646,-0.15544505643334175,-0.3650100522727455,-0.9442392705245094,-0.19535500496115016,0.27723616611941204,True
advclean_bfgf,advclean_bfgf,,pg_enc,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,13.904935518900553,0.4585592945416768,0.229362686475118,0.697723925113678,0.6057878136634827,-0.15726554569886025,-0.3376396397722608,-1.0326461666278495,-0.16803209168429248,0.29996343728127656,True
jpeg_q90,jpeg,90,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.704279899597168,0.4874248007933299,0.2551529308160146,0.7284627358118693,0.7192662358283997,0.0007569544029360714,0.013123804765571097,-0.020382494432438388,-0.0019189765808015008,-0.0037503682077862565,True
jpeg_q80,jpeg,80,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.695671717325846,0.48722906907399494,0.24092819293340048,0.7204245726267496,0.716151495774587,0.0014340227875930718,0.01352009763813233,0.03650367762480367,0.009136617392785682,0.0005963136189856806,True
jpeg_q65,jpeg,65,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.823513348897299,0.49893422921498615,0.23348912596702576,0.7356246511141459,0.7107704877853394,-0.008621239084400715,-0.010179032742081949,0.06625326224890851,-0.011769389645538596,0.008105617519947598,True
jpeg_q50,jpeg,50,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.771422704060873,0.49859755237897235,0.22818267345428467,0.7350611090660095,0.7160520752271017,-0.004524098986352692,-0.009497371992755946,0.08747430499461147,-0.010994300619879986,0.0007350569746096331,True
blur_s0.5,blur,0.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.71609878540039,0.49354703227678937,0.24947398900985718,0.7272522648175558,0.7158379356066386,-0.00017264881258742955,0.0007282834402155131,0.002328170843368253,-0.00025410918240032334,0.0010338930831059316,True
blur_s1.0,blur,1.0,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.748518308003744,0.4970353643099467,0.2510855694611867,0.7316233913103739,0.7150205771128336,-0.002722575511227386,-0.00633445082975521,-0.0041167031216184325,-0.006266104534926637,0.00217453315245321,True
blur_s1.5,blur,1.5,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.763372739156088,0.4984866877396901,0.25056494772434235,0.7343138655026754,0.7145591378211975,-0.003890936657438477,-0.00927290726871481,-0.002034683899663816,-0.00996655071665686,0.0028184808811434654,True
crop_r0.1,crop_resize,0.1,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.632493019104004,0.4983181854089101,0.23656973242759705,0.7318810621897379,0.7401485045750936,0.006403283172831659,-0.008931745024164113,0.053933604016689125,-0.006620501995572779,-0.032891990460312964,True
crop_r0.2,crop_resize,0.2,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.266164143880209,0.492405503988266,0.13790648182233176,0.7119529247283936,0.7678542335828146,0.03521653224020923,0.00303950579143124,0.4484979675905,0.02078842108156886,-0.07155588750941591,True
crop_r0.3,crop_resize,0.3,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.020894050598145,0.492763211329778,0.13755853225787482,0.7203466296195984,0.7610138257344564,0.05450801801838523,0.002315265129847651,0.4498894532512046,0.009243819277134064,-0.062009962016926906,True
advclean_bf,advclean_bf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.779419581095377,0.49647408723831177,0.23753045002619425,0.7251570820808411,0.7267985343933105,-0.005153085739350506,-0.005198047880980597,0.050091596728876996,0.002627580216549395,-0.014261840985696628,True
advclean_bfgf,advclean_bfgf,,advdiff,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.643415133158365,0.49338607986768085,0.24443752566973367,0.7278973261515299,0.7330668171246847,0.0055442146858106335,0.001054159556605777,0.02246949945627947,-0.0011413188635474407,-0.0230093544740795,True
jpeg_q90,jpeg,90,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.571345011393229,0.6108412146568298,0.4309207797050476,0.7935841083526611,0.48807212710380554,-0.01286845737276187,-0.0032330287770495486,-0.016325272588292878,-0.007281344795779779,-0.00521015340442332,True
jpeg_q80,jpeg,80,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.517815272013346,0.6140194733937582,0.4348633984724681,0.7954647342363993,0.4838440219561259,-0.009386511239682338,-0.008452935460453444,-0.025623926267173223,-0.009668387768656085,0.003497850982815807,True
jpeg_q65,jpeg,65,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.67934767405192,0.6160124142964681,0.43100183208783466,0.7957344055175781,0.48566267887751263,-0.0198937008722296,-0.01172610054824575,-0.016516434372336717,-0.010010676440895852,-0.0002477683660808447,True
jpeg_q50,jpeg,50,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.598045349121094,0.6071707010269165,0.41303474207719165,0.7878089547157288,0.5034457047780355,-0.014605232832169331,0.0027953472030718177,0.025858889614554445,4.8948818449664574e-05,-0.036872843228545914,True
blur_s0.5,blur,0.5,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.516843795776367,0.6116146445274353,0.4285679757595062,0.7913963993390402,0.48737454414367676,-0.009323319676153123,-0.0045032940653374105,-0.010776192052107387,-0.004504526996546948,-0.0037734446980188896,True
blur_s1.0,blur,1.0,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,16.02834351857503,0.641534427801768,0.4330587287743886,0.8196229934692383,0.47529806693394977,-0.04259481515702575,-0.053642929824075314,-0.021367618590184774,-0.040332010681282816,0.021098693730801532,True
blur_s1.5,blur,1.5,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,16.091838836669922,0.6467151840527853,0.4350822667280833,0.8229657808939616,0.4722582896550496,-0.04672499176297138,-0.06215169717695228,-0.026140126343905036,-0.0445749477274029,0.027359274524403406,True
crop_r0.1,crop_resize,0.1,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,13.82099437713623,0.5324650406837463,0.34627459446589154,0.7688090801239014,0.5713627735773722,0.10098650798085052,0.1254903849551878,0.18331248297695987,0.024165131373484177,-0.17675160981920557,True
crop_r0.2,crop_resize,0.2,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.445948600769043,0.4901319146156311,0.27772946655750275,0.7543784379959106,0.6154020031293234,0.1904290380453328,0.19501743922701772,0.34497594662746117,0.04248167332027628,-0.2674527136835411,True
crop_r0.3,crop_resize,0.3,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,11.525782903035482,0.48055946826934814,0.21824945012728372,0.7471297383308411,0.6505933205286661,0.2502830076355508,0.21073902793183757,0.4852593740207176,0.05168231112262413,-0.3399310782470095,True
advclean_bf,advclean_bf,,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.865936597188314,0.6268248756726583,0.42003541191418964,0.818465789159139,0.48791444301605225,-0.032030740710581686,-0.029484264396217628,0.009347832326350348,-0.038863193070884997,-0.004885394752499286,True
advclean_bfgf,advclean_bfgf,,apa,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.676085789998373,0.6275443236033121,0.41988370815912884,0.8134140372276306,0.4927091399828593,-0.019681525272303737,-0.030665870858254902,0.009705625144604232,-0.03245109960078342,-0.014760324718550762,True
jpeg_q90,jpeg,90,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.700651168823242,0.6078280011812845,0.403159221013387,0.8030255238215128,0.5082582831382751,-0.02388824168831559,-0.026699313123291223,-0.04924239447112799,-0.013681856629780439,0.028683322608839375,True
jpeg_q80,jpeg,80,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.843576113382975,0.6163785060246786,0.40283575654029846,0.806469202041626,0.5028406778971354,-0.033208821363969424,-0.041142210509572966,-0.048400561714787495,-0.018028909155816626,0.039036740343123884,True
jpeg_q65,jpeg,65,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.8574857711792,0.6198966900507609,0.39810564120610553,0.8064249952634176,0.5074557065963745,-0.03411591336355112,-0.0470848737564126,-0.0360901957831885,-0.017973105687955935,0.030217101803184408,True
jpeg_q50,jpeg,50,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.799688339233398,0.621541420618693,0.393408864736557,0.8085222442944845,0.5039254526297251,-0.030346763260618064,-0.04986303425755272,-0.023866595943855772,-0.020620522524110483,0.03696366091887714,True
blur_s0.5,blur,0.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,15.53353468577067,0.5982797543207804,0.3849841554959615,0.7979720830917358,0.5177144110202789,-0.01299005662898484,-0.010571101730990726,-0.0019408613070385262,-0.007302755306884666,0.01061200922340653,True
blur_s1.0,blur,1.0,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,16.17955271402995,0.6379456122716268,0.3823785682519277,0.807876447836558,0.46279190977414447,-0.05511889930824814,-0.07757181415857413,0.004840312126280232,-0.01980531536934839,0.1155727018362483,True
blur_s1.5,blur,1.5,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,16.038058598836262,0.6296085913976034,0.36833109458287555,0.8014849026997884,0.47178194920221966,-0.045891628460871775,-0.06348951852852877,0.0413995774005252,-0.011737086964676078,0.0983921156725047,True
crop_r0.1,crop_resize,0.1,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,13.474862416585287,0.48107849558194477,0.2633611261844635,0.7163906296094259,0.6092346906661987,0.12126235795202767,0.1873968293457139,0.31458926338379906,0.09567982342729399,-0.16428956520976437,True
crop_r0.2,crop_resize,0.2,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.784735679626465,0.5084826548894247,0.26764094332853955,0.7520946860313416,0.5917247931162516,0.16626766656304776,0.14110769577004736,0.3034508214132511,0.05060958203478459,-0.13082694182729954,True
crop_r0.3,crop_resize,0.3,hybrid,CompVis/stable-diffusion-v1-4,sdedit,placeholder_000,1,12.097749392191568,0.4800664484500885,0.20761330425739288,0.7232178449630737,0.6542404294013977,0.21106817670382677,0.18910630652199706,0.4596758076485707,0.08706163617172263,-0.2502986398516728,True
