image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28575,0.90535,25.897,0.42975,0.09681,0.38448,0.61279,18.546,0.19635,0.25598,0.61288,0.05072,38.1
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16245,0.95803,29.308,0.58679,0.08356,0.27386,0.80837,17.489,0.43015,0.17866,0.43725,0.03425,38.2
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40453,0.90567,25.877,0.43717,0.08523,0.37963,0.53423,17.074,0.26643,0.27197,0.58021,0.05083,38.2
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16932,0.96598,34.884,0.68237,0.05513,0.17999,0.87297,26.347,0.58904,0.13062,0.43486,0.01802,38.2
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19287,0.92787,26.3,0.59534,0.07054,0.25334,0.81959,22.462,0.41509,0.09149,0.55157,0.04842,38.2
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31017,0.90584,24.45,0.49788,0.06876,0.43212,0.41344,13.808,0.07128,0.24895,0.80767,0.05991,38.0
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26554,0.96621,32.918,0.63801,0.05142,0.26102,0.84108,23.762,0.41609,0.12306,0.31458,0.0226,38.2
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28984,0.93775,27.597,0.56538,0.07857,0.53017,0.5748,13.179,0.20726,0.27567,0.77681,0.0417,38.2
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31659,0.89721,24.905,0.42124,0.08422,0.31948,0.69177,20.083,0.28535,0.1581,0.68002,0.05685,38.2
task_obj_remove_657585,phase_gain,instruct-pix2pix,Remove frisbee,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16343,0.97671,36.62,0.76112,0.05009,0.29181,0.80103,20.086,0.68104,0.19203,0.27992,0.01476,38.2
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4413,0.83897,25.284,0.25964,0.12211,0.20109,0.79013,20.339,0.25245,0.22912,0.63735,0.05442,38.1
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33473,0.89743,24.336,0.42942,0.10061,0.37481,0.57224,16.745,0.2121,0.16838,0.75418,0.0607,38.3
task_obj_swap_joint_mask_75733,phase_gain,instruct-pix2pix,Replace the snowy landscape with sea,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31174,0.94181,32.439,0.49072,0.09476,0.39852,0.71792,15.844,0.30423,0.26524,0.34344,0.02388,38.2
task_obj_swap_rand_mask_298147,phase_gain,instruct-pix2pix,Replace the wizard's robe with red shirt,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39005,0.86243,25.196,0.3607,0.12548,0.6173,0.41771,16.05,0.18634,0.31226,0.82645,0.05498,38.3
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.25,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25937,0.921,27.011,0.46847,0.05731,0.31644,0.69056,20.189,0.3315,0.16935,0.61324,0.04461,38.2
