cell_id,config_hash,condition,image_id,subtask,tau,purify_kind,purify_strength,seed,fid_psnr,fid_lpips,fid_ssim,fid_linf,fid_fsim,fid_vif_p,fid_dists,fid_niqe,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,edit_clip_b,edit_siglip_b,edit_psnr,edit_lpips,edit_ssim,edit_mse,edit_fsim,edit_vif_p,effect_abs,effect_clip,effect_siglip,effect_control,retention,retention_usable,steps_used,stop_reason,seconds,proxy_gap,attn_full,attn_steps,defimg_acutance_ratio,defimg_dists,defimg_frac_gt_16_255,defimg_fsim,defimg_linf,defimg_lpips,defimg_psnr,defimg_rms,defimg_ssim,defimg_vif_p,edit_acutance_ratio,edit_clip_a,edit_dists,edit_frac_gt_16_255,edit_linf,edit_niqe_a,edit_niqe_b,edit_rms,edit_siglip_a,finished,group,image,prompt,purify_available,stage,started,status,lr,tau_achieved,scale_k,skipped_reason,modified_from_paper
eval/N4/bird_03/purifyblur1/seed0/tau0.5,5d8fc851a9a0,N4,bird_03,bird,0.5,blur,1.0,0,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.2650507986545563,0.0856272429227829,18.50877571105957,0.5051397085189819,0.7127870321273804,0.014096847735345364,0.7841557264328003,0.17562465369701385,-0.06267331540584564,-0.038740456104278564,-0.06267331540584564,-0.012892517820000648,4.861216116266923,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,9.090179716004059,,False,11,0.6505829691886902,0.33674561977386475,0.5702972412109375,0.7221614122390747,0.9981807470321655,0.5081937313079834,17.226354598999023,0.13762019574642181,0.5169763565063477,0.06912826746702194,0.672423779964447,0.2263103425502777,0.32116806507110596,0.5165443420410156,0.8396661281585693,5.318965913719481,7.107221666966688,0.11873015016317368,0.022953927516937256,2026-08-09T07:03:28+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:03:19+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur1/seed1/tau0.5,0ff0131879f4,N4,bird_03,bird,0.5,blur,1.0,1,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.2634289264678955,0.09316623210906982,18.49249267578125,0.4763568043708801,0.6813458800315857,0.014149805530905724,0.7764716148376465,0.18741735816001892,-0.04669159650802612,-0.06614574790000916,-0.04669159650802612,-0.012892517820000648,3.621604186235189,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.963563475059345,,False,11,0.6505829691886902,0.33674561977386475,0.5702972412109375,0.7221614122390747,0.9981807470321655,0.5081937313079834,17.226354598999023,0.13762019574642181,0.5169763565063477,0.06912826746702194,0.8165907263755798,0.19728317856788635,0.31669700145721436,0.5234413146972656,0.8145912885665894,5.516672099391976,6.993285532229989,0.11895295232534409,0.0464746356010437,2026-08-09T07:03:37+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:03:28+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur1/seed2/tau0.5,a5fa6e44b9b9,N4,bird_03,bird,0.5,blur,1.0,2,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.28281185030937195,0.08959101140499115,17.693517684936523,0.5357378721237183,0.6149742007255554,0.017007794231176376,0.7384307384490967,0.15634751319885254,-0.05186657980084419,-0.031611472368240356,-0.05186657980084419,-0.012892517820000648,4.022998496103035,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.963884135941043,,False,11,0.6505829691886902,0.33674561977386475,0.5702972412109375,0.7221614122390747,0.9981807470321655,0.5081937313079834,17.226354598999023,0.13762019574642181,0.5169763565063477,0.06912826746702194,1.1632704734802246,0.2512003779411316,0.3192044496536255,0.5475260615348816,0.9202873110771179,4.787571006941882,6.685265222074503,0.1304139345884323,0.03772443160414696,2026-08-09T07:03:46+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:03:37+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur1/seed3/tau0.5,ad951d04f065,N4,bird_03,bird,0.5,blur,1.0,3,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.28534063696861267,0.10042046010494232,18.26650047302246,0.5103075504302979,0.6774706244468689,0.014905611984431744,0.7601950764656067,0.1609727293252945,-0.07945764437317848,-0.05265778303146362,-0.07945764437317848,-0.012892517820000648,6.163081989300247,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.987464287085459,,False,11,0.6505829691886902,0.33674561977386475,0.5702972412109375,0.7221614122390747,0.9981807470321655,0.5081937313079834,17.226354598999023,0.13762019574642181,0.5169763565063477,0.06912826746702194,1.3341953754425049,0.23268285393714905,0.3106445074081421,0.5439414978027344,0.8323853611946106,6.028448501457108,7.479824719158973,0.12208854407072067,0.02096281573176384,2026-08-09T07:03:55+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:03:46+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur1/seed4/tau0.5,77f6f48b9b62,N4,bird_03,bird,0.5,blur,1.0,4,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.29635220766067505,0.10471048951148987,18.56666374206543,0.478669136762619,0.6810330152511597,0.01391020230948925,0.7592165470123291,0.18478597700595856,-0.014275848865509033,-0.04298785328865051,-0.014275848865509033,-0.012892517820000648,1.107297198640468,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.956150057958439,,False,11,0.6505829691886902,0.33674561977386475,0.5702972412109375,0.7221614122390747,0.9981807470321655,0.5081937313079834,17.226354598999023,0.13762019574642181,0.5169763565063477,0.06912826746702194,0.8294011950492859,0.25336435437202454,0.2820284962654114,0.5258140563964844,0.8320440053939819,5.9107850490312,7.126909157321096,0.11794152110815048,0.09043464064598083,2026-08-09T07:04:04+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:03:55+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur2/seed0/tau0.5,e34c1d67b4f7,N4,bird_03,bird,0.5,blur,2.0,0,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.26189273595809937,0.07071246206760406,18.519285202026367,0.5372897386550903,0.6839289665222168,0.014062780886888504,0.7828630805015564,0.19026950001716614,-0.04885978624224663,-0.03853866457939148,-0.04885978624224663,-0.012892517820000648,3.789778453239646,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,9.093383481958881,,False,11,0.3445107936859131,0.3573678731918335,0.5641657710075378,0.7400883436203003,0.9546753168106079,0.5369467735290527,17.49448013305664,0.1334369033575058,0.5511801242828369,0.07789502292871475,1.0372964143753052,0.22335407137870789,0.33835530281066895,0.5135587453842163,0.7857251167297363,8.989482354028102,9.43435289674712,0.11858659982681274,0.021852675825357437,2026-08-09T07:04:14+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:04:05+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur2/seed1/tau0.5,1785c4666051,N4,bird_03,bird,0.5,blur,2.0,1,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.24788658320903778,0.08084934204816818,18.70349884033203,0.5426368117332458,0.6608308553695679,0.013478755950927734,0.7767859697341919,0.19076813757419586,-0.05615900456905365,-0.04946334660053253,-0.05615900456905365,-0.012892517820000648,4.355937711556394,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.97022704500705,,False,11,0.3445107936859131,0.3573678731918335,0.5641657710075378,0.7400883436203003,0.9546753168106079,0.5369467735290527,17.49448013305664,0.1334369033575058,0.5511801242828369,0.07789502292871475,0.9890143275260925,0.19842323660850525,0.3749328851699829,0.5339877009391785,0.7081185579299927,8.729578188291393,9.489824742181243,0.11609804630279541,0.024690337479114532,2026-08-09T07:04:23+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:04:14+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur2/seed2/tau0.5,10154c19a8bf,N4,bird_03,bird,0.5,blur,2.0,2,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.24160432815551758,0.08976537734270096,18.280498504638672,0.5407344102859497,0.6460397243499756,0.014857648871839046,0.7564945816993713,0.16412633657455444,-0.06460400111973286,-0.024360552430152893,-0.06460400111973286,-0.012892517820000648,5.010968533974817,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.967443339992315,,False,11,0.3445107936859131,0.3573678731918335,0.5641657710075378,0.7400883436203003,0.9546753168106079,0.5369467735290527,17.49448013305664,0.1334369033575058,0.5511801242828369,0.07789502292871475,1.4377731084823608,0.21724377572536469,0.33963650465011597,0.5124346613883972,0.7505924105644226,8.50034811089513,9.691648467583578,0.12189195305109024,0.0251613762229681,2026-08-09T07:04:32+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:04:23+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur2/seed3/tau0.5,8d0e72dfabfd,N4,bird_03,bird,0.5,blur,2.0,3,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.2924172878265381,0.10531200468540192,18.614267349243164,0.49421435594558716,0.716399610042572,0.013758564367890358,0.7819456458091736,0.19885434210300446,-0.06290263682603836,-0.07377952337265015,-0.06290263682603836,-0.012892517820000648,4.87900328735285,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.99201087700203,,False,11,0.3445107936859131,0.3573678731918335,0.5641657710075378,0.7400883436203003,0.9546753168106079,0.5369467735290527,17.49448013305664,0.1334369033575058,0.5511801242828369,0.07789502292871475,1.6973974704742432,0.21863776445388794,0.3234443664550781,0.5362319946289062,0.7522765398025513,8.1363189026985,8.978474550423732,0.11729690432548523,0.042409367859363556,2026-08-09T07:04:41+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:04:32+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur2/seed4/tau0.5,b90fd02ff266,N4,bird_03,bird,0.5,blur,2.0,4,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.2839556932449341,0.10086826235055923,18.673412322998047,0.4978705048561096,0.6863381862640381,0.013572460040450096,0.7655143141746521,0.19274283945560455,-0.08116265572607517,-0.09165552258491516,-0.08116265572607517,-0.012892517820000648,6.295330117765243,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,8.990553856128827,,False,11,0.3445107936859131,0.3573678731918335,0.5641657710075378,0.7400883436203003,0.9546753168106079,0.5369467735290527,17.49448013305664,0.1334369033575058,0.5511801242828369,0.07789502292871475,1.4735043048858643,0.19230017066001892,0.3239889144897461,0.5342674255371094,0.6884824633598328,8.846237454872853,9.409076779242698,0.11650089919567108,0.019705606624484062,2026-08-09T07:04:50+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:04:41+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur3/seed0/tau0.5,36bcd30a16fa,N4,bird_03,bird,0.5,blur,3.0,0,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.2657400965690613,0.08831802755594254,18.921829223632812,0.5312278270721436,0.7254592776298523,0.012817896902561188,0.8069154620170593,0.20443935692310333,-0.05284564197063446,-0.04005439579486847,-0.05284564197063446,-0.012892517820000648,4.098938834790907,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,9.104037727927789,,False,11,0.1882176399230957,0.3768033981323242,0.5591977834701538,0.745823085308075,0.9076904058456421,0.5764985680580139,17.709375381469727,0.13017606735229492,0.5737950205802917,0.08442401140928268,1.224647879600525,0.2256857007741928,0.3399375081062317,0.5088285207748413,0.7531592845916748,9.861041723651674,11.383139628963484,0.11321615427732468,0.035472385585308075,2026-08-09T07:04:59+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:04:50+08:00,done,0.1,0.49703851342201233,0.875,,
eval/N4/bird_03/purifyblur3/seed1/tau0.5,042668d87f4d,N4,bird_03,bird,0.5,blur,3.0,1,17.0470027923584,0.49703851342201233,0.49405282735824585,1.0,0.7092782855033875,0.06353267282247543,0.332136869430542,6.925761520929616,0.9582495093345642,0.14049141108989716,0.5747731924057007,0.24617043137550354,0.07140267640352249,19.282867431640625,0.5593026876449585,0.6963093280792236,0.01179540529847145,0.7971936464309692,0.1964135318994522,-0.048071254044771194,-0.03916087746620178,-0.048071254044771194,-0.012892517820000648,3.7286164514891302,False,54,約束已啟動且 attn_suppressed 在最近 20 步的每步改善 +1.25e-01 低於 1.4e-01,9.040047090034932,,False,11,0.1882176399230957,0.3768033981323242,0.5591977834701538,0.745823085308075,0.9076904058456421,0.5764985680580139,17.709375381469727,0.13017606735229492,0.5737950205802917,0.08442401140928268,1.3574609756469727,0.20700955390930176,0.38276660442352295,0.5110868215560913,0.5831165313720703,9.539007256498982,11.039371801300401,0.10860665142536163,0.023331422358751297,2026-08-09T07:05:09+08:00,bird,bird_03,a butterfly,True,eval,2026-08-09T07:05:00+08:00,done,0.1,0.49703851342201233,0.875,,
