condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
N3,dog_03,0.2,0.20161223411560059,1.6875,5.131354497978224,31.179380416870117,0.31908702850341797,0.963943362236023,0.49867987632751465,0.9819211959838867,0.20161223411560059,0.018114566802978516,0.8643826842308044,0.027607569471001625,0.04247570037841797
