loss,L_def,L_fid,defense_mode,edit_shift,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,step,stage,stage_step,lr,grad_norm
0.0714910551905632,0.0714910551905632,0.0,targeted_output,0.08084909617900848,0.0,0.0,9.999999974752427e-07,0.0,0.2688572406768799,33.68199157714844,0.0886043980717659,0.0,0.9819881916046143,0.0,120.0,0.0,0.0,0.0,0,stage2,0,0.005,0.001692557125352323
0.07240499556064606,0.07240499556064606,0.0,targeted_output,0.16639748215675354,0.01347465068101883,0.0,0.1014723926782608,0.0,0.26952359080314636,33.669395446777344,0.08929850161075592,0.01398630253970623,0.9818258285522461,0.13671875,44.968257904052734,0.07671874761581421,0.0,0.0,1,stage2,1,0.005,0.004976430907845497
0.0712074488401413,0.0712074488401413,0.0,targeted_output,0.09771998226642609,0.013298433274030685,0.0,0.0992019772529602,0.0,0.2571384906768799,33.678619384765625,0.08918565511703491,0.01423494890332222,0.9818493723869324,0.09765625,44.98284149169922,0.03765625134110451,0.0,0.0,2,stage2,2,0.005,0.0019098985940217972
0.07155951857566833,0.07155951857566833,0.0,targeted_output,0.08477836102247238,0.012448020279407501,0.0,0.09980949759483337,0.0,0.2688572406768799,33.692535400390625,0.08856642246246338,0.01427182275801897,0.9820038080215454,0.103515625,44.88630676269531,0.04351562634110451,0.0,0.0,3,stage2,3,0.005,0.002024149289354682
0.07229328155517578,0.07229328155517578,0.0,targeted_output,0.1745935082435608,0.012985887005925179,0.0,0.09704170376062393,0.0,0.2676624059677124,33.67386245727539,0.08886212855577469,0.01428881287574768,0.981853187084198,0.1171875,44.908348083496094,0.05718750134110451,0.0,0.0,4,stage2,4,0.005,0.010001260787248611
0.07094544172286987,0.07094544172286987,0.0,targeted_output,0.09567153453826904,0.013692058622837067,0.0,0.10274079442024231,0.0,0.2571384906768799,33.67197036743164,0.08878413587808609,0.014765975996851921,0.9819412231445312,0.09375,44.83396911621094,0.03375000134110451,0.0,0.0,5,stage2,5,0.005,0.0024297498166561127
0.07153908908367157,0.07153908908367157,0.0,targeted_output,0.08418434858322144,0.012854600325226784,0.0,0.09826333820819855,0.0,0.2720588445663452,33.6796760559082,0.08886337280273438,0.014766348525881767,0.9818819761276245,0.099609375,44.77402114868164,0.03960937634110451,0.0,0.0,6,stage2,6,0.005,0.0024516023695468903
0.07265648245811462,0.07265648245811462,0.0,targeted_output,0.16766053438186646,0.01303210761398077,0.0,0.1016029641032219,0.0,0.2688572406768799,33.68391418457031,0.08896146714687347,0.014757523313164711,0.9818772673606873,0.10546875,44.77339172363281,0.04546875134110451,0.0,0.0,7,stage2,7,0.005,0.0032293950207531452
0.07087668776512146,0.07087668776512146,0.0,targeted_output,0.1028846874833107,0.013242430984973907,0.0,0.10222137719392776,0.0,0.26561734080314636,33.663814544677734,0.08901655673980713,0.0151935163885355,0.9817886352539062,0.11328125,44.650634765625,0.05328125134110451,0.0,0.0,8,stage2,8,0.005,0.004272749647498131
0.07148700952529907,0.07148700952529907,0.0,targeted_output,0.07811039686203003,0.013073811307549477,0.0,0.1043006181716919,0.0,0.2688572406768799,33.6716423034668,0.08912990987300873,0.015099810436367989,0.9818803071975708,0.099609375,44.63359832763672,0.03960937634110451,0.0,0.0,9,stage2,9,0.005,0.0069902087561786175
