image,site,rank,prompt,steps,steps_done,stop_reason,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,cdev_mean,cdev_max,cdev_p99,matrix_tv,grid_size
car_00,C,32,a wrecked car after an accident,60,60,,10,10,1,141.8,rotate,0,0.0,,,10320.2,1.1,511.6666666666667,119.33333333333333,33.0,,,,0.6906381845474243,0.6906381845474243,0.0,0.3093618154525757,30.38580322265625,0.4525555968284607,30.38580322265625,0.4525555968284607,0.9708322882652283,0.03863886371254921,0.40070921182632446,2.758601188659668,1.5432102680206299,0.6026934385299683,32
car_01,C,32,a wrecked car after an accident,60,60,,10,10,1,141.4,rotate,0,0.0,,,10323.2,4.04,512.0,46.666666666666664,15.333333333333334,,,,0.9199405312538147,0.6570661664009094,0.2628743648529053,0.3429338335990906,40.3456916809082,0.12381511926651001,40.3456916809082,0.12381511926651001,0.9970552325248718,0.03873433917760849,0.3459600806236267,2.8978896141052246,1.4770045280456543,0.577586829662323,32
