phase,step,loss,feasible,psnr,linf,ssim,vif_p,fsim,lpips,dists,acutance_ratio,rms,frac_gt_16_255
A1,0,0.14246605336666107,True,26.87860870361328,0.6278687715530396,0.8047751188278198,0.28370699286460876,0.9330458641052246,0.12831369042396545,0.049463748931884766,0.9935279488563538,0.04529690742492676,0.13683447241783142
A1,10,0.1129230335354805,True,26.935413360595703,0.5872430801391602,0.8051156401634216,0.27542030811309814,0.9294365644454956,0.09950712323188782,0.04872429370880127,1.0004929304122925,0.045001640915870667,0.135650634765625
A1,20,0.10801675915718079,True,27.035137176513672,0.6086252927780151,0.80961674451828,0.28025445342063904,0.9305011034011841,0.0949116051197052,0.04584944248199463,0.9834741353988647,0.04448792338371277,0.13287608325481415
A1,30,0.11936496198177338,False,27.13411521911621,0.5939730405807495,0.8123285174369812,0.2842787504196167,0.9312267303466797,0.0942302942276001,0.04639315605163574,0.9377665519714355,0.04398383945226669,0.1302592009305954
A1,40,0.1040802076458931,True,27.044660568237305,0.6221737861633301,0.8122490644454956,0.2818927466869354,0.9308115839958191,0.09107579290866852,0.04573768377304077,1.0159727334976196,0.044439155608415604,0.13269934058189392
A1,50,0.10162339359521866,True,27.064369201660156,0.6095453500747681,0.8133149147033691,0.2828246057033539,0.9309545755386353,0.08866189420223236,0.04417228698730469,1.0231084823608398,0.044338442385196686,0.13211314380168915
A1,60,0.09983046352863312,True,27.111194610595703,0.6318564414978027,0.8148177862167358,0.28474128246307373,0.9316775798797607,0.0869540423154831,0.04371070861816406,1.0090420246124268,0.044100068509578705,0.13082632422447205
A1,70,0.09854136407375336,True,27.158409118652344,0.6403865218162537,0.8158392310142517,0.2865036725997925,0.9322811365127563,0.08574243634939194,0.042724788188934326,0.9916946887969971,0.04386099427938461,0.12946829199790955
A1,80,0.09756679087877274,True,27.20390510559082,0.6278846859931946,0.8168784976005554,0.2881775200366974,0.9328007102012634,0.08484063297510147,0.042348265647888184,0.975003719329834,0.04363184794783592,0.1284688413143158
A1,90,0.09679149836301804,True,27.244586944580078,0.6149165034294128,0.8178523778915405,0.28973159193992615,0.9333035945892334,0.08412492275238037,0.04160881042480469,0.9592742919921875,0.0434279702603817,0.12762579321861267
A1,100,0.0984736755490303,True,27.105690002441406,0.6033279895782471,0.8158454895019531,0.28491175174713135,0.9320229887962341,0.08559998869895935,0.041061997413635254,1.0432162284851074,0.04412802308797836,0.13108190894126892
A1,110,0.09839706122875214,True,27.111074447631836,0.6103037595748901,0.8164176344871521,0.2854207754135132,0.9319750666618347,0.08553563058376312,0.04149174690246582,1.0360994338989258,0.044100672006607056,0.1304830014705658
