image,attack,content,prompt,kappa,steps,strength,guidance_scale,attack_seconds,mask_coverage,step_size,mask_tau,peak_mb,pert_psnr,pert_linf,pert_ssim,pert_vif_p,pert_fsim,pert_lpips,pert_dists,pert_acutance_ratio,pert_rms,pert_frac_gt_16_255,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270816,19.4249324798584,0.6320177912712097,0.7973819971084595,0.46092864871025085,0.8254969120025635,0.4545483887195587,0.33050620555877686,0.052950646728277206,0.10684475302696228,0.6667823791503906,6.921132067914141,10.821584360817724,0.22876733541488647,0.06983842700719833,0.23364998400211334,0.09012448787689209
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270817,19.61319351196289,0.5968672037124634,0.7987968325614929,0.4678962230682373,0.8105059266090393,0.4673108458518982,0.3687608242034912,0.04552672430872917,0.10455387830734253,0.6188672780990601,6.438739131280583,11.744252257523478,0.23549121618270874,0.061004988849163055,0.23010630905628204,0.09128377586603165
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270818,18.55830955505371,0.5637145042419434,0.7876657843589783,0.507564902305603,0.80631023645401,0.4466157555580139,0.3437230587005615,0.0475190095603466,0.11805500835180283,0.7206827998161316,5.287423511078354,10.587361354986689,0.22889098525047302,0.05816282704472542,0.2385552078485489,0.0822746679186821
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270819,19.31476402282715,0.6343360543251038,0.7813555598258972,0.46679893136024475,0.8020475506782532,0.4693228304386139,0.3864237070083618,0.04232411086559296,0.1082085594534874,0.6985041499137878,6.01565760237304,12.015210051858103,0.1935669481754303,-0.0008139763958752155,0.23348228633403778,0.08595284819602966
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270820,19.570711135864258,0.5943041443824768,0.8015397787094116,0.5370987057685852,0.8035012483596802,0.4516868591308594,0.4093785285949707,0.04085986316204071,0.10506649315357208,0.6545245051383972,5.978756670944989,11.015376805071512,0.23942549526691437,0.05346638709306717,0.23131588101387024,0.0907495766878128
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270821,19.098230361938477,0.5942195653915405,0.794025182723999,0.533478319644928,0.8111801743507385,0.46037107706069946,0.3856343626976013,0.0549829825758934,0.11094002425670624,0.6837043762207031,6.45018116046907,11.084532243824365,0.22089438140392303,0.06629040837287903,0.2529284358024597,0.09516161680221558
man_00,pg_encoder,man,a woman,0.06,100,0.3,7.5,6.9,,0.006,0.5,7413.8,27.688081741333008,0.06000000238418579,0.7604721784591675,0.20982325077056885,0.9073629379272461,0.6551913022994995,0.15447229146957397,1.2761812210083008,0.041266217827796936,0.0,20270822,19.41887092590332,0.6408078670501709,0.7955570220947266,0.43084320425987244,0.8130491375923157,0.4650077223777771,0.34904664754867554,0.04734024405479431,0.10691933333873749,0.6881484985351562,6.175737675869653,10.580439415491234,0.23843388259410858,0.07070956379175186,0.22528967261314392,0.08053925633430481
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270803,20.108596801757812,0.6205673217773438,0.5854519605636597,0.08678437024354935,0.7579064965248108,0.6550124883651733,0.30634605884552,1.1655936241149902,0.09875746816396713,0.5691579580307007,5.665775750020026,4.180947197396012,0.2467244565486908,0.06834092736244202,0.23686277866363525,0.05477401614189148
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270804,20.06617546081543,0.8019744157791138,0.6121859550476074,0.07364317029714584,0.7598875761032104,0.6719821691513062,0.2990630865097046,1.1173473596572876,0.0992409810423851,0.5717214345932007,5.684076615362769,4.859477768874613,0.24088336527347565,0.06994867324829102,0.22581979632377625,0.05659135803580284
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270805,19.84003448486328,0.6633056998252869,0.5867302417755127,0.06459762156009674,0.7271535396575928,0.66512531042099,0.31879615783691406,1.126992106437683,0.10185866802930832,0.6291173696517944,6.020443401489007,3.8355634162958028,0.2232872098684311,0.06870217621326447,0.2396194040775299,0.06617680191993713
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270806,19.257219314575195,0.6418677568435669,0.5515379905700684,0.06702863425016403,0.7429035305976868,0.6853601336479187,0.31544339656829834,1.1255990266799927,0.10892784595489502,0.6162554621696472,5.613098267240979,3.7330022997526533,0.23116925358772278,0.06174241006374359,0.2488686442375183,0.05573858320713043
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270807,20.161439895629883,0.7872784733772278,0.5487651228904724,0.067320816218853,0.7602946758270264,0.6933078765869141,0.3275095820426941,1.2156448364257812,0.09815846383571625,0.5495427846908569,5.80546053972181,5.799297083814696,0.23243793845176697,0.06758779287338257,0.23171013593673706,0.04328114911913872
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270808,20.671937942504883,0.7332295179367065,0.48243555426597595,0.06208769232034683,0.713578999042511,0.6932209730148315,0.3292786478996277,1.810929775238037,0.09255563467741013,0.45407742261886597,6.290004721723683,6.770430741053407,0.2371000051498413,0.06353681534528732,0.26028865575790405,0.057445086538791656
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270809,20.07470703125,0.7855252027511597,0.605647087097168,0.06709865480661392,0.7605287432670593,0.6691036224365234,0.3452921509742737,0.8492292165756226,0.09914355725049973,0.5710080862045288,6.91193081776182,4.317603669883598,0.23150789737701416,0.05303173139691353,0.24494412541389465,0.0466662272810936
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270810,21.096691131591797,0.6911156177520752,0.5947695970535278,0.06017269939184189,0.7593395709991455,0.6743605136871338,0.3055455684661865,1.5245479345321655,0.0881383940577507,0.4814847409725189,5.939007822885674,6.1840260899747745,0.22759045660495758,0.07181165367364883,0.2395886927843094,0.07275793701410294
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270811,20.299163818359375,0.7094793319702148,0.5190321803092957,0.06397410482168198,0.7341886758804321,0.6822481155395508,0.3160032629966736,1.4715118408203125,0.09661433100700378,0.48168691992759705,5.979798759796324,4.189726589854673,0.18461103737354279,0.0035540242679417133,0.2432408332824707,0.059674374759197235
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270812,20.589420318603516,0.6463963985443115,0.48498713970184326,0.05368388816714287,0.700931966304779,0.707390546798706,0.35041356086730957,1.5598429441452026,0.09343912452459335,0.4825375974178314,6.37235318916424,4.93052647986397,0.19392447173595428,0.007189303636550903,0.21293896436691284,0.06551709026098251
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270813,19.776479721069336,0.7455973029136658,0.5027893781661987,0.05938170850276947,0.7096484899520874,0.6953516006469727,0.3430997133255005,1.5699756145477295,0.10260672122240067,0.536590576171875,5.584242327413503,5.137210483405129,0.2202952355146408,0.06630943715572357,0.24546077847480774,0.07111206650733948
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270814,19.62769317626953,0.5839340686798096,0.5366480350494385,0.05790746212005615,0.7156135439872742,0.6621923446655273,0.33191853761672974,1.3488309383392334,0.10437948256731033,0.6098518371582031,5.794516753917611,3.3829327183465985,0.221703439950943,0.05764123797416687,0.23402917385101318,0.0735822319984436
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270815,20.451833724975586,0.8644983768463135,0.5053458213806152,0.06742831319570541,0.7313144207000732,0.6762044429779053,0.2866972088813782,1.8416764736175537,0.09493101388216019,0.46816128492355347,6.77657347756314,5.445006922705083,0.22775699198246002,0.05291472747921944,0.25817808508872986,0.0601203516125679
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270816,19.8815975189209,0.7723751068115234,0.5563457608222961,0.07493118941783905,0.7384265065193176,0.6680386662483215,0.33207428455352783,1.0807788372039795,0.10137244313955307,0.5709546804428101,6.921132067914141,3.9819678926467335,0.22876733541488647,0.06983842700719833,0.2491004765033722,0.054928429424762726
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270817,20.00098419189453,0.8555211424827576,0.5882967710494995,0.06999652087688446,0.756332278251648,0.6622974276542664,0.3190646767616272,0.9841295480728149,0.09998862445354462,0.5493965148925781,6.438739131280583,3.8348500169831987,0.23549121618270874,0.061004988849163055,0.2569429874420166,0.053416233509778976
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270818,20.456449508666992,0.6565020084381104,0.5388654470443726,0.0725608691573143,0.7470329999923706,0.66724693775177,0.30313873291015625,1.0605040788650513,0.09488058090209961,0.5277697443962097,5.287423511078354,4.452515158593409,0.22889098525047302,0.05816282704472542,0.20820754766464233,0.028599143028259277
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270819,20.381351470947266,0.7574769258499146,0.6164628863334656,0.06334525346755981,0.7749733328819275,0.6660172939300537,0.3006272315979004,1.1457432508468628,0.09570446610450745,0.5372912287712097,6.01565760237304,4.31376400074537,0.1935669481754303,-0.0008139763958752155,0.2697882652282715,0.05482432246208191
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270820,20.329063415527344,0.7139164209365845,0.6195778846740723,0.0661943331360817,0.759807825088501,0.6674816608428955,0.3108230233192444,1.0732640027999878,0.09628234803676605,0.5319799184799194,5.978756670944989,4.37022784220659,0.23942549526691437,0.05346638709306717,0.25603675842285156,0.05382023751735687
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270821,20.70106315612793,0.7542906999588013,0.5226905941963196,0.05950712785124779,0.7322349548339844,0.6822260618209839,0.3259674310684204,1.4095656871795654,0.09224580228328705,0.47581610083580017,6.45018116046907,4.6334413193187745,0.22089438140392303,0.06629040837287903,0.24602878093719482,0.059319622814655304
man_00,pg_diffusion,man,a woman,0.06,100,0.3,7.5,206.9,,0.006,0.5,11557.1,27.08786964416504,0.06000000238418579,0.7505888938903809,0.20950499176979065,0.9197115302085876,0.6648316383361816,0.1315906047821045,1.478723406791687,0.044218651950359344,0.0,20270822,19.95413589477539,0.6709948778152466,0.6243891716003418,0.07770545780658722,0.7486206293106079,0.6543320417404175,0.2926996350288391,0.811560332775116,0.10052935779094696,0.6029319763183594,6.175737675869653,4.087487742711576,0.23843388259410858,0.07070956379175186,0.24140363931655884,0.059920474886894226
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270803,24.603580474853516,0.6325525045394897,0.6435056924819946,0.08649548143148422,0.7822282314300537,0.5763593912124634,0.2737574577331543,1.761284351348877,0.05886000394821167,0.20299403369426727,5.665775750020026,3.7829759501740554,0.2467244565486908,0.06834092736244202,0.24207372963428497,0.041298408061265945
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270804,24.123544692993164,0.6992899179458618,0.6553162336349487,0.07815301418304443,0.7898626327514648,0.5717325210571289,0.28373390436172485,2.121088743209839,0.06220456212759018,0.2051289975643158,5.684076615362769,3.666746557101848,0.24088336527347565,0.06994867324829102,0.25077250599861145,0.054080136120319366
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270805,24.26492691040039,0.7069083452224731,0.6211778521537781,0.07790329307317734,0.7705366015434265,0.5785901546478271,0.264160692691803,2.0631775856018066,0.06120023876428604,0.21575292944908142,6.020443401489007,3.3926369833299233,0.2232872098684311,0.06870217621326447,0.2347487360239029,0.05999314785003662
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270806,23.081722259521484,0.8639208078384399,0.5859755873680115,0.06557637453079224,0.7565146088600159,0.5830497145652771,0.2919047474861145,2.564175605773926,0.0701315626502037,0.25026577711105347,5.613098267240979,3.9695724207499974,0.23116925358772278,0.06174241006374359,0.23908564448356628,0.05076800659298897
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270807,23.823116302490234,0.6804609298706055,0.6259551644325256,0.07241903245449066,0.7720456719398499,0.6007272005081177,0.31343507766723633,2.153090715408325,0.06439374387264252,0.22920355200767517,5.80546053972181,3.6295851975284292,0.23243793845176697,0.06758779287338257,0.23857693374156952,0.03748450055718422
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270808,23.69180679321289,0.6904892921447754,0.6048721075057983,0.076997309923172,0.7594054937362671,0.5859169960021973,0.31269538402557373,2.1201581954956055,0.06537463515996933,0.2370249480009079,6.290004721723683,3.3782606579426595,0.2371000051498413,0.06353681534528732,0.24584728479385376,0.05344273895025253
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270809,24.19031524658203,0.6567639112472534,0.636357307434082,0.0753861740231514,0.7824020981788635,0.5690913796424866,0.28756147623062134,1.9539142847061157,0.061728205531835556,0.20751826465129852,6.91193081776182,3.992196609803448,0.23150789737701416,0.05303173139691353,0.2373322695493698,0.05085902288556099
man_00,semantic,man,a woman,0.06,100,0.3,7.5,121.3,0.25830078125,0.006,0.5,8777.4,27.77997589111328,0.06000000238418579,0.708962619304657,0.1909867227077484,0.8637869954109192,0.5992450714111328,0.21470379829406738,1.482494592666626,0.04083193466067314,0.0,20270810,24.179401397705078,0.7535979151725769,0.6520580053329468,0.0776689276099205,0.7871769666671753,0.5796271562576294,0.294136106967926,2.0914671421051025,0.06180581822991371,0.21783065795898438,5.939007822885674,3.657343259861496,0.22759045660495758,0.07181165367364883,0.24603880941867828,0.044444259256124496
