image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,dct_shield,instruct-pix2pix,turn the color of potted plant to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45941,0.86978,29.541,0.48705,0.04938,0.46005,0.65844,16.94,0.27876,0.2579,0.23665,0.03334,132.2
task_attr_mod_color_136767,dct_shield,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41402,0.86057,30.041,0.52345,0.05256,0.63528,0.29036,7.744,0.05641,0.42341,0.28483,0.03147,132.5
task_attr_mod_color_184837,dct_shield,instruct-pix2pix,turn the color of frame to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34253,0.93101,29.18,0.59243,0.03152,0.47454,0.58123,17.249,0.27929,0.28029,0.31337,0.03475,132.6
task_attr_mod_color_32648,dct_shield,instruct-pix2pix,turn the color of potion bottle to orange,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.57944,0.7575,30.974,0.23246,0.09872,0.61472,0.40856,10.703,0.07793,0.38059,0.24017,0.02827,132.4
task_attr_mod_color_6205,dct_shield,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49855,0.85885,29.804,0.4748,0.0565,0.72082,0.20654,6.675,0.4797,0.55833,0.31883,0.03235,132.1
task_env_weather_112463,dct_shield,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.55139,0.88161,29.873,0.50774,0.04019,0.84371,0.37544,10.556,0.2449,0.34967,0.25101,0.03209,132.5
task_env_weather_133752,dct_shield,instruct-pix2pix,transform the setting to a rainy day,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.55276,0.89973,30.117,0.51573,0.0615,0.60139,0.57997,15.37,0.18784,0.30458,0.22401,0.0312,132.8
task_env_weather_181583,dct_shield,instruct-pix2pix,change the setting to a stormy day,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49817,0.88574,29.838,0.48764,0.03106,0.79636,0.32451,11.842,0.06183,0.44067,0.21443,0.03222,132.6
task_env_weather_246440,dct_shield,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25612,0.93357,28.383,0.60762,0.01741,0.45456,0.44587,16.111,0.14069,0.24152,0.29721,0.03809,132.3
task_env_weather_63722,dct_shield,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,250,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45554,0.88187,29.96,0.51754,0.04305,0.48881,0.59311,15.259,0.23803,0.29321,0.26955,0.03177,132.1
