phase,step,loss,feasible,psnr,linf,ssim,vif_p,fsim,lpips,dists,acutance_ratio,rms,frac_gt_16_255
A1,0,0.18965893983840942,True,24.73874282836914,0.8534695506095886,0.8604148626327515,0.3545926809310913,0.9188199639320374,0.17107729613780975,0.04014134407043457,0.8909721970558167,0.057951170951128006,0.19495901465415955
A1,10,0.1472247838973999,True,24.75949478149414,0.9098039269447327,0.8618545532226562,0.34833428263664246,0.9176098108291626,0.12896324694156647,0.041835129261016846,0.9012085795402527,0.0578128919005394,0.19508108496665955
A1,20,0.13671875,True,24.36028289794922,0.8508722186088562,0.8608710765838623,0.33595970273017883,0.9137749671936035,0.11772327870130539,0.04501420259475708,1.0802043676376343,0.06053203344345093,0.20625433325767517
A1,30,0.12900570034980774,True,24.367755889892578,0.8473513722419739,0.8636972308158875,0.3388865292072296,0.9141939878463745,0.11014914512634277,0.045040130615234375,1.1021223068237305,0.06047997996211052,0.20487341284751892
A1,40,0.1236211434006691,True,24.503673553466797,0.8637815117835999,0.8668727874755859,0.34364962577819824,0.9157989621162415,0.10513341426849365,0.043823182582855225,1.0793147087097168,0.05954093113541603,0.20025762915611267
A1,50,0.11980493366718292,True,24.6558837890625,0.9098039269447327,0.8696662187576294,0.3481668531894684,0.9171779751777649,0.10167089104652405,0.04375588893890381,1.048461675643921,0.05850666016340256,0.19485220313072205
A1,60,0.11701338738203049,True,24.774152755737305,0.8985019326210022,0.8714500665664673,0.35136204957962036,0.9182700514793396,0.09913042187690735,0.042459309101104736,1.0201623439788818,0.05771539732813835,0.1911773681640625
A1,70,0.11489677429199219,True,24.870922088623047,0.8890538811683655,0.8729510307312012,0.3541461229324341,0.9189193248748779,0.09720341861248016,0.04122602939605713,0.9965326189994812,0.05707596614956856,0.1884206235408783
A1,80,0.1132267639040947,True,24.94482421875,0.8810675740242004,0.8740077018737793,0.35632723569869995,0.9194446206092834,0.09568080306053162,0.04140162467956543,0.9770014882087708,0.05659240111708641,0.18616995215415955
A1,90,0.11188165098428726,True,25.001745223999023,0.8857032656669617,0.8747769594192505,0.35813745856285095,0.9199020266532898,0.09444747865200043,0.04145681858062744,0.9608577489852905,0.05622274428606033,0.18455252051353455
A1,100,0.11076274514198303,True,25.053401947021484,0.8827696442604065,0.8755109310150146,0.35980284214019775,0.9203758835792542,0.09342575073242188,0.04136240482330322,0.9470376372337341,0.055889371782541275,0.18314489722251892
A1,110,0.10981374979019165,True,25.101423263549805,0.8828594088554382,0.8762202262878418,0.361264705657959,0.9208059906959534,0.09256438910961151,0.04104560613632202,0.934691309928894,0.0555812306702137,0.18182119727134705
A1,120,0.10901552438735962,True,25.138877868652344,0.8799000382423401,0.876784086227417,0.3624245524406433,0.9211851358413696,0.09183633327484131,0.04056882858276367,0.9245381355285645,0.05534207075834274,0.1806894987821579
A1,130,0.10832862555980682,True,25.172710418701172,0.8847114443778992,0.8772463798522949,0.36355456709861755,0.9215973019599915,0.09121223539113998,0.04027968645095825,0.9154146909713745,0.055126920342445374,0.17985662817955017
A1,140,0.10773499310016632,True,25.205333709716797,0.8861203789710999,0.8777109980583191,0.364615261554718,0.9218429923057556,0.09067991375923157,0.03995990753173828,0.9070051312446594,0.054920271039009094,0.17894618213176727
