condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,cat_02,0.2,0.2039259970188141,3.5,3.1245905748435683,23.750640869140625,0.6103941202163696,0.7711155414581299,0.22348058223724365,0.8954510688781738,0.2039259970188141,0.05942809581756592,0.9773579835891724,0.06493328511714935,0.22362518310546875,1.4487597942352295,6.274632453918457,3.747231960296631,4.025800704956055,32,False,1.0
