image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27633,0.95436,26.406,0.48597,0.08227,0.38004,0.70459,18.086,0.30142,0.23046,0.77203,0.04783,0.89009,0.87118,False,0.837,190.0
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32426,0.93053,26.874,0.41441,0.14833,0.44963,0.67919,16.538,0.24402,0.25318,0.57009,0.04532,0.95379,0.93382,False,0.837,182.5
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39774,0.88616,22.387,0.34975,0.20616,0.55341,0.45651,15.818,0.22346,0.32871,0.68537,0.07597,0.94249,0.86191,False,0.837,183.4
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31341,0.9848,37.241,0.54294,0.05601,0.26858,0.75595,18.274,0.53641,0.19342,0.49374,0.01374,0.93069,0.93746,False,0.837,182.9
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25477,0.95492,29.868,0.53971,0.11749,0.42926,0.62937,11.59,0.38874,0.25398,0.65011,0.03211,0.92241,0.86191,False,0.837,183.8
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36872,0.93361,30.229,0.52189,0.06882,0.37825,0.57077,17.745,0.30078,0.19325,0.4076,0.0308,0.88575,0.89132,False,0.837,183.6
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37022,0.86501,20.414,0.30414,0.14264,0.57758,0.30959,14.707,0.12986,0.32668,0.95095,0.09534,0.90194,0.84218,False,0.837,183.4
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33107,0.94285,25.573,0.41999,0.09357,0.47077,0.63802,17.199,0.22608,0.25996,0.59456,0.05264,0.88609,0.84606,False,0.837,183.5
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44052,0.90731,25.842,0.40095,0.12743,0.51437,0.4269,15.902,0.23117,0.32764,0.48824,0.05104,0.87972,0.78611,True,0.837,183.5
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33235,0.94214,26.472,0.5219,0.10339,0.44681,0.51544,12.514,0.33596,0.27357,0.91765,0.04747,0.88824,0.82105,True,0.837,183.4
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42468,0.87454,24.23,0.25296,0.15828,0.65877,0.53428,13.127,0.01491,0.40511,0.90668,0.06145,0.8361,0.85942,False,0.837,182.7
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43904,0.89456,24.323,0.35035,0.13891,0.56232,0.38562,11.779,0.11267,0.25304,0.65068,0.0608,0.66869,0.5795,True,0.837,183.4
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,2.5,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.25,shared,rgb,1000,latent_norm,0.5,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39673,0.9096,25.662,0.38365,0.10872,0.59127,0.49827,12.434,0.27195,0.34989,0.91294,0.05211,0.82654,0.6396,True,0.837,184.1
