image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34392,0.95136,24.235,0.42553,0.08922,0.48756,0.62881,13.234,0.21815,0.26895,0.95294,0.06141,0.80375,0.80373,True,0.837,182.7
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4037,0.92263,24.565,0.34466,0.16511,0.56545,0.41642,9.994,0.18514,0.32414,0.92018,0.05912,0.78689,0.81762,True,0.837,173.3
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45998,0.89068,20.468,0.30087,0.20661,0.72403,0.2585,8.594,0.17765,0.39123,0.86675,0.09475,0.86983,0.84457,False,0.837,173.1
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43001,0.97844,32.571,0.36445,0.07124,0.34937,0.67778,15.005,0.57392,0.25695,0.85801,0.02352,0.90408,0.92009,False,0.837,172.9
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34384,0.95239,27.355,0.46918,0.1254,0.51076,0.54326,11.12,0.37924,0.29458,0.96863,0.04288,0.86871,0.83295,True,0.837,173.0
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45555,0.94178,29.237,0.46842,0.06909,0.78885,0.42887,11.567,0.19927,0.3381,0.69908,0.03453,0.64815,0.58374,True,0.837,173.0
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43139,0.86422,18.986,0.26525,0.14622,0.61559,0.25411,13.843,0.12851,0.35787,0.99216,0.11239,0.88693,0.84748,False,0.837,173.0
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.40845,0.9433,23.825,0.35513,0.09459,0.49517,0.59867,16.788,0.21083,0.29072,0.78706,0.06438,0.85287,0.80845,True,0.837,173.0
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4843,0.90595,24.363,0.34898,0.13899,0.54988,0.38374,15.491,0.22197,0.36452,0.70056,0.06051,0.88738,0.72403,True,0.837,173.0
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.3997,0.94063,24.448,0.46863,0.11179,0.68838,0.30431,8.104,0.10535,0.36324,0.93333,0.05992,0.73328,0.69599,True,0.837,173.0
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45634,0.85977,21.376,0.20441,0.17195,0.66581,0.50219,12.804,0.01377,0.42735,0.95686,0.08535,0.78518,0.81932,True,0.837,172.9
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49123,0.8959,22.48,0.2968,0.14845,0.63708,0.31215,10.288,0.08797,0.2776,0.92941,0.07517,0.59863,0.60112,True,0.837,173.1
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,3.3,False,0.0,0.12,inf,0,32,16,0.0,1.0,jpeg_luma,0.5,shared,rgb,1000,latent_norm,1.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46826,0.90332,23.512,0.31825,0.11592,0.6635,0.4374,10.017,0.24654,0.41528,0.94075,0.06674,0.6931,0.56444,True,0.837,173.0
