image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20005,0.92061,24.703,0.4568,0.09735,0.25329,0.74536,19.295,0.34875,0.19773,0.8549,0.05819,82.5
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28553,0.88938,24.857,0.38343,0.15396,0.35161,0.70159,20.06,0.25666,0.23414,0.83539,0.05717,83.6
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31843,0.80798,20.381,0.33963,0.20006,0.44633,0.45797,14.865,0.25644,0.31102,0.80784,0.09571,83.9
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26567,0.97549,36.222,0.50236,0.0733,0.30352,0.77692,19.946,0.58305,0.23201,0.44702,0.01545,84.0
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20609,0.92373,27.853,0.49809,0.13634,0.40182,0.59839,10.761,0.39451,0.26221,0.61304,0.04049,84.4
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.31228,0.89815,28.007,0.50092,0.07237,0.35781,0.66979,19.755,0.25137,0.16785,0.56633,0.03978,84.3
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32408,0.92473,29.087,0.48654,0.0808,0.57721,0.62874,16.432,0.32258,0.35865,0.47843,0.03513,84.4
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33069,0.86698,28.583,0.48015,0.09263,0.68629,0.60664,13.811,0.36549,0.39783,0.39183,0.03723,84.3
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.35086,0.78113,18.222,0.32387,0.14294,0.44884,0.47134,16.472,0.14879,0.22582,1.0,0.12272,84.5
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26566,0.88422,23.001,0.38312,0.11857,0.31503,0.71342,19.1,0.23901,0.18711,0.75719,0.07079,84.8
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.34538,0.85013,23.655,0.35467,0.14324,0.44638,0.55001,17.727,0.16812,0.32808,0.81569,0.06565,84.5
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21525,0.92832,26.76,0.51273,0.12079,0.32596,0.77989,17.59,0.37894,0.22491,0.57839,0.04592,84.5
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.47821,0.83559,23.128,0.33905,0.14428,0.45773,0.4495,16.288,0.22188,0.33344,0.76863,0.06976,84.4
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22822,0.94425,32.573,0.60242,0.08652,0.25692,0.78213,19.092,0.46548,0.17967,0.46063,0.02352,84.3
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25422,0.88254,24.354,0.53688,0.10935,0.32112,0.74052,21.116,0.37101,0.1449,0.60861,0.06057,84.3
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36053,0.84603,22.247,0.42435,0.10486,0.45324,0.36619,13.274,0.05783,0.26157,0.88799,0.07721,84.3
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,2.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.5,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33359,0.94357,30.338,0.54744,0.08975,0.32232,0.79887,22.12,0.37855,0.17117,0.46849,0.03041,84.5
