image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,spectral_floor,floor_gate,theta_budget,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,floor_only,instruct-pix2pix,turn the color of potted plant to pink,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54141,0.9464,24.954,0.28682,0.09367,0.4979,0.6372,16.196,0.21231,0.26634,0.41698,0.05653,0.86489,0.87064,False,0.837,399.2
task_attr_mod_color_136767,floor_only,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.5032,0.90243,25.984,0.32395,0.11186,0.63651,0.2741,7.348,0.03048,0.40959,0.431,0.05021,0.71412,0.86634,False,0.837,377.2
task_attr_mod_color_184837,floor_only,instruct-pix2pix,turn the color of frame to pink,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.47034,0.96637,24.284,0.38494,0.06525,0.63424,0.4576,13.927,0.23601,0.34302,0.43256,0.06107,0.88101,0.86412,False,0.837,377.3
task_attr_mod_color_32648,floor_only,instruct-pix2pix,turn the color of potion bottle to orange,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.60132,0.88848,28.804,0.13098,0.17463,0.61943,0.3985,10.651,0.06804,0.39537,0.45098,0.03629,0.75651,0.71542,True,0.837,378.0
task_attr_mod_color_6205,floor_only,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.56867,0.9379,26.226,0.2879,0.1133,0.74726,0.20008,6.621,0.4017,0.63607,0.41172,0.04883,0.548,0.50177,True,0.837,378.1
task_env_weather_112463,floor_only,instruct-pix2pix,transform the setting to spring with blooming flowers,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.62045,0.94835,25.664,0.30857,0.07644,0.84706,0.33869,10.497,0.21177,0.36498,0.39771,0.05209,0.56161,0.58694,True,0.837,378.2
task_env_weather_246440,floor_only,instruct-pix2pix,transform the setting to autumn with falling leaves,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37798,0.96076,24.514,0.40006,0.04363,0.50861,0.3724,15.532,0.12981,0.28275,0.47591,0.05947,0.91655,0.85313,False,0.837,378.3
task_env_weather_63722,floor_only,instruct-pix2pix,change the setting to a snowy landscape,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52568,0.94999,25.74,0.32711,0.06579,0.65466,0.42295,13.213,0.06804,0.44814,0.41847,0.05164,0.62737,0.68151,True,0.837,379.1
task_obj_add_40931,floor_only,instruct-pix2pix,Add the blood on snout,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49761,0.95103,25.711,0.39031,0.0858,0.55241,0.38745,15.857,0.24106,0.35526,0.55022,0.05181,0.81399,0.772,True,0.837,378.8
task_obj_remove_380621,floor_only,instruct-pix2pix,Remove iceberg,,2.0,False,0.0,0.12,inf,0,32,8,0.0,1.0,jpeg_luma,0.25,shared,rgb,0.09,uniform,0.0,1000,latent_norm,0.0,none,0.95,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.56378,0.95037,26.282,0.32662,0.1227,0.72522,0.24085,8.053,0.04809,0.38915,0.38482,0.04852,0.73636,0.71217,True,0.837,378.6
