image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,usable,seconds
bird_03,add,0.075,impress,0.50978,0.0528,0.64547,0.03133,0.78977,True,656.9
bird_03,phase,0.075,identity,0.53447,0.05733,0.53447,0.05733,1.0,True,662.9
bird_03,phase,0.075,blur1,0.42655,0.03183,0.53447,0.05733,0.79807,True,662.9
bird_03,phase,0.075,noise0.05,0.60402,0.06352,0.53447,0.05733,1.13013,True,662.9
bird_03,phase,0.075,quantize16,0.49439,0.03471,0.53447,0.05733,0.925,True,662.9
bird_03,phase,0.075,jpeg75,0.35819,0.00271,0.53447,0.05733,0.67018,True,662.9
bird_03,phase,0.075,jpeg30,0.38015,0.04212,0.53447,0.05733,0.71127,True,662.9
bird_03,phase,0.075,crop_resize0.1,0.53317,0.04632,0.53447,0.05733,0.99757,True,662.9
bird_03,phase,0.075,jpeg_then_resize75,0.33628,0.01626,0.53447,0.05733,0.62919,True,662.9
bird_03,phase,0.075,adverse_cleaner,0.47327,0.01518,0.53447,0.05733,0.88549,True,662.9
bird_03,phase,0.075,impress,0.44294,0.03695,0.53447,0.05733,0.82875,True,662.9
bird_03,phase_rand,0.075,identity,0.1771,0.04027,0.1771,0.04027,1.0,True,664.9
bird_03,phase_rand,0.075,blur1,0.34123,0.02122,0.1771,0.04027,1.92681,True,664.9
bird_03,phase_rand,0.075,noise0.05,0.59115,0.04214,0.1771,0.04027,3.33798,True,664.9
bird_03,phase_rand,0.075,quantize16,0.41929,0.01387,0.1771,0.04027,2.36758,True,664.9
bird_03,phase_rand,0.075,jpeg75,0.26599,0.02266,0.1771,0.04027,1.50193,True,664.9
bird_03,phase_rand,0.075,jpeg30,0.3402,0.0274,0.1771,0.04027,1.92101,True,664.9
bird_03,phase_rand,0.075,crop_resize0.1,0.46177,0.02585,0.1771,0.04027,2.60746,True,664.9
bird_03,phase_rand,0.075,jpeg_then_resize75,0.29011,0.01652,0.1771,0.04027,1.63813,True,664.9
bird_03,phase_rand,0.075,adverse_cleaner,0.3476,0.01696,0.1771,0.04027,1.96276,True,664.9
bird_03,phase_rand,0.075,impress,0.30553,0.03531,0.1771,0.04027,1.7252,True,664.9
cat_02,add,0.04,identity,0.63911,0.02695,0.63911,0.02695,1.0,True,664.3
cat_02,add,0.04,blur1,0.52166,0.03575,0.63911,0.02695,0.81623,True,664.3
cat_02,add,0.04,noise0.05,0.39665,0.07741,0.63911,0.02695,0.62062,True,664.3
cat_02,add,0.04,quantize16,0.51644,0.05072,0.63911,0.02695,0.80806,True,664.3
cat_02,add,0.04,jpeg75,0.44427,0.06213,0.63911,0.02695,0.69513,True,664.3
cat_02,add,0.04,jpeg30,0.43536,0.09273,0.63911,0.02695,0.68119,True,664.3
cat_02,add,0.04,crop_resize0.1,0.59023,0.02852,0.63911,0.02695,0.92352,True,664.3
cat_02,add,0.04,jpeg_then_resize75,0.45114,0.07693,0.63911,0.02695,0.70589,True,664.3
cat_02,add,0.04,adverse_cleaner,0.5303,0.06631,0.63911,0.02695,0.82975,True,664.3
cat_02,add,0.04,impress,0.52844,0.00906,0.63911,0.02695,0.82683,True,664.3
cat_02,phase,0.04,identity,0.58619,0.03473,0.58619,0.03473,1.0,True,666.1
cat_02,phase,0.04,blur1,0.54991,0.01751,0.58619,0.03473,0.93811,True,666.1
cat_02,phase,0.04,noise0.05,0.42766,0.07581,0.58619,0.03473,0.72956,True,666.1
cat_02,phase,0.04,quantize16,0.52642,0.03423,0.58619,0.03473,0.89804,True,666.1
cat_02,phase,0.04,jpeg75,0.46671,0.06011,0.58619,0.03473,0.79618,True,666.1
cat_02,phase,0.04,jpeg30,0.48037,0.08019,0.58619,0.03473,0.81949,True,666.1
cat_02,phase,0.04,crop_resize0.1,0.59645,0.02676,0.58619,0.03473,1.01751,True,666.1
cat_02,phase,0.04,jpeg_then_resize75,0.51075,0.04888,0.58619,0.03473,0.8713,True,666.1
cat_02,phase,0.04,adverse_cleaner,0.56672,0.02455,0.58619,0.03473,0.96679,True,666.1
cat_02,phase,0.04,impress,0.54384,0.0201,0.58619,0.03473,0.92775,True,666.1
cat_02,phase_rand,0.04,identity,0.26879,0.15534,0.26879,0.15534,1.0,False,664.4
cat_02,phase_rand,0.04,blur1,0.45654,0.018,0.26879,0.15534,1.6985,False,664.4
cat_02,phase_rand,0.04,noise0.05,0.41369,0.06028,0.26879,0.15534,1.53906,False,664.4
cat_02,phase_rand,0.04,quantize16,0.22825,0.03663,0.26879,0.15534,0.84915,False,664.4
cat_02,phase_rand,0.04,jpeg75,0.26863,0.03599,0.26879,0.15534,0.99939,False,664.4
cat_02,phase_rand,0.04,jpeg30,0.4297,0.10184,0.26879,0.15534,1.59861,False,664.4
cat_02,phase_rand,0.04,crop_resize0.1,0.50316,0.05663,0.26879,0.15534,1.87191,False,664.4
cat_02,phase_rand,0.04,jpeg_then_resize75,0.46886,0.0789,0.26879,0.15534,1.74431,False,664.4
cat_02,phase_rand,0.04,adverse_cleaner,0.28113,0.02525,0.26879,0.15534,1.04591,False,664.4
cat_02,phase_rand,0.04,impress,0.3673,0.1208,0.26879,0.15534,1.36649,False,664.4
cat_02,add,0.075,identity,0.73839,0.01881,0.73839,0.01881,1.0,True,660.9
cat_02,add,0.075,blur1,0.58401,0.03031,0.73839,0.01881,0.79092,True,660.9
cat_02,add,0.075,noise0.05,0.50339,0.0593,0.73839,0.01881,0.68174,True,660.9
cat_02,add,0.075,quantize16,0.67397,0.02535,0.73839,0.01881,0.91276,True,660.9
cat_02,add,0.075,jpeg75,0.5125,0.00336,0.73839,0.01881,0.69408,True,660.9
cat_02,add,0.075,jpeg30,0.52008,0.03189,0.73839,0.01881,0.70435,True,660.9
cat_02,add,0.075,crop_resize0.1,0.64303,0.0082,0.73839,0.01881,0.87085,True,660.9
cat_02,add,0.075,jpeg_then_resize75,0.50761,0.05681,0.73839,0.01881,0.68745,True,660.9
cat_02,add,0.075,adverse_cleaner,0.6499,0.03134,0.73839,0.01881,0.88016,True,660.9
cat_02,add,0.075,impress,0.58885,0.00143,0.73839,0.01881,0.79748,True,660.9
cat_02,phase,0.075,identity,0.6739,0.01754,0.6739,0.01754,1.0,True,655.5
cat_02,phase,0.075,blur1,0.59923,0.0024,0.6739,0.01754,0.8892,True,655.5
cat_02,phase,0.075,noise0.05,0.42089,0.08334,0.6739,0.01754,0.62456,True,655.5
cat_02,phase,0.075,quantize16,0.59016,0.01089,0.6739,0.01754,0.87575,True,655.5
cat_02,phase,0.075,jpeg75,0.56024,0.03227,0.6739,0.01754,0.83135,True,655.5
cat_02,phase,0.075,jpeg30,0.52976,0.05516,0.6739,0.01754,0.78611,True,655.5
cat_02,phase,0.075,crop_resize0.1,0.62149,0.02104,0.6739,0.01754,0.92224,True,655.5
cat_02,phase,0.075,jpeg_then_resize75,0.54505,0.07796,0.6739,0.01754,0.8088,True,655.5
cat_02,phase,0.075,adverse_cleaner,0.68109,0.03736,0.6739,0.01754,1.01067,True,655.5
cat_02,phase,0.075,impress,0.57231,0.00549,0.6739,0.01754,0.84926,True,655.5
cat_02,phase_rand,0.075,identity,0.358,0.08909,0.358,0.08909,1.0,True,651.5
cat_02,phase_rand,0.075,blur1,0.48248,0.00971,0.358,0.08909,1.34771,True,651.5
cat_02,phase_rand,0.075,noise0.05,0.45265,0.04055,0.358,0.08909,1.26436,True,651.5
cat_02,phase_rand,0.075,quantize16,0.36596,0.0882,0.358,0.08909,1.02222,True,651.5
cat_02,phase_rand,0.075,jpeg75,0.36545,0.06975,0.358,0.08909,1.02079,True,651.5
cat_02,phase_rand,0.075,jpeg30,0.41534,0.12049,0.358,0.08909,1.16016,True,651.5
cat_02,phase_rand,0.075,crop_resize0.1,0.50625,0.05113,0.358,0.08909,1.41411,True,651.5
cat_02,phase_rand,0.075,jpeg_then_resize75,0.45706,0.0267,0.358,0.08909,1.27669,True,651.5
cat_02,phase_rand,0.075,adverse_cleaner,0.352,0.08853,0.358,0.08909,0.98324,True,651.5
cat_02,phase_rand,0.075,impress,0.37692,0.10905,0.358,0.08909,1.05285,True,651.5
dog_03,add,0.04,identity,0.61428,0.0152,0.61428,0.0152,1.0,True,654.3
dog_03,add,0.04,blur1,0.50419,0.00956,0.61428,0.0152,0.82078,True,654.3
dog_03,add,0.04,noise0.05,0.57036,0.02717,0.61428,0.0152,0.9285,True,654.3
dog_03,add,0.04,quantize16,0.58228,0.02647,0.61428,0.0152,0.9479,True,654.3
dog_03,add,0.04,jpeg75,0.4944,0.03321,0.61428,0.0152,0.80484,True,654.3
dog_03,add,0.04,jpeg30,0.42151,0.02009,0.61428,0.0152,0.68619,True,654.3
dog_03,add,0.04,crop_resize0.1,0.63416,0.01527,0.61428,0.0152,1.03235,True,654.3
dog_03,add,0.04,jpeg_then_resize75,0.433,0.02531,0.61428,0.0152,0.70488,True,654.3
dog_03,add,0.04,adverse_cleaner,0.58527,0.00572,0.61428,0.0152,0.95277,True,654.3
dog_03,add,0.04,impress,0.53797,0.0099,0.61428,0.0152,0.87578,True,654.3
dog_03,phase,0.04,identity,0.55456,0.0186,0.55456,0.0186,1.0,True,659.1
dog_03,phase,0.04,blur1,0.49183,0.0249,0.55456,0.0186,0.88688,True,659.1
dog_03,phase,0.04,noise0.05,0.53693,0.03488,0.55456,0.0186,0.96821,True,659.1
dog_03,phase,0.04,quantize16,0.54922,0.01539,0.55456,0.0186,0.99037,True,659.1
dog_03,phase,0.04,jpeg75,0.46265,0.02403,0.55456,0.0186,0.83427,True,659.1
dog_03,phase,0.04,jpeg30,0.44066,0.02491,0.55456,0.0186,0.79461,True,659.1
dog_03,phase,0.04,crop_resize0.1,0.6165,0.01224,0.55456,0.0186,1.1117,True,659.1
dog_03,phase,0.04,jpeg_then_resize75,0.43701,0.00576,0.55456,0.0186,0.78803,True,659.1
dog_03,phase,0.04,adverse_cleaner,0.55126,0.01097,0.55456,0.0186,0.99406,True,659.1
dog_03,phase,0.04,impress,0.50007,0.0365,0.55456,0.0186,0.90175,True,659.1
dog_03,phase_rand,0.04,identity,0.30191,0.09362,0.30191,0.09362,1.0,True,658.3
dog_03,phase_rand,0.04,blur1,0.38583,0.03967,0.30191,0.09362,1.27797,True,658.3
dog_03,phase_rand,0.04,noise0.05,0.55168,0.02049,0.30191,0.09362,1.82732,True,658.3
dog_03,phase_rand,0.04,quantize16,0.41756,0.03721,0.30191,0.09362,1.38306,True,658.3
dog_03,phase_rand,0.04,jpeg75,0.34533,0.06054,0.30191,0.09362,1.14382,True,658.3
dog_03,phase_rand,0.04,jpeg30,0.42084,0.01976,0.30191,0.09362,1.39393,True,658.3
dog_03,phase_rand,0.04,crop_resize0.1,0.52669,0.01522,0.30191,0.09362,1.74455,True,658.3
dog_03,phase_rand,0.04,jpeg_then_resize75,0.39546,0.02497,0.30191,0.09362,1.30988,True,658.3
dog_03,phase_rand,0.04,adverse_cleaner,0.35681,0.02514,0.30191,0.09362,1.18184,True,658.3
dog_03,phase_rand,0.04,impress,0.42011,0.01387,0.30191,0.09362,1.39152,True,658.3
dog_03,add,0.075,identity,0.66094,0.02059,0.66094,0.02059,1.0,True,662.7
dog_03,add,0.075,blur1,0.55917,0.02489,0.66094,0.02059,0.84602,True,662.7
dog_03,add,0.075,noise0.05,0.57928,0.02813,0.66094,0.02059,0.87645,True,662.7
dog_03,add,0.075,quantize16,0.61599,0.01761,0.66094,0.02059,0.93199,True,662.7
dog_03,add,0.075,jpeg75,0.56205,0.01441,0.66094,0.02059,0.85037,True,662.7
dog_03,add,0.075,jpeg30,0.46867,0.02638,0.66094,0.02059,0.70909,True,662.7
dog_03,add,0.075,crop_resize0.1,0.63814,0.01138,0.66094,0.02059,0.96551,True,662.7
dog_03,add,0.075,jpeg_then_resize75,0.4737,0.01592,0.66094,0.02059,0.71671,True,662.7
dog_03,add,0.075,adverse_cleaner,0.59835,0.00374,0.66094,0.02059,0.9053,True,662.7
dog_03,add,0.075,impress,0.58855,0.00772,0.66094,0.02059,0.89047,True,662.7
dog_03,phase,0.075,identity,0.58428,0.00759,0.58428,0.00759,1.0,True,660.1
dog_03,phase,0.075,blur1,0.52989,0.02817,0.58428,0.00759,0.90691,True,660.1
dog_03,phase,0.075,noise0.05,0.55035,0.04138,0.58428,0.00759,0.94193,True,660.1
dog_03,phase,0.075,quantize16,0.57394,0.02151,0.58428,0.00759,0.9823,True,660.1
dog_03,phase,0.075,jpeg75,0.48372,0.03203,0.58428,0.00759,0.82788,True,660.1
dog_03,phase,0.075,jpeg30,0.45177,0.0144,0.58428,0.00759,0.7732,True,660.1
dog_03,phase,0.075,crop_resize0.1,0.62274,0.00391,0.58428,0.00759,1.06581,True,660.1
dog_03,phase,0.075,jpeg_then_resize75,0.46841,0.01352,0.58428,0.00759,0.80168,True,660.1
dog_03,phase,0.075,adverse_cleaner,0.576,0.00449,0.58428,0.00759,0.98582,True,660.1
dog_03,phase,0.075,impress,0.54236,0.01089,0.58428,0.00759,0.92825,True,660.1
dog_03,phase_rand,0.075,identity,0.33701,0.05572,0.33701,0.05572,1.0,True,654.3
dog_03,phase_rand,0.075,blur1,0.40834,0.02739,0.33701,0.05572,1.21167,True,654.3
dog_03,phase_rand,0.075,noise0.05,0.54484,0.01307,0.33701,0.05572,1.6167,True,654.3
dog_03,phase_rand,0.075,quantize16,0.4486,0.02529,0.33701,0.05572,1.33114,True,654.3
dog_03,phase_rand,0.075,jpeg75,0.3775,0.04199,0.33701,0.05572,1.12015,True,654.3
dog_03,phase_rand,0.075,jpeg30,0.39731,0.01495,0.33701,0.05572,1.17892,True,654.3
dog_03,phase_rand,0.075,crop_resize0.1,0.52848,0.01179,0.33701,0.05572,1.56816,True,654.3
dog_03,phase_rand,0.075,jpeg_then_resize75,0.3918,0.00901,0.33701,0.05572,1.16258,True,654.3
dog_03,phase_rand,0.075,adverse_cleaner,0.35475,0.07475,0.33701,0.05572,1.05264,True,654.3
dog_03,phase_rand,0.075,impress,0.4221,0.00367,0.33701,0.05572,1.25249,True,654.3
horse_00,add,0.04,identity,0.39875,0.02439,0.39875,0.02439,1.0,True,660.4
horse_00,add,0.04,blur1,0.3461,0.02976,0.39875,0.02439,0.86795,True,660.4
horse_00,add,0.04,noise0.05,0.41205,0.0416,0.39875,0.02439,1.03334,True,660.4
horse_00,add,0.04,quantize16,0.37266,0.03143,0.39875,0.02439,0.93457,True,660.4
horse_00,add,0.04,jpeg75,0.2321,0.03314,0.39875,0.02439,0.58206,True,660.4
horse_00,add,0.04,jpeg30,0.35263,0.01614,0.39875,0.02439,0.88433,True,660.4
horse_00,add,0.04,crop_resize0.1,0.42377,0.04424,0.39875,0.02439,1.06274,True,660.4
horse_00,add,0.04,jpeg_then_resize75,0.28395,0.05083,0.39875,0.02439,0.71209,True,660.4
horse_00,add,0.04,adverse_cleaner,0.26783,0.06473,0.39875,0.02439,0.67168,True,660.4
horse_00,add,0.04,impress,0.41365,0.02572,0.39875,0.02439,1.03735,True,660.4
horse_00,phase,0.04,identity,0.44217,0.02475,0.44217,0.02475,1.0,True,670.9
horse_00,phase,0.04,blur1,0.36734,0.02702,0.44217,0.02475,0.83078,True,670.9
horse_00,phase,0.04,noise0.05,0.47531,0.07295,0.44217,0.02475,1.07496,True,670.9
horse_00,phase,0.04,quantize16,0.39612,0.03774,0.44217,0.02475,0.89586,True,670.9
horse_00,phase,0.04,jpeg75,0.27333,0.05753,0.44217,0.02475,0.61817,True,670.9
horse_00,phase,0.04,jpeg30,0.3822,0.02989,0.44217,0.02475,0.86437,True,670.9
horse_00,phase,0.04,crop_resize0.1,0.45791,0.03125,0.44217,0.02475,1.03561,True,670.9
horse_00,phase,0.04,jpeg_then_resize75,0.30719,0.04181,0.44217,0.02475,0.69473,True,670.9
horse_00,phase,0.04,adverse_cleaner,0.41006,0.0795,0.44217,0.02475,0.92738,True,670.9
horse_00,phase,0.04,impress,0.46361,0.01283,0.44217,0.02475,1.0485,True,670.9
horse_00,phase_rand,0.04,identity,0.0849,0.02222,0.0849,0.02222,1.0,True,676.5
horse_00,phase_rand,0.04,blur1,0.33417,0.0352,0.0849,0.02222,3.93615,True,676.5
horse_00,phase_rand,0.04,noise0.05,0.41169,0.05287,0.0849,0.02222,4.84919,True,676.5
horse_00,phase_rand,0.04,quantize16,0.21159,0.06612,0.0849,0.02222,2.49223,True,676.5
horse_00,phase_rand,0.04,jpeg75,0.21098,0.04354,0.0849,0.02222,2.48515,True,676.5
horse_00,phase_rand,0.04,jpeg30,0.34555,0.01948,0.0849,0.02222,4.0702,True,676.5
horse_00,phase_rand,0.04,crop_resize0.1,0.28386,0.05004,0.0849,0.02222,3.34352,True,676.5
horse_00,phase_rand,0.04,jpeg_then_resize75,0.29111,0.0537,0.0849,0.02222,3.4289,True,676.5
horse_00,phase_rand,0.04,adverse_cleaner,0.22521,0.05767,0.0849,0.02222,2.65266,True,676.5
horse_00,phase_rand,0.04,impress,0.26606,0.05507,0.0849,0.02222,3.13383,True,676.5
horse_00,add,0.075,identity,0.53799,0.03866,0.53799,0.03866,1.0,True,676.3
horse_00,add,0.075,blur1,0.39485,0.02977,0.53799,0.03866,0.73394,True,676.3
horse_00,add,0.075,noise0.05,0.50165,0.0629,0.53799,0.03866,0.93246,True,676.3
horse_00,add,0.075,quantize16,0.53801,0.01411,0.53799,0.03866,1.00004,True,676.3
horse_00,add,0.075,jpeg75,0.28137,0.02179,0.53799,0.03866,0.52299,True,676.3
horse_00,add,0.075,jpeg30,0.38053,0.02981,0.53799,0.03866,0.70732,True,676.3
horse_00,add,0.075,crop_resize0.1,0.5157,0.02573,0.53799,0.03866,0.95856,True,676.3
horse_00,add,0.075,jpeg_then_resize75,0.30389,0.03986,0.53799,0.03866,0.56486,True,676.3
horse_00,add,0.075,adverse_cleaner,0.39608,0.04462,0.53799,0.03866,0.73622,True,676.3
horse_00,add,0.075,impress,0.49768,0.01865,0.53799,0.03866,0.92507,True,676.3
horse_00,phase,0.075,identity,0.48923,0.03728,0.48923,0.03728,1.0,True,673.6
horse_00,phase,0.075,blur1,0.39499,0.02851,0.48923,0.03728,0.80738,True,673.6
horse_00,phase,0.075,noise0.05,0.48187,0.06875,0.48923,0.03728,0.98497,True,673.6
horse_00,phase,0.075,quantize16,0.44661,0.01895,0.48923,0.03728,0.91288,True,673.6
horse_00,phase,0.075,jpeg75,0.30571,0.03329,0.48923,0.03728,0.62489,True,673.6
horse_00,phase,0.075,jpeg30,0.39981,0.01096,0.48923,0.03728,0.81724,True,673.6
horse_00,phase,0.075,crop_resize0.1,0.47555,0.01496,0.48923,0.03728,0.97205,True,673.6
horse_00,phase,0.075,jpeg_then_resize75,0.32029,0.04173,0.48923,0.03728,0.65469,True,673.6
horse_00,phase,0.075,adverse_cleaner,0.45092,0.0634,0.48923,0.03728,0.92171,True,673.6
horse_00,phase,0.075,impress,0.48149,0.02263,0.48923,0.03728,0.98419,True,673.6
horse_00,phase_rand,0.075,identity,0.11331,0.03774,0.11331,0.03774,1.0,True,671.8
horse_00,phase_rand,0.075,blur1,0.34251,0.03371,0.11331,0.03774,3.02272,True,671.8
horse_00,phase_rand,0.075,noise0.05,0.41799,0.06351,0.11331,0.03774,3.68887,True,671.8
horse_00,phase_rand,0.075,quantize16,0.22951,0.05619,0.11331,0.03774,2.02548,True,671.8
horse_00,phase_rand,0.075,jpeg75,0.22,0.06,0.11331,0.03774,1.94157,True,671.8
horse_00,phase_rand,0.075,jpeg30,0.37195,0.02679,0.11331,0.03774,3.28252,True,671.8
horse_00,phase_rand,0.075,crop_resize0.1,0.29188,0.05778,0.11331,0.03774,2.57596,True,671.8
horse_00,phase_rand,0.075,jpeg_then_resize75,0.29495,0.05941,0.11331,0.03774,2.60302,True,671.8
horse_00,phase_rand,0.075,adverse_cleaner,0.25644,0.05876,0.11331,0.03774,2.26315,True,671.8
horse_00,phase_rand,0.075,impress,0.28365,0.0611,0.11331,0.03774,2.50327,True,671.8
man_00,add,0.04,identity,0.48537,0.0097,0.48537,0.0097,1.0,True,669.3
man_00,add,0.04,blur1,0.30586,0.07634,0.48537,0.0097,0.63015,True,669.3
man_00,add,0.04,noise0.05,0.54058,0.02048,0.48537,0.0097,1.11375,True,669.3
man_00,add,0.04,quantize16,0.35918,0.07379,0.48537,0.0097,0.74,True,669.3
man_00,add,0.04,jpeg75,0.20336,0.08565,0.48537,0.0097,0.41898,True,669.3
man_00,add,0.04,jpeg30,0.28648,0.09156,0.48537,0.0097,0.59022,True,669.3
man_00,add,0.04,crop_resize0.1,0.53524,0.02446,0.48537,0.0097,1.10274,True,669.3
man_00,add,0.04,jpeg_then_resize75,0.20425,0.01784,0.48537,0.0097,0.42082,True,669.3
man_00,add,0.04,adverse_cleaner,0.26864,0.08732,0.48537,0.0097,0.55346,True,669.3
man_00,add,0.04,impress,0.31609,0.04486,0.48537,0.0097,0.65124,True,669.3
man_00,phase,0.04,identity,0.28977,0.08997,0.28977,0.08997,1.0,True,667.4
man_00,phase,0.04,blur1,0.30458,0.07073,0.28977,0.08997,1.0511,True,667.4
man_00,phase,0.04,noise0.05,0.5398,0.03081,0.28977,0.08997,1.86283,True,667.4
man_00,phase,0.04,quantize16,0.31901,0.11378,0.28977,0.08997,1.10089,True,667.4
man_00,phase,0.04,jpeg75,0.20431,0.10204,0.28977,0.08997,0.70506,True,667.4
man_00,phase,0.04,jpeg30,0.29816,0.07597,0.28977,0.08997,1.02893,True,667.4
man_00,phase,0.04,crop_resize0.1,0.47148,0.04815,0.28977,0.08997,1.62706,True,667.4
man_00,phase,0.04,jpeg_then_resize75,0.2107,0.04821,0.28977,0.08997,0.72714,True,667.4
man_00,phase,0.04,adverse_cleaner,0.29801,0.09959,0.28977,0.08997,1.02844,True,667.4
man_00,phase,0.04,impress,0.32665,0.02442,0.28977,0.08997,1.12725,True,667.4
man_00,phase_rand,0.04,identity,0.14383,0.08284,0.14383,0.08284,1.0,False,663.0
man_00,phase_rand,0.04,blur1,0.2719,0.06505,0.14383,0.08284,1.89041,False,663.0
man_00,phase_rand,0.04,noise0.05,0.54625,0.03563,0.14383,0.08284,3.79789,False,663.0
man_00,phase_rand,0.04,quantize16,0.28707,0.08608,0.14383,0.08284,1.99593,False,663.0
man_00,phase_rand,0.04,jpeg75,0.1801,0.08803,0.14383,0.08284,1.25217,False,663.0
man_00,phase_rand,0.04,jpeg30,0.25438,0.05905,0.14383,0.08284,1.76861,False,663.0
man_00,phase_rand,0.04,crop_resize0.1,0.41337,0.01857,0.14383,0.08284,2.87404,False,663.0
man_00,phase_rand,0.04,jpeg_then_resize75,0.18805,0.05505,0.14383,0.08284,1.30748,False,663.0
man_00,phase_rand,0.04,adverse_cleaner,0.25148,0.02393,0.14383,0.08284,1.74848,False,663.0
man_00,phase_rand,0.04,impress,0.28431,0.04646,0.14383,0.08284,1.97669,False,663.0
man_00,add,0.075,identity,0.52471,0.02355,0.52471,0.02355,1.0,True,658.8
man_00,add,0.075,blur1,0.31456,0.07025,0.52471,0.02355,0.59949,True,658.8
man_00,add,0.075,noise0.05,0.54636,0.02137,0.52471,0.02355,1.04124,True,658.8
man_00,add,0.075,quantize16,0.42748,0.06579,0.52471,0.02355,0.81468,True,658.8
man_00,add,0.075,jpeg75,0.25706,0.08467,0.52471,0.02355,0.4899,True,658.8
man_00,add,0.075,jpeg30,0.2798,0.07645,0.52471,0.02355,0.53324,True,658.8
man_00,add,0.075,crop_resize0.1,0.55566,0.01903,0.52471,0.02355,1.05897,True,658.8
man_00,add,0.075,jpeg_then_resize75,0.23547,0.02951,0.52471,0.02355,0.44875,True,658.8
man_00,add,0.075,adverse_cleaner,0.30604,0.09694,0.52471,0.02355,0.58325,True,658.8
man_00,add,0.075,impress,0.37891,0.07701,0.52471,0.02355,0.72212,True,658.8
