phase,step,loss,feasible,psnr,linf,ssim,vif_p,fsim,lpips,dists,acutance_ratio,rms,frac_gt_16_255
A1,0,0.1834259331226349,True,25.339706420898438,0.6276296377182007,0.8615614771842957,0.3902497887611389,0.9290590286254883,0.1648833155632019,0.050783753395080566,0.9172689914703369,0.05407716706395149,0.17558161914348602
A1,10,0.14014601707458496,True,25.28836441040039,0.5993364453315735,0.8630200624465942,0.3798618018627167,0.9272497892379761,0.12164600938558578,0.046206116676330566,0.9669814705848694,0.054397765547037125,0.17661795020103455
A1,20,0.12902037799358368,True,25.138458251953125,0.6604207158088684,0.8646641969680786,0.37503570318222046,0.926596462726593,0.11027637124061584,0.047229766845703125,1.0612285137176514,0.05534474924206734,0.18100738525390625
A1,30,0.12101864814758301,True,25.541383743286133,0.6542972922325134,0.8708531260490417,0.39138081669807434,0.9299034476280212,0.10328240692615509,0.04411107301712036,0.9244168400764465,0.05283600836992264,0.16449610888957977
A1,40,0.11747623980045319,True,25.410396575927734,0.6410052180290222,0.8727848529815674,0.38775497674942017,0.9301822185516357,0.09951998293399811,0.046286940574645996,1.02810800075531,0.053638849407434464,0.16878382861614227
A1,50,0.11405575275421143,True,25.415489196777344,0.6697927713394165,0.8746291995048523,0.3892441391944885,0.9307414293289185,0.09614844620227814,0.04648756980895996,1.0538567304611206,0.053607404232025146,0.16784414649009705
A1,60,0.1113545298576355,True,25.524959564208984,0.6578834652900696,0.8768540620803833,0.393440306186676,0.9317329525947571,0.0937451422214508,0.046599745750427246,1.0363070964813232,0.052936021238565445,0.16337203979492188
A1,70,0.10928338766098022,True,25.636974334716797,0.6378501057624817,0.8786824941635132,0.39739781618118286,0.9326174259185791,0.09194719791412354,0.045415639877319336,1.0101972818374634,0.05225773900747299,0.15910720825195312
A1,80,0.10770551860332489,True,25.73307228088379,0.6221166849136353,0.88009113073349,0.40077394247055054,0.9333621859550476,0.0905870795249939,0.04448366165161133,0.986038327217102,0.05168275535106659,0.15534338355064392
A1,90,0.106453076004982,True,25.808401107788086,0.6166486144065857,0.8810824751853943,0.40344950556755066,0.9339514374732971,0.0894971713423729,0.04459083080291748,0.9660543203353882,0.051236458122730255,0.15254974365234375
A1,100,0.10540395975112915,True,25.86874771118164,0.6183468699455261,0.8819403648376465,0.40570664405822754,0.934502363204956,0.08857741951942444,0.044622063636779785,0.9491716623306274,0.050881724804639816,0.15055593848228455
A1,110,0.10451885312795639,True,25.92229461669922,0.6182568073272705,0.8826955556869507,0.4076034128665924,0.9349930882453918,0.08780238777399063,0.04522812366485596,0.9347082376480103,0.050569016486406326,0.14888636767864227
A1,120,0.10373854637145996,True,25.964679718017578,0.6137301921844482,0.8833097815513611,0.40911152958869934,0.9353137612342834,0.08710619807243347,0.04567998647689819,0.922096312046051,0.050322845578193665,0.14730963110923767
A1,130,0.12660996615886688,False,25.50086784362793,0.62623530626297,0.8795499801635742,0.39358824491500854,0.9322279095649719,0.08991218358278275,0.05001270771026611,1.1017807722091675,0.05308305099606514,0.16297022998332977
A1,140,0.10570970177650452,True,25.856979370117188,0.6240613460540771,0.8831660747528076,0.4045783281326294,0.9350173473358154,0.08886677026748657,0.04663354158401489,0.9778369665145874,0.050950709730386734,0.15032196044921875
A1,150,0.10558323562145233,True,25.890047073364258,0.6147394776344299,0.8837867975234985,0.40576648712158203,0.9350423812866211,0.0887865275144577,0.04838407039642334,0.9700616598129272,0.05075709894299507,0.14955012500286102
A1,160,0.10439003258943558,True,25.78291893005371,0.623775064945221,0.8836686611175537,0.4026348292827606,0.9347134232521057,0.08739682286977768,0.04776811599731445,1.0228949785232544,0.051387008279561996,0.15278753638267517
A1,170,0.1029227077960968,True,25.775917053222656,0.6257611513137817,0.8842434883117676,0.4032619595527649,0.9347478747367859,0.0859411358833313,0.04882371425628662,1.0344107151031494,0.05142844468355179,0.1531168669462204
A1,180,0.10177803039550781,True,25.87001609802246,0.6175051331520081,0.8852390050888062,0.40630626678466797,0.9352840185165405,0.08499868214130402,0.048220932483673096,1.0086251497268677,0.05087430030107498,0.15000534057617188
A1,190,0.10103943943977356,True,25.94902801513672,0.6168697476387024,0.8858809471130371,0.40904104709625244,0.9356980323791504,0.0844254344701767,0.047559261322021484,0.9824623465538025,0.05041361600160599,0.1475881040096283
A1,200,0.10047794133424759,True,26.00692367553711,0.6083752512931824,0.8863551020622253,0.4111274778842926,0.9360039234161377,0.08398015052080154,0.046996116638183594,0.9611572027206421,0.050078701227903366,0.14581935107707977
A2,0,0.10047794133424759,True,26.00692367553711,0.6083752512931824,0.8863551020622253,0.4111274778842926,0.9360039234161377,0.08398015052080154,0.046996116638183594,0.9611572027206421,0.050078701227903366,0.14581935107707977
A2,5,0.13505545258522034,False,25.661365509033203,0.6249929070472717,0.8831325769424438,0.3993253707885742,0.9338790774345398,0.0868099257349968,0.04756903648376465,1.1137266159057617,0.0521111823618412,0.15700022876262665
A2,10,0.1425347626209259,False,26.224098205566406,0.5796855688095093,0.8883525133132935,0.41975268721580505,0.9365232586860657,0.08540976047515869,0.04731011390686035,0.8762327432632446,0.048842091113328934,0.13936233520507812
A2,15,0.11938079446554184,False,25.726119995117188,0.6219478845596313,0.8841063380241394,0.4006766676902771,0.9340725541114807,0.08646955341100693,0.04741638898849487,1.0985161066055298,0.051724132150411606,0.15532812476158142
A2,20,0.10011512041091919,True,26.099170684814453,0.6027771830558777,0.888396143913269,0.41297557950019836,0.9364997148513794,0.08380009233951569,0.046914875507354736,0.9614132046699524,0.049549650400877,0.14321009814739227
A2,25,0.1000136286020279,True,26.152572631835938,0.5896898508071899,0.88893723487854,0.41564467549324036,0.9367285370826721,0.08381322026252747,0.046631455421447754,0.935249924659729,0.04924595355987549,0.14145788550376892
