image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,32,0.25,0.5,data/targets/gray.png,human,human,0.01326,False,1.3,44.1,0.1638,0.988,0.0133,38.3884,0.9993,5.4614,0.7141,0.5715,0.2725,0.2739,-0.0014,0.1038,0.0987,0.0052,0.0096,0.4617
cat_00,phase,0,a dog,32,0.25,0.5,data/targets/gray.png,human,human,0.03252,False,1.3,25.2,0.2593,0.9365,0.0325,24.3278,0.9963,5.0688,0.7263,0.5748,0.2452,0.263,-0.0179,0.0621,0.0795,-0.0174,0.05122,0.5538
horse_01,phase,0,a zebra,32,0.25,0.5,data/targets/gray.png,human,human,0.04681,False,1.3,25.5,0.3424,0.9403,0.0468,26.2641,0.996,4.9031,0.7105,0.5949,0.323,0.3074,0.0155,0.1175,0.1106,0.0069,0.04065,0.6331
man_00,phase,0,an old woman,32,0.25,0.5,data/targets/gray.png,human,human,0.01059,False,1.3,25.6,0.0884,0.9958,0.0106,42.9375,0.9985,4.452,0.6543,0.3168,0.2819,0.2957,-0.0139,0.1079,0.1264,-0.0185,0.00488,0.279
woman_01,phase,0,a man,32,0.25,0.5,data/targets/gray.png,human,human,0.00989,False,1.3,25.7,0.0785,0.9967,0.0099,46.3381,0.9995,3.521,0.3214,0.2826,0.208,0.2218,-0.0138,0.0388,0.035,0.0039,0.00283,0.3817
