image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,gl_iters,block,loss,gain_ratio,purify_aware,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,advdrop,instruct-pix2pix,turn the color of potted plant to pink,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.28327,0.93,34.571,0.64864,0.07987,0.27723,0.85127,25.552,0.42589,0.08392,0.21176,0.01868,248.6
task_attr_mod_color_32648,advdrop,instruct-pix2pix,turn the color of potion bottle to orange,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.32782,0.93437,37.91,0.47761,0.12011,0.28602,0.77216,18.374,0.70982,0.1603,0.20782,0.01272,306.7
task_env_weather_133752,advdrop,instruct-pix2pix,transform the setting to a rainy day,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.27939,0.95376,34.025,0.63232,0.08071,0.29705,0.87345,27.031,0.38316,0.09946,0.20178,0.01989,460.7
task_env_weather_63722,advdrop,instruct-pix2pix,change the setting to a snowy landscape,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.2972,0.93111,32.801,0.60862,0.07607,0.29442,0.87277,25.134,0.367,0.09219,0.31644,0.02291,467.7
task_obj_add_40931,advdrop,instruct-pix2pix,Add the blood on snout,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.24775,0.95652,32.071,0.64632,0.07064,0.26267,0.82747,22.294,0.38698,0.11811,0.27442,0.02492,464.5
task_obj_remove_10197,advdrop,instruct-pix2pix,Remove gravel path,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.23049,0.94368,29.537,0.56233,0.05133,0.41162,0.41583,13.304,0.08251,0.22796,0.29368,0.03336,462.5
task_obj_remove_509477,advdrop,instruct-pix2pix,Remove the man with glasses,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.11249,0.97243,33.027,0.69231,0.01718,0.137,0.89945,25.736,0.45282,0.03527,0.22134,0.02232,464.9
task_obj_swap_joint_mask_533428,advdrop,instruct-pix2pix,Replace the samurai armor with red jacket,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.20781,0.94638,32.818,0.65628,0.04237,0.46819,0.49161,16.222,0.14389,0.2266,0.21961,0.02286,468.4
task_obj_swap_rand_mask_417469,advdrop,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,1600.0,False,0.0,0.12,0,32,encoder_target,0.0,none,100,7.5,1.5,20260812,True,0.23041,0.93465,33.148,0.60816,0.05588,0.24724,0.83385,24.627,0.3909,0.10592,0.28232,0.02201,469.3
