condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
dia_r,horse_00,0.05,0.0501098670065403,0.28125,5.632236394820491,49.738189697265625,0.007031261920928955,0.9983546137809753,0.9512184262275696,0.999430775642395,0.0501098670065403,0.004983246326446533,1.007272720336914,0.003257512813434005,0.0
