image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase,native,identity,0.44979,0.17076,0.44979,0.17076,1.0,0.88162,False,0.8,False,717.0
task_env_weather_112463,phase,native,jpeg90,0.46934,0.21284,0.44979,0.17076,1.04347,0.87269,False,0.8,False,717.0
task_env_weather_112463,phase,native,jpeg75,0.52249,0.24442,0.44979,0.17076,1.16163,0.84913,False,0.8,False,717.0
task_env_weather_112463,phase,native,jpeg50,0.42128,0.18071,0.44979,0.17076,0.93662,0.92484,False,0.8,False,717.0
task_env_weather_112463,phase,native,jpeg30,0.39245,0.12219,0.44979,0.17076,0.87252,0.94014,False,0.8,False,717.0
task_obj_remove_380621,phase,native,identity,0.4672,0.01001,0.4672,0.01001,1.0,0.84316,False,0.8,True,703.0
task_obj_remove_380621,phase,native,jpeg90,0.46098,0.01483,0.4672,0.01001,0.98668,0.91128,False,0.8,True,703.0
task_obj_remove_380621,phase,native,jpeg75,0.51601,0.02992,0.4672,0.01001,1.10445,0.8923,False,0.8,True,703.0
task_obj_remove_380621,phase,native,jpeg50,0.40046,0.01698,0.4672,0.01001,0.85714,0.92923,False,0.8,True,703.0
task_obj_remove_380621,phase,native,jpeg30,0.40324,0.01783,0.4672,0.01001,0.8631,0.92213,False,0.8,True,703.0
task_obj_swap_joint_mask_276754,phase,native,identity,0.3461,0.11564,0.3461,0.11564,1.0,0.93336,False,0.8,False,703.7
task_obj_swap_joint_mask_276754,phase,native,jpeg90,0.36964,0.14364,0.3461,0.11564,1.06802,0.92511,False,0.8,False,703.7
task_obj_swap_joint_mask_276754,phase,native,jpeg75,0.40203,0.18291,0.3461,0.11564,1.16159,0.90932,False,0.8,False,703.7
task_obj_swap_joint_mask_276754,phase,native,jpeg50,0.37472,0.20381,0.3461,0.11564,1.08269,0.89572,False,0.8,False,703.7
task_obj_swap_joint_mask_276754,phase,native,jpeg30,0.27153,0.16042,0.3461,0.11564,0.78455,0.91805,False,0.8,False,703.7
task_obj_swap_joint_mask_533428,phase,native,identity,0.52604,0.05324,0.52604,0.05324,1.0,0.79067,True,0.8,True,703.2
task_obj_swap_joint_mask_533428,phase,native,jpeg90,0.5304,0.04213,0.52604,0.05324,1.0083,0.78623,True,0.8,True,703.2
task_obj_swap_joint_mask_533428,phase,native,jpeg75,0.53413,0.04639,0.52604,0.05324,1.01538,0.77961,True,0.8,True,703.2
task_obj_swap_joint_mask_533428,phase,native,jpeg50,0.4994,0.05615,0.52604,0.05324,0.94935,0.81137,True,0.8,True,703.2
task_obj_swap_joint_mask_533428,phase,native,jpeg30,0.46052,0.02071,0.52604,0.05324,0.87544,0.88311,False,0.8,True,703.2
task_obj_swap_rand_mask_417469,phase,native,identity,0.46851,0.00314,0.46851,0.00314,1.0,0.87086,False,0.8,True,703.3
task_obj_swap_rand_mask_417469,phase,native,jpeg90,0.46328,0.00112,0.46851,0.00314,0.98883,0.87752,False,0.8,True,703.3
task_obj_swap_rand_mask_417469,phase,native,jpeg75,0.50753,0.00182,0.46851,0.00314,1.08327,0.8518,False,0.8,True,703.3
task_obj_swap_rand_mask_417469,phase,native,jpeg50,0.3774,0.00364,0.46851,0.00314,0.80553,0.91604,False,0.8,True,703.3
task_obj_swap_rand_mask_417469,phase,native,jpeg30,0.35265,0.00329,0.46851,0.00314,0.75271,0.91495,False,0.8,True,703.3
