image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase,native,identity,0.5005,0.26397,0.5005,0.26397,1.0,0.85317,False,0.8,False,735.8
task_env_weather_112463,phase,native,jpeg90,0.50047,0.25144,0.5005,0.26397,0.99995,0.85176,False,0.8,False,735.8
task_env_weather_112463,phase,native,jpeg75,0.53191,0.23404,0.5005,0.26397,1.06277,0.81811,True,0.8,False,735.8
task_env_weather_112463,phase,native,jpeg50,0.45362,0.26322,0.5005,0.26397,0.90633,0.9315,False,0.8,False,735.8
task_env_weather_112463,phase,native,jpeg30,0.3747,0.10199,0.5005,0.26397,0.74866,0.92476,False,0.8,False,735.8
task_obj_remove_380621,phase,native,identity,0.4464,0.0127,0.4464,0.0127,1.0,0.91541,False,0.8,True,722.1
task_obj_remove_380621,phase,native,jpeg90,0.44545,0.00955,0.4464,0.0127,0.99786,0.92733,False,0.8,True,722.1
task_obj_remove_380621,phase,native,jpeg75,0.5286,0.02533,0.4464,0.0127,1.18413,0.92484,False,0.8,True,722.1
task_obj_remove_380621,phase,native,jpeg50,0.40553,0.01955,0.4464,0.0127,0.90843,0.92895,False,0.8,True,722.1
task_obj_remove_380621,phase,native,jpeg30,0.40732,0.03727,0.4464,0.0127,0.91245,0.92656,False,0.8,True,722.1
task_obj_swap_joint_mask_276754,phase,native,identity,0.32907,0.10625,0.32907,0.10625,1.0,0.91352,False,0.8,True,725.1
task_obj_swap_joint_mask_276754,phase,native,jpeg90,0.33432,0.11711,0.32907,0.10625,1.01595,0.94774,False,0.8,True,725.1
task_obj_swap_joint_mask_276754,phase,native,jpeg75,0.37793,0.17391,0.32907,0.10625,1.1485,0.907,False,0.8,True,725.1
task_obj_swap_joint_mask_276754,phase,native,jpeg50,0.36994,0.21391,0.32907,0.10625,1.1242,0.9292,False,0.8,True,725.1
task_obj_swap_joint_mask_276754,phase,native,jpeg30,0.31218,0.17071,0.32907,0.10625,0.94868,0.89061,False,0.8,True,725.1
task_obj_swap_joint_mask_533428,phase,native,identity,0.52097,0.04682,0.52097,0.04682,1.0,0.81233,True,0.8,True,725.9
task_obj_swap_joint_mask_533428,phase,native,jpeg90,0.51912,0.04803,0.52097,0.04682,0.99645,0.82947,True,0.8,True,725.9
task_obj_swap_joint_mask_533428,phase,native,jpeg75,0.49596,0.0274,0.52097,0.04682,0.95201,0.83231,True,0.8,True,725.9
task_obj_swap_joint_mask_533428,phase,native,jpeg50,0.48047,0.04924,0.52097,0.04682,0.92226,0.87287,False,0.8,True,725.9
task_obj_swap_joint_mask_533428,phase,native,jpeg30,0.48644,0.05539,0.52097,0.04682,0.93373,0.87926,False,0.8,True,725.9
task_obj_swap_rand_mask_417469,phase,native,identity,0.42388,0.0025,0.42388,0.0025,1.0,0.89543,False,0.8,True,725.2
task_obj_swap_rand_mask_417469,phase,native,jpeg90,0.41962,0.00197,0.42388,0.0025,0.98994,0.8955,False,0.8,True,725.2
task_obj_swap_rand_mask_417469,phase,native,jpeg75,0.48139,0.0037,0.42388,0.0025,1.13568,0.88022,False,0.8,True,725.2
task_obj_swap_rand_mask_417469,phase,native,jpeg50,0.36975,0.00325,0.42388,0.0025,0.8723,0.91374,False,0.8,True,725.2
task_obj_swap_rand_mask_417469,phase,native,jpeg30,0.34795,0.00356,0.42388,0.0025,0.82086,0.90916,False,0.8,True,725.2
