condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,bird_03,0.35,0.3477751612663269,14.0,4.573399432843619,22.941390991210938,0.9037157893180847,0.7140929698944092,0.08875314891338348,0.8211112022399902,0.3477751612663269,0.16958081722259521,1.0529146194458008,0.0712738111615181,0.1566629409790039,8.230325698852539,11.313708305358887,11.313708305358887,27.570674896240234,32
