image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,loss,gain_ratio,purify_aware,wm_q_attack,wm_block_frac,wm_topk,wm_eps,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_136767,dct_wm,instruct-pix2pix,turn the color of astronaut to pink,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.33174,0.79536,27.472,0.49787,0.06224,0.34443,0.65162,18.736,0.301,0.13011,0.41297,0.0423,152.7
task_attr_mod_color_6205,dct_wm,instruct-pix2pix,turn the color of toolbox to red,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.3838,0.78897,26.474,0.46177,0.07151,0.40949,0.68903,15.935,0.34288,0.14436,0.3843,0.04745,153.4
task_env_weather_181583,dct_wm,instruct-pix2pix,change the setting to a stormy day,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.44598,0.80078,26.176,0.4564,0.07052,0.66279,0.64315,14.703,0.3539,0.33826,0.43349,0.04912,154.0
task_obj_add_13726,dct_wm,instruct-pix2pix,Add subscribe button,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.2762,0.78124,26.444,0.53969,0.04446,0.33256,0.66061,22.14,0.21094,0.08927,0.43858,0.04762,155.0
task_obj_add_581286,dct_wm,instruct-pix2pix,Add sauce,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.46623,0.77607,26.225,0.40314,0.08019,0.47406,0.70876,19.943,0.32104,0.17367,0.43091,0.04883,155.2
task_obj_remove_257910,dct_wm,instruct-pix2pix,Remove bracelet,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.37975,0.75336,26.859,0.41937,0.08236,0.36097,0.75932,26.189,0.30122,0.12709,0.4846,0.0454,154.5
task_obj_remove_657585,dct_wm,instruct-pix2pix,Remove frisbee,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.51807,0.77633,26.391,0.43097,0.1042,0.90563,0.3695,13.112,0.02632,0.58696,0.44003,0.04791,154.4
task_obj_swap_joint_mask_75733,dct_wm,instruct-pix2pix,Replace the snowy landscape with sea,,2.0,False,0.0,0.12,inf,0,32,encoder_target,0.0,none,75,0.5,64,2.0,100,7.5,1.5,20260812,True,0.4039,0.77136,27.328,0.38893,0.06481,0.40384,0.71837,23.853,0.21736,0.14129,0.53115,0.04301,155.5
