condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size,mask_gated,gate_open_frac
R,bird_03,0.1,0.10180328041315079,3.5,3.627644363660809,27.939800262451172,0.8855199813842773,0.9131636619567871,0.35899829864501953,0.9322009682655334,0.10180328041315079,0.04353463649749756,1.0006940364837646,0.04008747264742851,0.054620109498500824,1.4681497812271118,6.55981969833374,3.700453996658325,3.9367470741271973,32,False,1.0
