image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_acutance_ratio,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,defimg_acutance_ratio,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,identity,0.0,train,0.0,19.281147003173828,0.9158909916877747,0.7228715419769287,0.30728229880332947,0.11920112371444702,1.0479353666305542,4.215788341561983,3.748805562176906,0.2232273519039154,0.05863351374864578,0.2393902838230133,0.039535168558359146,37.72285842895508,0.11179724335670471,0.985848605632782,0.03516440838575363,0.016332268714904785,1.0017560720443726,0.0,80.0,0.30728229880332947
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,blur,0.0,heldout,0.0,24.797117233276367,0.7485860586166382,0.9011334776878357,0.1276819109916687,0.07186233997344971,0.9977861642837524,3.607388867230174,3.591589541455809,0.21795710921287537,0.04843774065375328,0.22151057422161102,0.03464975208044052,37.72285842895508,0.11179724335670471,0.985848605632782,0.03516440838575363,0.016332268714904785,1.0017560720443726,0.0,80.0,0.1276819109916687
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,blur,0.5,heldout,0.0,25.064470291137695,0.7078468799591064,0.8986377716064453,0.13072505593299866,0.0681452751159668,0.7528567314147949,3.607388867230174,2.9303661568426893,0.21795710921287537,0.04843774065375328,0.22629734873771667,0.034399550408124924,30.843021392822266,0.2617020010948181,0.9802463054656982,0.05632204934954643,0.022124946117401123,0.7118633389472961,0.07280343770980835,27.877161026000977,0.05792161822319031
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,blur,1.0,heldout,0.0,22.80373764038086,0.7474048733711243,0.8077400922775269,0.3180252015590668,0.12903070449829102,0.3938274681568146,3.607388867230174,4.188782083181137,0.21795710921287537,0.04843774065375328,0.21449926495552063,0.013064832426607609,23.167465209960938,0.6079480648040771,0.9096645712852478,0.22401413321495056,0.08732831478118896,0.31519052386283875,0.3081440329551697,22.882883071899414,0.009881168603897095
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,blur,1.5,heldout,0.0,21.567895889282227,0.7437442541122437,0.729377269744873,0.44360336661338806,0.19031822681427002,0.24136273562908173,3.607388867230174,6.355206595533307,0.21795710921287537,0.04843774065375328,0.22243665158748627,0.037387214601039886,21.257225036621094,0.7260611057281494,0.8186883926391602,0.34342581033706665,0.165810227394104,0.1738574504852295,0.4379340708255768,21.619068145751953,0.005669295787811279
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,blur,2.0,heldout,0.0,20.906221389770508,0.7305471301078796,0.6680883765220642,0.5164369344711304,0.23076879978179932,0.15778937935829163,3.607388867230174,7.550231803458972,0.21795710921287537,0.04843774065375328,0.21370071172714233,0.023303981870412827,20.271320343017578,0.7894605398178101,0.7354403734207153,0.42587023973464966,0.20929419994354248,0.110758475959301,0.5099867582321167,20.968475341796875,0.006450176239013672
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,blur,3.0,heldout,0.0,20.001934051513672,0.7674866914749146,0.5753402709960938,0.5902698040008545,0.28652793169021606,0.08490787446498871,3.607388867230174,9.205778621182661,0.21795710921287537,0.04843774065375328,0.20925123989582062,0.01898789405822754,19.128034591674805,0.8474047183990479,0.604775607585907,0.532329797744751,0.26096391677856445,0.05764929950237274,0.5855351686477661,20.02093505859375,0.004734635353088379
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,jpeg,95,heldout,0.0,24.63324737548828,0.7394108772277832,0.8969869017601013,0.1342390775680542,0.07447504997253418,0.9856686592102051,3.607388867230174,3.475437735389803,0.21795710921287537,0.04843774065375328,0.22125309705734253,0.03348076343536377,33.93410873413086,0.3529411852359772,0.9826673865318298,0.05004763975739479,0.02033764123916626,0.9990569353103638,0.04655233025550842,29.74864959716797,0.08768674731254578
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,jpeg,85,heldout,0.0,23.627838134765625,0.8492974638938904,0.8751609325408936,0.15794728696346283,0.08240687847137451,1.0089205503463745,3.607388867230174,3.214734261348959,0.21795710921287537,0.04843774065375328,0.22402122616767883,0.0364779494702816,31.182334899902344,0.35686275362968445,0.974193811416626,0.08547288924455643,0.023731350898742676,1.000283122062683,0.08944735676050186,26.51421546936035,0.06849993020296097
car_00,P,16,a wrecked car after an accident,25,10,10,1,97.6,rotate,0,0.0,,,10145.5,4.47,363.6666666666667,19.0,11.0,16.0,15.333333333333334,0.014659881591796875,0.22788211703300476,0.19271770119667053,0.03516440838575363,0.30728229880332947,37.72311782836914,0.11179724335670471,37.72311782836914,0.11179724335670471,0.985848605632782,0.03516440838575363,jpeg,75,heldout,0.0,23.04621696472168,0.8100472092628479,0.8513553142547607,0.17573530972003937,0.08991974592208862,1.0368934869766235,3.607388867230174,3.099180773626193,0.21795710921287537,0.04843774065375328,0.22421979904174805,0.039304520934820175,29.306156158447266,0.529411792755127,0.9667216539382935,0.11606363952159882,0.029963791370391846,1.0002830028533936,0.1362108737230301,24.49603843688965,0.03952443599700928
