condition,image_id,tau_target,tau_achieved,scale_k,budget_metric,budget_relative,budget_floor,budget_target_abs,budget_achieved_abs,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255
Ra,woman_03,0.04,0.03690385818481445,0.5,dists,True,0.033174,0.07317368030548096,0.07007753849029541,3.612961005460049,30.570106506347656,0.8156862854957581,0.9197173118591309,0.3492850065231323,0.9584909677505493,0.13601359724998474,0.07007753849029541,0.9818854331970215,0.029613668099045753,0.044297538697719574
