image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,identity,0.0,train,0.0,18.433372497558594,0.9808332324028015,0.7105476260185242,0.3465811610221863,0.13956862688064575,4.215788341561983,5.680232071234274,0.2232273519039154,0.05863351374864578,0.2195730209350586,0.0501415878534317,33.230960845947266,0.10649308562278748,0.9723318815231323,0.06757254898548126,0.04335969686508179,0.0,80.0,0.3465811610221863
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,blur,0.0,heldout,0.0,22.98786163330078,0.7948391437530518,0.8562631011009216,0.19138896465301514,0.09519410133361816,3.607388867230174,4.372101367211805,0.21795710921287537,0.04843774065375328,0.23010486364364624,0.08985448628664017,33.230960845947266,0.10649308562278748,0.9723318815231323,0.06757254898548126,0.04335969686508179,0.0,80.0,0.19138896465301514
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,blur,0.5,heldout,0.0,24.228496551513672,0.745137095451355,0.8747676610946655,0.1696045994758606,0.07958042621612549,3.607388867230174,3.1601657431940997,0.21795710921287537,0.04843774065375328,0.22724854946136475,0.07120268046855927,30.432863235473633,0.24486267566680908,0.9724858999252319,0.0714830830693245,0.04062622785568237,0.07280343770980835,27.877161026000977,0.09680116176605225
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,blur,1.0,heldout,0.0,22.862873077392578,0.7527559399604797,0.8133362531661987,0.3103613257408142,0.1230006217956543,3.607388867230174,4.205950985964309,0.21795710921287537,0.04843774065375328,0.21900561451911926,0.02601076103746891,23.182031631469727,0.5978820323944092,0.9098713397979736,0.21795354783535004,0.09513849020004272,0.3081440329551697,22.882883071899414,0.0022172927856445312
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,blur,1.5,heldout,0.0,21.60651206970215,0.7422986626625061,0.7314364314079285,0.43892309069633484,0.191453754901886,3.607388867230174,6.398076208581898,0.21795710921287537,0.04843774065375328,0.21992287039756775,0.030995763838291168,21.272899627685547,0.7343629598617554,0.8213678598403931,0.33858972787857056,0.16923987865447998,0.4379340708255768,21.619068145751953,0.0009890198707580566
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,blur,2.0,heldout,0.0,20.982675552368164,0.7201402187347412,0.6719315052032471,0.5111122131347656,0.22954106330871582,3.607388867230174,7.686885224492709,0.21795710921287537,0.04843774065375328,0.21462520956993103,0.030884170904755592,20.285558700561523,0.7974422574043274,0.738768458366394,0.42216673493385315,0.21110910177230835,0.5099867582321167,20.968475341796875,0.0011254549026489258
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,blur,3.0,heldout,0.0,19.98521614074707,0.7579140067100525,0.5757378339767456,0.5884191989898682,0.28315913677215576,3.607388867230174,9.067281554887897,0.21795710921287537,0.04843774065375328,0.20959588885307312,0.01721123233437538,19.138568878173828,0.8431445360183716,0.6077800393104553,0.530201256275177,0.26019126176834106,0.5855351686477661,20.02093505859375,0.0028840303421020508
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,jpeg,95,heldout,0.0,23.108346939086914,0.8311473727226257,0.8579861521720886,0.19986256957054138,0.1014588475227356,3.607388867230174,4.288505927539961,0.21795710921287537,0.04843774065375328,0.2306545376777649,0.09369232505559921,31.723621368408203,0.3372548818588257,0.970600962638855,0.08090107142925262,0.048959195613861084,0.04655233025550842,29.74864959716797,0.15331023931503296
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,jpeg,85,heldout,0.0,23.156906127929688,0.8154888153076172,0.8573395609855652,0.19228072464466095,0.10065209865570068,3.607388867230174,4.252441804043974,0.21795710921287537,0.04843774065375328,0.228353351354599,0.08576777577400208,30.02814292907715,0.38823530077934265,0.963756263256073,0.10249601304531097,0.05427074432373047,0.08944735676050186,26.51421546936035,0.10283336788415909
car_00,PF,16,a wrecked car after an accident,25,10,10,1,97.4,rotate,0,0.0,,,10154.9,4.7,512.0,382.0,239.0,512.0,381.3333333333333,0.0348103865981102,9.65522289276123,0.15341883897781372,9.50180435180664,0.3465811610221863,33.23105239868164,0.10649308562278748,33.23105239868164,0.10649308562278748,0.9723318815231323,0.06757254898548126,jpeg,75,heldout,0.0,22.6833438873291,0.8209289312362671,0.8399312496185303,0.20025378465652466,0.10244667530059814,3.607388867230174,3.7409399790488953,0.21795710921287537,0.04843774065375328,0.22251906991004944,0.059618379920721054,28.635848999023438,0.4901960790157318,0.9568405151367188,0.12339335680007935,0.053338050842285156,0.1362108737230301,24.49603843688965,0.06404291093349457
