image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,freq_weight,freq_weight_power,gain_weight,phase_channels,spectral_floor,floor_gate,theta_budget,defense_steps,loss,gain_ratio,purify_aware,dct_q_alg,dct_gamma,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,edit_clip_sim,edit_siglip_sim,blocked,siglip_blocked_threshold,total_seconds
task_attr_mod_color_11699,dct_shield_y,instruct-pix2pix,turn the color of potted plant to pink,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.62024,0.85764,21.427,0.21601,0.14093,0.6094,0.46451,10.187,0.12811,0.34468,0.62429,0.08485,0.7645,0.71319,True,0.837,394.2
task_attr_mod_color_136767,dct_shield_y,instruct-pix2pix,turn the color of astronaut to pink,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.57833,0.77592,21.821,0.22873,0.15141,0.63256,0.25268,6.921,0.02544,0.43934,0.66627,0.08108,0.77658,0.84181,False,0.837,378.1
task_attr_mod_color_184837,dct_shield_y,instruct-pix2pix,turn the color of frame to pink,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54024,0.92449,21.247,0.30655,0.1002,0.77941,0.13601,6.218,0.03303,0.66924,0.52853,0.08663,0.70271,0.6364,True,0.837,378.5
task_attr_mod_color_32648,dct_shield_y,instruct-pix2pix,turn the color of potion bottle to orange,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.67372,0.67455,22.987,0.06772,0.25792,0.59862,0.41493,10.665,0.08012,0.38736,0.59375,0.0709,0.79891,0.71468,True,0.837,379.3
task_attr_mod_color_6205,dct_shield_y,instruct-pix2pix,turn the color of toolbox to red,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.64199,0.83954,21.806,0.19953,0.16253,0.74637,0.19027,6.487,0.31858,0.77952,0.6103,0.08122,0.54067,0.48101,True,0.837,379.4
task_env_weather_112463,dct_shield_y,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.684,0.86793,21.461,0.21818,0.1187,0.88784,0.27628,10.275,0.14161,0.39292,0.56599,0.08451,0.55555,0.58379,True,0.837,379.2
task_env_weather_246440,dct_shield_y,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44228,0.91503,21.263,0.31487,0.07553,0.61744,0.26851,14.213,0.13659,0.34554,0.58929,0.08647,0.90223,0.8573,False,0.837,378.8
task_env_weather_63722,dct_shield_y,instruct-pix2pix,change the setting to a snowy landscape,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.6016,0.86274,21.75,0.2384,0.11023,0.68908,0.32546,12.273,0.03325,0.4743,0.5116,0.08175,0.61333,0.61736,True,0.837,378.4
task_obj_add_40931,dct_shield_y,instruct-pix2pix,Add the blood on snout,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.56222,0.88244,21.997,0.29288,0.14843,0.71422,0.18309,10.814,0.0599,0.40076,0.5032,0.07946,0.51607,0.55652,True,0.837,380.2
task_obj_remove_380621,dct_shield_y,instruct-pix2pix,Remove iceberg,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.63916,0.86721,21.742,0.22331,0.16664,0.73429,0.23566,8.048,0.04171,0.38571,0.51237,0.08183,0.73141,0.7163,True,0.837,377.9
task_obj_swap_joint_mask_276754,dct_shield_y,instruct-pix2pix,Replace the satellite dish with rocket,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.48101,0.85477,22.073,0.21471,0.11869,0.67159,0.47055,12.193,0.01059,0.39379,0.48655,0.07877,0.87917,0.90921,False,0.837,377.5
task_obj_swap_joint_mask_533428,dct_shield_y,instruct-pix2pix,Replace the samurai armor with red jacket,,1.4,False,0.0,0.12,inf,0,32,16,0.5,1.0,binary,1.0,shared,rgb,0.0,uniform,0.0,1000,encoder_target,0.0,none,0.85,0.1,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54002,0.89876,21.487,0.27744,0.11185,0.64004,0.23849,9.325,0.0541,0.28288,0.6152,0.08426,0.64427,0.62465,True,0.837,377.9
