image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45451,0.82583,20.68,0.24055,0.19623,0.44753,0.59987,16.544,0.25033,0.31257,1.0,0.09247,37.9
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.51376,0.67698,19.085,0.16632,0.24114,0.53467,0.46166,14.372,0.18471,0.3713,1.0,0.11111,38.5
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.50067,0.63214,16.588,0.14696,0.28675,0.57728,0.35211,14.348,0.19074,0.36775,0.98824,0.14811,39.0
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.5858,0.84464,23.753,0.12557,0.22606,0.41431,0.66261,13.776,0.48878,0.29555,0.99608,0.06492,39.1
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.44253,0.82431,23.366,0.27974,0.21265,0.58408,0.43378,9.58,0.35408,0.37061,1.0,0.06788,39.3
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54983,0.78453,21.319,0.24137,0.17245,0.70464,0.45573,14.095,0.15509,0.27736,0.99608,0.08591,39.2
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52433,0.83651,24.344,0.29849,0.15406,0.60392,0.57964,16.344,0.29227,0.35873,0.99608,0.06064,39.3
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54279,0.74226,22.52,0.20812,0.21642,0.72737,0.53845,14.183,0.33256,0.42355,0.98431,0.07482,39.4
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.55378,0.50505,14.441,0.0893,0.23059,0.56585,0.29218,15.125,0.07528,0.32705,1.0,0.18966,39.4
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.50728,0.75194,19.456,0.17929,0.2002,0.49757,0.5721,16.876,0.17292,0.31108,0.95686,0.10646,39.5
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,2.6,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.59389,0.64035,18.002,0.09643,0.25221,0.81221,0.40322,14.106,0.17949,0.45366,1.0,0.12586,39.5
