image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,prompt_idx,prompt_split,eval_prompt,eval_strength,strength_split,edit_lpips,edit_psnr,ctrl_lpips,net_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,0,train,a wrecked car after an accident,0.3,heldout,0.10784515738487244,24.2430477142334,0.0,0.10784515738487244
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,0,train,a wrecked car after an accident,0.5,train,0.11750428378582001,25.138050079345703,0.0,0.11750428378582001
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,0,train,a wrecked car after an accident,0.7,heldout,0.08643268048763275,28.031606674194336,0.0,0.08643268048763275
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,1,heldout,a car driving in a flooded street,0.3,heldout,0.10906881093978882,24.185497283935547,0.0,0.10906881093978882
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,1,heldout,a car driving in a flooded street,0.5,train,0.117576964199543,24.94964599609375,0.0,0.117576964199543
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,1,heldout,a car driving in a flooded street,0.7,heldout,0.08946667611598969,27.979232788085938,0.0,0.08946667611598969
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,4.31,237.33333333333334,16.0,11.333333333333334,16.0,16.0,0.002994537353515625,0.19506779313087463,0.14549076557159424,0.049577031284570694,0.35450923442840576,38.53185272216797,0.1161302924156189,38.53185272216797,0.1161302924156189,0.9903267621994019,0.03990379348397255,0,train,a wrecked car after an accident,0.3,heldout,0.10312747955322266,27.94538688659668,0.0,0.10312747955322266
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,4.31,237.33333333333334,16.0,11.333333333333334,16.0,16.0,0.002994537353515625,0.19506779313087463,0.14549076557159424,0.049577031284570694,0.35450923442840576,38.53185272216797,0.1161302924156189,38.53185272216797,0.1161302924156189,0.9903267621994019,0.03990379348397255,0,train,a wrecked car after an accident,0.5,train,0.08304832130670547,29.197494506835938,0.0,0.08304832130670547
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,4.31,237.33333333333334,16.0,11.333333333333334,16.0,16.0,0.002994537353515625,0.19506779313087463,0.14549076557159424,0.049577031284570694,0.35450923442840576,38.53185272216797,0.1161302924156189,38.53185272216797,0.1161302924156189,0.9903267621994019,0.03990379348397255,0,train,a wrecked car after an accident,0.7,heldout,0.05448554456233978,32.444732666015625,0.0,0.05448554456233978
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,4.31,237.33333333333334,16.0,11.333333333333334,16.0,16.0,0.002994537353515625,0.19506779313087463,0.14549076557159424,0.049577031284570694,0.35450923442840576,38.53185272216797,0.1161302924156189,38.53185272216797,0.1161302924156189,0.9903267621994019,0.03990379348397255,1,heldout,a car driving in a flooded street,0.3,heldout,0.10430802404880524,27.81244659423828,0.0,0.10430802404880524
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,4.31,237.33333333333334,16.0,11.333333333333334,16.0,16.0,0.002994537353515625,0.19506779313087463,0.14549076557159424,0.049577031284570694,0.35450923442840576,38.53185272216797,0.1161302924156189,38.53185272216797,0.1161302924156189,0.9903267621994019,0.03990379348397255,1,heldout,a car driving in a flooded street,0.5,train,0.08470915257930756,29.085865020751953,0.0,0.08470915257930756
car_01,P,16,a wrecked car after an accident,25,10,10,1,98.2,rotate,0,0.0,,,11506.6,4.31,237.33333333333334,16.0,11.333333333333334,16.0,16.0,0.002994537353515625,0.19506779313087463,0.14549076557159424,0.049577031284570694,0.35450923442840576,38.53185272216797,0.1161302924156189,38.53185272216797,0.1161302924156189,0.9903267621994019,0.03990379348397255,1,heldout,a car driving in a flooded street,0.7,heldout,0.06526056677103043,32.17255401611328,0.0,0.06526056677103043
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11507.6,10.23,106.66666666666667,16.0,13.0,16.0,16.0,0.0018933614483103156,0.20576713979244232,0.16599470376968384,0.039772436022758484,0.33400529623031616,42.23819351196289,0.04887133836746216,42.23819351196289,0.04887133836746216,0.9926795959472656,0.03245203197002411,0,train,a cat sitting on the grass,0.3,heldout,0.08876537531614304,34.191585540771484,0.0,0.08876537531614304
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11507.6,10.23,106.66666666666667,16.0,13.0,16.0,16.0,0.0018933614483103156,0.20576713979244232,0.16599470376968384,0.039772436022758484,0.33400529623031616,42.23819351196289,0.04887133836746216,42.23819351196289,0.04887133836746216,0.9926795959472656,0.03245203197002411,0,train,a cat sitting on the grass,0.5,train,0.060713332146406174,34.71441650390625,0.0,0.060713332146406174
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11507.6,10.23,106.66666666666667,16.0,13.0,16.0,16.0,0.0018933614483103156,0.20576713979244232,0.16599470376968384,0.039772436022758484,0.33400529623031616,42.23819351196289,0.04887133836746216,42.23819351196289,0.04887133836746216,0.9926795959472656,0.03245203197002411,0,train,a cat sitting on the grass,0.7,heldout,0.03623361885547638,37.684654235839844,0.0,0.03623361885547638
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11507.6,10.23,106.66666666666667,16.0,13.0,16.0,16.0,0.0018933614483103156,0.20576713979244232,0.16599470376968384,0.039772436022758484,0.33400529623031616,42.23819351196289,0.04887133836746216,42.23819351196289,0.04887133836746216,0.9926795959472656,0.03245203197002411,1,heldout,a dog under heavy rain at night,0.3,heldout,0.08733334392309189,34.22241973876953,0.0,0.08733334392309189
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11507.6,10.23,106.66666666666667,16.0,13.0,16.0,16.0,0.0018933614483103156,0.20576713979244232,0.16599470376968384,0.039772436022758484,0.33400529623031616,42.23819351196289,0.04887133836746216,42.23819351196289,0.04887133836746216,0.9926795959472656,0.03245203197002411,1,heldout,a dog under heavy rain at night,0.5,train,0.062282294034957886,34.40193176269531,0.0,0.062282294034957886
dog_00,P,16,a cat sitting on the grass,25,10,10,1,98.4,rotate,0,0.0,,,11507.6,10.23,106.66666666666667,16.0,13.0,16.0,16.0,0.0018933614483103156,0.20576713979244232,0.16599470376968384,0.039772436022758484,0.33400529623031616,42.23819351196289,0.04887133836746216,42.23819351196289,0.04887133836746216,0.9926795959472656,0.03245203197002411,1,heldout,a dog under heavy rain at night,0.7,heldout,0.05767330527305603,36.55421447753906,0.0,0.05767330527305603
dog_01,P,16,a cat sitting on the grass,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,12.56,126.33333333333333,16.0,13.0,16.0,16.0,0.0034306845627725124,0.17619752883911133,0.14020931720733643,0.0359882116317749,0.3597906827926636,45.29283142089844,0.03980232775211334,45.29283142089844,0.03980232775211334,0.9958637952804565,0.031852006912231445,0,train,a cat sitting on the grass,0.3,heldout,0.07758954167366028,34.359310150146484,0.0,0.07758954167366028
dog_01,P,16,a cat sitting on the grass,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,12.56,126.33333333333333,16.0,13.0,16.0,16.0,0.0034306845627725124,0.17619752883911133,0.14020931720733643,0.0359882116317749,0.3597906827926636,45.29283142089844,0.03980232775211334,45.29283142089844,0.03980232775211334,0.9958637952804565,0.031852006912231445,0,train,a cat sitting on the grass,0.5,train,0.09572114795446396,32.92356872558594,0.0,0.09572114795446396
dog_01,P,16,a cat sitting on the grass,25,10,10,1,98.1,rotate,0,0.0,,,11506.6,12.56,126.33333333333333,16.0,13.0,16.0,16.0,0.0034306845627725124,0.17619752883911133,0.14020931720733643,0.0359882116317749,0.3597906827926636,45.29283142089844,0.03980232775211334,45.29283142089844,0.03980232775211334,0.9958637952804565,0.031852006912231445,0,train,a cat sitting on the grass,0.7,heldout,0.14880768954753876,29.8592472076416,0.0,0.14880768954753876
