image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,identity,0.0,train,0.0,19.351398468017578,0.9130902886390686,0.7386045455932617,0.3154510259628296,0.1353015899658203,4.215788341561983,3.972670726210637,0.2232273519039154,0.05863351374864578,0.2405291050672531,0.034819457679986954,38.32064437866211,0.09026985615491867,0.9892982244491577,0.0314909964799881,0.012360572814941406,0.0,80.0,0.3154510259628296
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,blur,0.0,heldout,0.0,25.138050079345703,0.7816674709320068,0.9095916748046875,0.11750428378582001,0.06079995632171631,3.607388867230174,3.747076918767621,0.21795710921287537,0.04843774065375328,0.21591788530349731,0.03876764327287674,38.32064437866211,0.09026985615491867,0.9892982244491577,0.0314909964799881,0.012360572814941406,0.0,80.0,0.11750428378582001
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,blur,0.5,heldout,0.0,25.117149353027344,0.7812602519989014,0.8978685140609741,0.12779003381729126,0.07000398635864258,3.607388867230174,2.9977255218683045,0.21795710921287537,0.04843774065375328,0.22024548053741455,0.04088234528899193,30.933198928833008,0.2450428009033203,0.9832148551940918,0.05263499543070793,0.02003347873687744,0.07280343770980835,27.877161026000977,0.05498659610748291
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,blur,1.0,heldout,0.0,22.71772575378418,0.7467048168182373,0.8013796806335449,0.32561659812927246,0.13297802209854126,3.607388867230174,4.052034028448916,0.21795710921287537,0.04843774065375328,0.223104327917099,0.02625400386750698,23.177658081054688,0.5995982885360718,0.9116699695587158,0.22307781875133514,0.08774244785308838,0.3081440329551697,22.882883071899414,0.017472565174102783
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,blur,1.5,heldout,0.0,21.493804931640625,0.7415792942047119,0.7262424826622009,0.44757795333862305,0.1922035813331604,3.607388867230174,6.447012728525065,0.21795710921287537,0.04843774065375328,0.22510305047035217,0.04395030066370964,21.261737823486328,0.7183406352996826,0.8201402425765991,0.3422510623931885,0.16416287422180176,0.4379340708255768,21.619068145751953,0.009643882513046265
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,blur,2.0,heldout,0.0,20.847434997558594,0.7370274066925049,0.6678104400634766,0.5167279243469238,0.22909021377563477,3.607388867230174,7.622578995415301,0.21795710921287537,0.04843774065375328,0.21600773930549622,0.031182685866951942,20.273727416992188,0.784473180770874,0.736552894115448,0.42543014883995056,0.2089017629623413,0.5099867582321167,20.968475341796875,0.006741166114807129
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,blur,3.0,heldout,0.0,19.999528884887695,0.7729740142822266,0.5766021609306335,0.5905652046203613,0.28781408071517944,3.607388867230174,9.264634191036764,0.21795710921287537,0.04843774065375328,0.2099650502204895,0.02176806330680847,19.129182815551758,0.84398353099823,0.6055373549461365,0.5317847728729248,0.2611576318740845,0.5855351686477661,20.02093505859375,0.005030035972595215
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,jpeg,95,heldout,0.0,24.9714298248291,0.8033157587051392,0.9046057462692261,0.1259816586971283,0.05978131294250488,3.607388867230174,3.817363322076671,0.21795710921287537,0.04843774065375328,0.2162642776966095,0.03581387177109718,34.05282974243164,0.34117650985717773,0.9848092794418335,0.04750148952007294,0.017980992794036865,0.04655233025550842,29.74864959716797,0.07942932844161987
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,jpeg,85,heldout,0.0,24.514705657958984,0.7913880348205566,0.8962384462356567,0.13300776481628418,0.06360018253326416,3.607388867230174,3.5615756819241353,0.21795710921287537,0.04843774065375328,0.22689726948738098,0.04355737566947937,31.235883712768555,0.3490196168422699,0.9762134552001953,0.08299551904201508,0.02357691526412964,0.08944735676050186,26.51421546936035,0.04356040805578232
car_00,P,16,a wrecked car after an accident,25,10,10,1,98.3,rotate,0,0.0,,,10145.5,5.54,356.6666666666667,18.333333333333332,11.0,16.0,15.666666666666666,0.0140902204439044,0.2267417460680008,0.1845489740371704,0.04219277203083038,0.3154510259628296,38.32093811035156,0.09026985615491867,38.32093811035156,0.09026985615491867,0.9892982244491577,0.0314909964799881,jpeg,75,heldout,0.0,23.648834228515625,0.8323819637298584,0.874868631362915,0.15725773572921753,0.07682931423187256,3.607388867230174,3.557271415998503,0.21795710921287537,0.04843774065375328,0.22883707284927368,0.047134608030319214,29.331783294677734,0.49803924560546875,0.9684271812438965,0.11482539772987366,0.026845932006835938,0.1362108737230301,24.49603843688965,0.02104686200618744
