image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.10256,0.97202,29.198,0.59719,0.03624,0.13652,0.89936,22.802,0.44159,0.06662,0.47525,0.03468,80.4
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17217,0.95817,29.766,0.54236,0.06533,0.20805,0.82919,22.988,0.37277,0.13223,0.4157,0.03248,80.5
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19394,0.92281,24.245,0.45515,0.08249,0.28351,0.67528,17.355,0.30387,0.20453,0.58271,0.06134,79.6
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15663,0.99117,41.763,0.71941,0.03588,0.17499,0.87917,21.453,0.67489,0.15139,0.18812,0.00816,79.4
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.10669,0.96983,32.398,0.64044,0.0725,0.23152,0.80462,15.757,0.50963,0.14343,0.41263,0.02399,80.2
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17577,0.95196,31.693,0.60342,0.02886,0.27566,0.77533,21.127,0.30758,0.11931,0.30772,0.02602,80.3
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17921,0.97042,33.056,0.62937,0.03089,0.21712,0.89948,26.675,0.40318,0.05811,0.30243,0.02224,80.3
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.20474,0.94128,32.161,0.5839,0.03385,0.59207,0.68656,14.51,0.33393,0.34721,0.23695,0.02466,79.6
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.23937,0.90376,21.723,0.44459,0.0699,0.36511,0.58402,17.434,0.19103,0.17082,0.79718,0.08201,79.4
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16946,0.95949,27.462,0.51955,0.06058,0.19745,0.85137,22.054,0.32777,0.09656,0.54586,0.04235,80.3
task_obj_add_13726,phase,instruct-pix2pix,Add subscribe button,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22417,0.93558,27.604,0.48138,0.06961,0.30857,0.68341,19.492,0.23378,0.20118,0.50649,0.04167,80.4
task_obj_add_340466,phase,instruct-pix2pix,Add orange juice,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.11374,0.97342,31.261,0.63973,0.04705,0.21014,0.84555,17.965,0.46928,0.14621,0.37142,0.02735,80.4
task_obj_add_40931,phase,instruct-pix2pix,Add the blood on snout,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.33426,0.93597,27.664,0.49521,0.05791,0.30985,0.64998,19.221,0.29839,0.18667,0.42723,0.04138,79.5
task_obj_add_581286,phase,instruct-pix2pix,Add sauce,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.11979,0.97642,36.712,0.73352,0.03383,0.1352,0.9086,28.795,0.62043,0.08949,0.37673,0.0146,79.6
task_obj_add_692065,phase,instruct-pix2pix,Add monk,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14269,0.95265,27.787,0.6341,0.04803,0.1842,0.86974,23.318,0.45872,0.06165,0.56211,0.0408,80.4
task_obj_remove_10197,phase,instruct-pix2pix,Remove gravel path,,1.27,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26538,0.93682,26.172,0.54986,0.05016,0.43993,0.42381,13.576,0.07223,0.25843,0.54971,0.04914,80.3
