image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.11294,0.9719,28.614,0.58966,0.04196,0.17223,0.88457,22.102,0.41824,0.10172,0.65782,0.0371,174.8
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.16907,0.96223,30.147,0.5589,0.07923,0.22354,0.81149,23.796,0.36927,0.15697,0.42696,0.03109,175.5
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19743,0.93463,24.852,0.48117,0.1191,0.30969,0.6836,18.014,0.30961,0.21364,0.52953,0.0572,175.8
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1362,0.99217,42.32,0.72934,0.03109,0.14525,0.88821,21.253,0.64993,0.13434,0.16662,0.00766,175.6
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.11205,0.97357,32.439,0.65164,0.08483,0.27197,0.75771,12.914,0.46803,0.16829,0.45934,0.02388,175.8
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15689,0.95764,32.263,0.61906,0.03689,0.24203,0.7846,22.204,0.36126,0.1098,0.3111,0.02437,176.0
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15157,0.97537,33.894,0.65108,0.0261,0.2257,0.9004,26.157,0.38772,0.0681,0.27488,0.0202,176.2
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19629,0.93982,31.985,0.57958,0.04537,0.57917,0.69649,14.46,0.34632,0.32605,0.26234,0.02516,176.7
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17135,0.9254,22.81,0.47114,0.07747,0.41013,0.51918,16.162,0.17064,0.21548,0.74503,0.07236,182.4
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,1.5,False,0.0,0.12,inf,0,32,16,0.5,1.0,1000,latent_norm,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.13667,0.97044,28.381,0.56065,0.06281,0.20563,0.86873,21.887,0.33028,0.10959,0.49714,0.0381,181.7
