step,note,random_seed,init_std,site,fid_acut,fid_pen_acut,fid_chroma,fid_pen_chroma,fid_linf_total,fid_psnr_total,fid_lpips,fid_lpips_rel,fid_ssim,fid_linf,fid_psnr,fid_pen_linf,fid_pen_lpips,fid_pen_psnr,align_loss,align_psnr_floor,align_tau_acut,align_tau_chroma,align_tau_lpips,align_best_step
0,random control：無最佳化,3925442476,0.5,apa,,,,,,,,,,,,,,,,,,,,
0,,,,,0.097374826669693,0.0,1.0909912586212158,9.5367431640625e-07,0.7310662269592285,25.220544815063477,0.14480167627334595,0.14480167627334595,0.8398017883300781,0.7310662269592285,25.220544815063477,0.6710662245750427,0.0,0.0,9.5367431640625e-05,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
1,,,,,0.09510837495326996,0.0,0.9859246611595154,0.0,0.7319573760032654,25.204069137573242,0.14474353194236755,0.14474353194236755,0.8395934104919434,0.7319573760032654,25.204069137573242,0.6719573736190796,0.0,0.016475677490234375,0.016475677490234375,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
2,,,,,0.10168728232383728,0.004312358796596527,0.9464811086654663,0.0,0.7280915975570679,25.245586395263672,0.14463898539543152,0.14463898539543152,0.8400558829307556,0.7280915975570679,25.245586395263672,0.6680915951728821,0.0,0.0,0.4312358796596527,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
3,,,,,0.09818082302808762,0.0008058995008468628,0.9216510057449341,0.0,0.7276740074157715,25.24532127380371,0.14459441602230072,0.14459441602230072,0.8401236534118652,0.7276740074157715,25.24532127380371,0.6676740050315857,0.0,0.0,0.08058995008468628,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
4,,,,,0.09201054275035858,0.0,0.905902087688446,0.0,0.7286750674247742,25.22561264038086,0.1445947289466858,0.1445947289466858,0.8399670124053955,0.7286750674247742,25.22561264038086,0.6686750650405884,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
5,,,,,0.08822353929281235,0.0,0.8961694240570068,0.0,0.7294275760650635,25.206924438476562,0.14463016390800476,0.14463016390800476,0.8397717475891113,0.7294275760650635,25.206924438476562,0.6694275736808777,0.0,0.013620376586914062,0.013620376586914062,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
6,,,,,0.08749173581600189,0.0,0.8923584222793579,0.0,0.7286288738250732,25.212440490722656,0.14462769031524658,0.14462769031524658,0.8398379683494568,0.7286288738250732,25.212440490722656,0.6686288714408875,0.0,0.008104324340820312,0.008104324340820312,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
7,,,,,0.08853540569543839,0.0,0.8914363384246826,0.0,0.7269209027290344,25.232894897460938,0.14460209012031555,0.14460209012031555,0.8400822877883911,0.7269209027290344,25.232894897460938,0.6669209003448486,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
8,,,,,0.08974528312683105,0.0,0.8909717202186584,0.0,0.7254475355148315,25.249343872070312,0.14459559321403503,0.14459559321403503,0.8402749300003052,0.7254475355148315,25.249343872070312,0.6654475331306458,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
9,,,,,0.09114086627960205,0.0,0.8908078670501709,0.0,0.7241677045822144,25.26279067993164,0.14460167288780212,0.14460167288780212,0.8404282331466675,0.7241677045822144,25.26279067993164,0.6641677021980286,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
10,,,,,0.09246204048395157,0.0,0.890844464302063,0.0,0.7230473756790161,25.27395248413086,0.14461876451969147,0.14461876451969147,0.8405577540397644,0.7230473756790161,25.27395248413086,0.6630473732948303,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
11,,,,,0.09362979233264923,0.0,0.8910244107246399,0.0,0.7220622897148132,25.28331756591797,0.14463675022125244,0.14463675022125244,0.8406633138656616,0.7220622897148132,25.28331756591797,0.6620622873306274,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
12,,,,,0.09465093165636063,0.0,0.8913019895553589,0.0,0.7211934328079224,25.291269302368164,0.14465788006782532,0.14465788006782532,0.8407523036003113,0.7211934328079224,25.291269302368164,0.6611934304237366,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
13,,,,,0.09554930776357651,0.0,0.891651451587677,0.0,0.7204219698905945,25.298070907592773,0.14468005299568176,0.14468005299568176,0.8408273458480835,0.7204219698905945,25.298070907592773,0.6604219675064087,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
14,,,,,0.0963873416185379,0.0,0.892046332359314,0.0,0.7197363972663879,25.303939819335938,0.14469920098781586,0.14469920098781586,0.8408921957015991,0.7197363972663879,25.303939819335938,0.6597363948822021,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
15,,,,,0.09715385735034943,0.0,0.8924769163131714,0.0,0.7191257476806641,25.309036254882812,0.14471681416034698,0.14471681416034698,0.8409475088119507,0.7191257476806641,25.309036254882812,0.6591257452964783,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
16,,,,,0.09783641993999481,0.00046149641275405884,0.8929246664047241,0.0,0.7185782194137573,25.3134822845459,0.14473417401313782,0.14473417401313782,0.8409961462020874,0.7185782194137573,25.3134822845459,0.6585782170295715,0.0,0.0,0.046149641275405884,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
17,,,,,0.09514488279819489,0.0,0.8939710855484009,0.0,0.7188066840171814,25.308456420898438,0.14471733570098877,0.14471733570098877,0.8409802317619324,0.7188066840171814,25.308456420898438,0.6588066816329956,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
18,,,,,0.09274330735206604,0.0,0.8950464725494385,0.0,0.7190055847167969,25.303573608398438,0.14470967650413513,0.14470967650413513,0.8409534692764282,0.7190055847167969,25.303573608398438,0.6590055823326111,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
19,,,,,0.0905899927020073,0.0,0.8961089849472046,0.0,0.7192345857620239,25.29888153076172,0.1447090208530426,0.1447090208530426,0.8409211039543152,0.7192345857620239,25.29888153076172,0.6592345833778381,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
20,,,,,0.08863797038793564,0.0,0.8971434235572815,0.0,0.719880998134613,25.294410705566406,0.14471569657325745,0.14471569657325745,0.8408832550048828,0.719880998134613,25.294410705566406,0.6598809957504272,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
21,,,,,0.0869060531258583,0.0,0.8981347680091858,0.0,0.7204656004905701,25.29018211364746,0.14472484588623047,0.14472484588623047,0.8408429026603699,0.7204656004905701,25.29018211364746,0.6604655981063843,0.0,0.0,0.0,25.220544815063477,0.09737492352724075,1.0909903049468994,0.14480172097682953,4
