image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.45632,0.82779,21.052,0.24619,0.2014,0.43426,0.62198,17.082,0.23944,0.30559,1.0,0.08859,37.2
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.50791,0.68858,19.599,0.16882,0.23339,0.52604,0.4663,14.518,0.18755,0.36852,1.0,0.10472,37.4
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49915,0.63737,16.735,0.15037,0.27534,0.58906,0.34521,14.002,0.19812,0.36713,0.98824,0.14563,37.4
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.57813,0.85652,26.314,0.13328,0.20623,0.42814,0.66091,14.383,0.36752,0.3044,0.99608,0.04834,37.4
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43824,0.83019,23.85,0.28673,0.20654,0.57543,0.44429,9.73,0.35802,0.36139,0.93725,0.06419,37.6
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54804,0.78106,21.699,0.24097,0.1676,0.73324,0.46138,13.645,0.15503,0.28483,0.99608,0.08223,37.6
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52536,0.84036,24.838,0.30325,0.1523,0.57917,0.62116,17.114,0.27035,0.33494,1.0,0.05729,37.6
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.54161,0.74422,22.753,0.21121,0.21847,0.7323,0.54388,13.796,0.30336,0.42005,0.98039,0.07284,37.6
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.55513,0.50919,14.494,0.08992,0.23921,0.57019,0.2975,15.064,0.07379,0.33327,1.0,0.18849,37.5
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.50633,0.75328,19.597,0.18145,0.19732,0.49744,0.56874,16.739,0.17369,0.31205,0.95686,0.10475,37.7
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.58806,0.64336,18.272,0.09646,0.25528,0.75753,0.41086,14.488,0.16581,0.44229,1.0,0.12201,37.5
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,3.0,False,0.0,0.12,inf,0,32,16,0.0,1.0,100,encoder_target,1.8,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43142,0.84445,22.191,0.31931,0.19905,0.53497,0.60598,15.113,0.32737,0.31724,0.97255,0.0777,37.4
