condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,bird_03,0.2,0.19968703389167786,3.125,3.2909502206028867,24.792728424072266,0.9192578196525574,0.7987040281295776,0.19098784029483795,0.8695151209831238,0.19968703389167786,0.08971643447875977,1.006762981414795,0.057592108845710754,0.1133321151137352,2.7060420513153076,9.106575965881348,6.254360198974609,6.041988849639893,32
