image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,purify_mode,align_steps,align_seconds,align_lpips,align_psnr,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips
car_00,W,16,a wrecked car after an accident,1,20,10,1,12.5,rotate,30,258.6,0.17510703206062317,20.436397552490234,10189.4,0.6,512.0,326.6666666666667,171.66666666666666,,,,0.7592693567276001,0.3610209822654724,0.3982483446598053,0.1389790177345276,120.0,0.0,20.486087799072266,0.8392156958580017,0.7728255987167358,0.17107394337654114
