image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14882,0.95705,27.249,0.55246,0.056,0.19345,0.81906,20.551,0.39629,0.13019,0.57694,0.04341,80.3
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22436,0.94008,27.932,0.48503,0.10112,0.26503,0.75051,22.022,0.32738,0.17271,0.51602,0.04012,80.5
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.24933,0.8951,22.873,0.42464,0.14155,0.33587,0.57637,16.456,0.28789,0.24467,0.74353,0.07184,80.7
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.22907,0.98586,38.565,0.60221,0.04866,0.24658,0.82456,20.733,0.63033,0.19197,0.43581,0.0118,80.5
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.15356,0.95837,30.695,0.59436,0.09843,0.30423,0.70052,12.59,0.46032,0.19955,0.5133,0.02919,80.7
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.25352,0.94174,30.548,0.57992,0.05105,0.33254,0.71956,20.359,0.26263,0.14505,0.39752,0.02969,80.6
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.2527,0.95881,31.813,0.58443,0.04793,0.30147,0.83553,21.351,0.31637,0.111,0.32469,0.02567,80.9
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26964,0.92574,30.955,0.56201,0.05858,0.66492,0.63489,13.912,0.38008,0.38456,0.32184,0.02833,80.9
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28656,0.87919,20.67,0.40995,0.09601,0.41927,0.5202,16.652,0.1708,0.21098,0.81933,0.09258,80.7
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21717,0.93988,25.745,0.47441,0.08307,0.25415,0.77747,20.224,0.28795,0.13602,0.66929,0.05161,80.9
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27924,0.91993,26.229,0.44206,0.09241,0.39181,0.60853,18.274,0.20173,0.26124,0.52953,0.04881,80.8
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1623,0.96043,29.405,0.59129,0.07805,0.27439,0.80084,17.168,0.42639,0.18045,0.4307,0.03386,80.7
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4064,0.91469,26.254,0.45307,0.08862,0.38835,0.51723,16.857,0.27035,0.29137,0.46849,0.04868,80.8
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17509,0.9695,35.152,0.6875,0.05352,0.18558,0.86812,25.966,0.5931,0.13018,0.38635,0.01747,80.9
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19639,0.93336,26.661,0.6192,0.0708,0.2533,0.81962,22.387,0.41746,0.09168,0.60015,0.04645,80.7
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30346,0.91974,24.761,0.51223,0.06482,0.43405,0.39969,13.492,0.06799,0.25743,0.88627,0.0578,80.5
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26944,0.96854,33.01,0.63802,0.05518,0.26835,0.84117,23.794,0.41417,0.1246,0.36145,0.02236,80.8
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.294,0.94453,27.852,0.57553,0.07907,0.49631,0.58796,13.427,0.21526,0.27138,0.70905,0.0405,80.8
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,1.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.30915,0.91177,25.328,0.44078,0.08178,0.31726,0.68714,19.834,0.29903,0.16129,0.82745,0.05415,80.7
