image,site,rank,prompt,steps,k_inv,n_edit,n_eot,seconds,peak_mb,residual_gain,eff_rank_mean,energy_rank_99_mean,energy_rank_90_mean,raw_eff_rank_mean,raw_energy_rank_99_mean,clamped_fraction,final_loss,final_L_def,final_L_fid,final_shift,final_psnr,final_linf,final_psnr_total,final_linf_total,final_ssim,final_lpips,purify,strength,noise_split,proxy_gap,edit_psnr,edit_linf,edit_ssim,edit_lpips,edit_dists,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b,defimg_psnr,defimg_linf,defimg_ssim,defimg_lpips,defimg_dists,ctrl_lpips,ctrl_psnr,net_lpips
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,identity,0.0,train,0.0,24.857620239257812,0.8021306395530701,0.9196610450744629,0.09801717102527618,0.05575978755950928,4.215788341561983,4.156519174184713,0.2232273519039154,0.05863351374864578,0.2501389980316162,0.07788944989442825,46.40461349487305,0.034206271171569824,0.9982964396476746,0.005819287151098251,0.001432955265045166,0.0,80.0,0.09801717102527618
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,blur,0.0,heldout,0.0,30.9023380279541,0.6327316761016846,0.9738729000091553,0.03936735913157463,0.03146177530288696,3.607388867230174,3.6620523154993605,0.21795710921287537,0.04843774065375328,0.2195446491241455,0.04359033703804016,46.40461349487305,0.034206271171569824,0.9982964396476746,0.005819287151098251,0.001432955265045166,0.0,80.0,0.03936735913157463
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,blur,0.5,heldout,0.0,27.46151351928711,0.688780665397644,0.9422092437744141,0.08254849910736084,0.051697373390197754,3.607388867230174,3.032520167943777,0.21795710921287537,0.04843774065375328,0.21703851222991943,0.017877953127026558,31.442367553710938,0.2468627691268921,0.9910358190536499,0.030230112373828888,0.012966454029083252,0.07280343770980835,27.877161026000977,0.00974506139755249
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,blur,1.0,heldout,0.0,22.934406280517578,0.7532320022583008,0.8134711980819702,0.309985876083374,0.12731409072875977,3.607388867230174,4.103620899974387,0.21795710921287537,0.04843774065375328,0.2173508107662201,0.005505579523742199,23.22421646118164,0.5969686508178711,0.9168962836265564,0.2130819410085678,0.08457708358764648,0.3081440329551697,22.882883071899414,0.0018418431282043457
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,blur,1.5,heldout,0.0,21.643407821655273,0.7511231899261475,0.7314976453781128,0.4407168924808502,0.18792414665222168,3.607388867230174,6.140095301621441,0.21795710921287537,0.04843774065375328,0.2192631959915161,0.03295210748910904,21.283052444458008,0.7340773344039917,0.8236759901046753,0.33700573444366455,0.16440480947494507,0.4379340708255768,21.619068145751953,0.0027828216552734375
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,blur,2.0,heldout,0.0,20.96570587158203,0.7351846694946289,0.67234206199646,0.5120346546173096,0.22904115915298462,3.607388867230174,7.602427794986053,0.21795710921287537,0.04843774065375328,0.21363651752471924,0.02238699421286583,20.286882400512695,0.7956613302230835,0.739060640335083,0.42180609703063965,0.20795071125030518,0.5099867582321167,20.968475341796875,0.002047896385192871
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,blur,3.0,heldout,0.0,20.02366065979004,0.7760206460952759,0.5778042078018188,0.5858628153800964,0.28304213285446167,3.607388867230174,9.269528159067418,0.21795710921287537,0.04843774065375328,0.2101549506187439,0.02868031896650791,19.136127471923828,0.8392379283905029,0.607012927532196,0.531059741973877,0.2601151466369629,0.5855351686477661,20.02093505859375,0.00032764673233032227
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,jpeg,95,heldout,0.0,28.096811294555664,0.7913880348205566,0.955706000328064,0.06465417146682739,0.04005318880081177,3.607388867230174,3.7092981314331137,0.21795710921287537,0.04843774065375328,0.21901029348373413,0.03546185791492462,35.058570861816406,0.3294117748737335,0.991243839263916,0.02624751254916191,0.0058078765869140625,0.04655233025550842,29.74864959716797,0.01810184121131897
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,jpeg,85,heldout,0.0,26.217243194580078,0.7913880348205566,0.928808867931366,0.09227614104747772,0.04652470350265503,3.607388867230174,3.335879795943748,0.21795710921287537,0.04843774065375328,0.22404441237449646,0.03244702145457268,31.67179298400879,0.37254902720451355,0.9818533658981323,0.06702374666929245,0.010661125183105469,0.08944735676050186,26.51421546936035,0.0028287842869758606
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,jpeg,75,heldout,0.0,23.848068237304688,0.8504788875579834,0.873178243637085,0.15094342827796936,0.081326425075531,3.607388867230174,3.317014811365134,0.21795710921287537,0.04843774065375328,0.2211868166923523,0.036844003945589066,29.59958267211914,0.4784314036369324,0.973778247833252,0.10306207090616226,0.01692211627960205,0.1362108737230301,24.49603843688965,0.01473255455493927
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,jpeg,60,heldout,0.0,23.18389129638672,0.8696678280830383,0.8700978755950928,0.15534144639968872,0.07583415508270264,3.607388867230174,3.2787282232413597,0.21795710921287537,0.04843774065375328,0.2261841595172882,0.040805384516716,27.81182289123535,0.545098066329956,0.963718831539154,0.14653757214546204,0.025048136711120605,0.15937384963035583,23.30567169189453,-0.004032403230667114
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,jpeg,45,heldout,0.0,22.85696029663086,0.8431118726730347,0.860578715801239,0.17749981582164764,0.08645844459533691,3.607388867230174,2.4614452919440506,0.21795710921287537,0.04843774065375328,0.22404992580413818,0.040376774966716766,26.711957931518555,0.5607843399047852,0.9549655318260193,0.17804108560085297,0.03420537710189819,0.18372881412506104,22.8984432220459,-0.006228998303413391
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,jpeg,30,heldout,0.0,22.680389404296875,0.8317346572875977,0.8329440951347351,0.2186785638332367,0.10060346126556396,3.607388867230174,2.2019062774210436,0.21795710921287537,0.04843774065375328,0.21598327159881592,0.024904582649469376,25.47994613647461,0.5803921222686768,0.9390217661857605,0.22193720936775208,0.052797913551330566,0.217988058924675,22.87649917602539,0.0006905049085617065
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,noise,0.0,heldout,0.0,30.9023380279541,0.6327316761016846,0.9738729000091553,0.03936735913157463,0.03146177530288696,3.607388867230174,3.6620523154993605,0.21795710921287537,0.04843774065375328,0.2195446491241455,0.04359033703804016,46.40461349487305,0.034206271171569824,0.9982964396476746,0.005819287151098251,0.001432955265045166,0.0,80.0,0.03936735913157463
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,noise,0.01,heldout,0.0,29.009733200073242,0.7065209746360779,0.9616719484329224,0.061833228915929794,0.037299513816833496,3.607388867230174,3.870903083254788,0.21795710921287537,0.04843774065375328,0.22126063704490662,0.03884406387805939,39.15849304199219,0.057997047901153564,0.9933384656906128,0.030351631343364716,0.007109999656677246,0.03954797610640526,31.267223358154297,0.022285252809524536
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,noise,0.02,heldout,0.0,26.469379425048828,0.7383263111114502,0.935443639755249,0.11006230115890503,0.05447232723236084,3.607388867230174,4.586500492956803,0.21795710921287537,0.04843774065375328,0.22371092438697815,0.05557824298739433,33.837730407714844,0.10243585705757141,0.9800654649734497,0.07614125311374664,0.026733040809631348,0.09953555464744568,27.004262924194336,0.01052674651145935
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,noise,0.04,heldout,0.0,23.686941146850586,0.9492470026016235,0.879069447517395,0.19747762382030487,0.09463083744049072,3.607388867230174,6.252099504025261,0.21795710921287537,0.04843774065375328,0.2327345460653305,0.06556318700313568,28.093883514404297,0.20475736260414124,0.9386979937553406,0.16322042047977448,0.07475262880325317,0.19673404097557068,23.58222007751465,0.0007435828447341919
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,noise,0.08,heldout,0.0,19.72885513305664,0.9557793140411377,0.7574177980422974,0.32740217447280884,0.15170681476593018,3.607388867230174,8.688087220522235,0.21795710921287537,0.04843774065375328,0.25967317819595337,0.082880899310112,22.317264556884766,0.3698083758354187,0.8369638323783875,0.29780590534210205,0.13942527770996094,0.3299170434474945,19.68445587158203,-0.002514868974685669
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,quantize,256,heldout,0.0,30.850421905517578,0.6462963223457336,0.9736844897270203,0.03939087688922882,0.032036423683166504,3.607388867230174,3.6902562019117595,0.21795710921287537,0.04843774065375328,0.21906714141368866,0.043246813118457794,46.22178649902344,0.03529411554336548,0.9982575178146362,0.006036404985934496,0.0014337897300720215,9.154310122438947e-12,79.99993896484375,0.03939087688007451
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,quantize,64,heldout,0.0,29.98632049560547,0.6585522890090942,0.9682771563529968,0.04765571653842926,0.0459369421005249,3.607388867230174,3.642388364902804,0.21795710921287537,0.04843774065375328,0.21913114190101624,0.040837157517671585,43.60243225097656,0.03641462326049805,0.9972915649414062,0.011095200665295124,0.002004861831665039,0.012385888025164604,36.321109771728516,0.035269828513264656
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,quantize,32,heldout,0.0,28.694103240966797,0.6848081350326538,0.9610229730606079,0.059613846242427826,0.03647279739379883,3.607388867230174,3.5936265956952798,0.21795710921287537,0.04843774065375328,0.22160901129245758,0.04655403271317482,39.70079803466797,0.0457937978208065,0.9937407970428467,0.025373151525855064,0.007082581520080566,0.0374007448554039,30.940231323242188,0.022213101387023926
car_00,P,1,a wrecked car after an accident,25,20,10,1,96.7,10145.0,14.62,298.3333333333333,1.3333333333333333,1.0,1.0,1.0,0.00995635986328125,0.409505695104599,0.401982843875885,0.007522847503423691,0.09801717102527618,46.40651321411133,0.034206271171569824,46.40651321411133,0.034206271171569824,0.9982964396476746,0.005819287151098251,quantize,16,heldout,0.0,27.486371994018555,0.7909542322158813,0.9462785124778748,0.08522383868694305,0.04082226753234863,3.607388867230174,3.8356171257545473,0.21795710921287537,0.04843774065375328,0.22369548678398132,0.051331665366888046,34.076393127441406,0.0627450942993164,0.9764178991317749,0.0718633309006691,0.024065613746643066,0.08988402783870697,27.233318328857422,-0.004660189151763916
