image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,dct_shield_y,native,identity,0.60011,0.01293,0.60011,0.01293,1.0,0.7754,True,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,blur1,0.20289,0.00784,0.60011,0.01293,0.3381,0.97786,False,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,jpeg90,0.471,0.00425,0.60011,0.01293,0.78485,0.8698,False,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,jpeg75,0.52758,0.03095,0.60011,0.01293,0.87915,0.79027,True,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,jpeg50,0.26026,0.00276,0.60011,0.01293,0.43369,0.96958,False,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,jpeg30,0.27092,0.00693,0.60011,0.01293,0.45146,0.961,False,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,blur2,0.30193,0.00689,0.60011,0.01293,0.50313,0.90628,False,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,crop_resize0.1,0.59135,0.00377,0.60011,0.01293,0.98541,0.88693,False,0.8,True,1281.4
task_attr_mod_color_11699,dct_shield_y,native,crop_resize0.15,0.65396,0.00424,0.60011,0.01293,1.08974,0.89499,False,0.8,True,1281.4
task_attr_mod_color_136767,dct_shield_y,native,identity,0.62093,0.01679,0.62093,0.01679,1.0,0.84097,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,blur1,0.24429,0.0148,0.62093,0.01679,0.39342,0.95446,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,jpeg90,0.58015,0.03015,0.62093,0.01679,0.93432,0.83413,True,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,jpeg75,0.49629,0.01638,0.62093,0.01679,0.79927,0.91799,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,jpeg50,0.26239,0.01052,0.62093,0.01679,0.42257,0.96151,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,jpeg30,0.25632,0.01537,0.62093,0.01679,0.4128,0.96864,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,blur2,0.31694,0.0185,0.62093,0.01679,0.51042,0.94327,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,crop_resize0.1,0.58327,0.00251,0.62093,0.01679,0.93935,0.90134,False,0.8,True,1270.6
task_attr_mod_color_136767,dct_shield_y,native,crop_resize0.15,0.59918,0.00134,0.62093,0.01679,0.96497,0.92467,False,0.8,True,1270.6
task_attr_mod_color_184837,dct_shield_y,native,identity,0.7014,0.06391,0.7014,0.06391,1.0,0.63998,True,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,blur1,0.20571,0.00703,0.7014,0.06391,0.29329,0.98219,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,jpeg90,0.52536,0.02186,0.7014,0.06391,0.74902,0.91555,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,jpeg75,0.59015,0.01263,0.7014,0.06391,0.8414,0.9254,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,jpeg50,0.259,0.01857,0.7014,0.06391,0.36926,0.96806,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,jpeg30,0.25488,0.0304,0.7014,0.06391,0.36339,0.95461,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,blur2,0.3489,0.01034,0.7014,0.06391,0.49744,0.95644,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,crop_resize0.1,0.68288,0.01316,0.7014,0.06391,0.9736,0.88076,False,0.8,True,1268.9
task_attr_mod_color_184837,dct_shield_y,native,crop_resize0.15,0.7046,0.0143,0.7014,0.06391,1.00457,0.85227,False,0.8,True,1268.9
task_attr_mod_color_32648,dct_shield_y,native,identity,0.59019,0.07667,0.59019,0.07667,1.0,0.72345,True,0.8,True,1269.3
task_attr_mod_color_32648,dct_shield_y,native,blur1,0.34421,0.04029,0.59019,0.07667,0.58321,0.96836,False,0.8,True,1269.3
task_attr_mod_color_32648,dct_shield_y,native,jpeg90,0.4924,0.05492,0.59019,0.07667,0.8343,0.91546,False,0.8,True,1269.3
task_attr_mod_color_32648,dct_shield_y,native,jpeg75,0.48848,0.05643,0.59019,0.07667,0.82766,0.90062,False,0.8,True,1269.3
