image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_attr_mod_color_11699,phase,native,identity,0.34557,0.00311,0.34557,0.00311,1.0,0.91746,False,0.8,True,716.2
task_attr_mod_color_11699,phase,native,jpeg90,0.34908,0.00324,0.34557,0.00311,1.01013,0.91311,False,0.8,True,716.2
task_attr_mod_color_11699,phase,native,jpeg75,0.37041,0.00393,0.34557,0.00311,1.07186,0.90932,False,0.8,True,716.2
task_attr_mod_color_11699,phase,native,jpeg50,0.37148,0.0026,0.34557,0.00311,1.07496,0.91981,False,0.8,True,716.2
task_attr_mod_color_11699,phase,native,jpeg30,0.30615,0.00261,0.34557,0.00311,0.88592,0.92286,False,0.8,True,716.2
task_attr_mod_color_136767,phase,native,identity,0.336,0.0015,0.336,0.0015,1.0,0.9528,False,0.8,True,703.6
task_attr_mod_color_136767,phase,native,jpeg90,0.33667,0.00142,0.336,0.0015,1.00199,0.95237,False,0.8,True,703.6
task_attr_mod_color_136767,phase,native,jpeg75,0.34081,0.00105,0.336,0.0015,1.01432,0.95513,False,0.8,True,703.6
task_attr_mod_color_136767,phase,native,jpeg50,0.35409,0.00216,0.336,0.0015,1.05382,0.9512,False,0.8,True,703.6
task_attr_mod_color_136767,phase,native,jpeg30,0.31315,0.0091,0.336,0.0015,0.932,0.95038,False,0.8,True,703.6
task_attr_mod_color_184837,phase,native,identity,0.36315,0.0076,0.36315,0.0076,1.0,0.93911,False,0.8,True,698.5
task_attr_mod_color_184837,phase,native,jpeg90,0.36464,0.00802,0.36315,0.0076,1.0041,0.93934,False,0.8,True,698.5
task_attr_mod_color_184837,phase,native,jpeg75,0.37192,0.00969,0.36315,0.0076,1.02415,0.93268,False,0.8,True,698.5
task_attr_mod_color_184837,phase,native,jpeg50,0.38118,0.00698,0.36315,0.0076,1.04967,0.93665,False,0.8,True,698.5
task_attr_mod_color_184837,phase,native,jpeg30,0.31034,0.01391,0.36315,0.0076,0.8546,0.93086,False,0.8,True,698.5
task_attr_mod_color_32648,phase,native,identity,0.40155,0.01963,0.40155,0.01963,1.0,0.91681,False,0.8,True,697.0
task_attr_mod_color_32648,phase,native,jpeg90,0.39969,0.01798,0.40155,0.01963,0.99537,0.9133,False,0.8,True,697.0
task_attr_mod_color_32648,phase,native,jpeg75,0.39675,0.03226,0.40155,0.01963,0.98805,0.90124,False,0.8,True,697.0
task_attr_mod_color_32648,phase,native,jpeg50,0.41796,0.02326,0.40155,0.01963,1.04086,0.91723,False,0.8,True,697.0
task_attr_mod_color_32648,phase,native,jpeg30,0.32011,0.03634,0.40155,0.01963,0.79719,0.93305,False,0.8,True,697.0
task_attr_mod_color_6205,phase,native,identity,0.38124,0.03957,0.38124,0.03957,1.0,0.89573,False,0.8,True,698.8
task_attr_mod_color_6205,phase,native,jpeg90,0.38164,0.04075,0.38124,0.03957,1.00106,0.89714,False,0.8,True,698.8
task_attr_mod_color_6205,phase,native,jpeg75,0.3974,0.03706,0.38124,0.03957,1.0424,0.8988,False,0.8,True,698.8
task_attr_mod_color_6205,phase,native,jpeg50,0.39718,0.03632,0.38124,0.03957,1.04181,0.89224,False,0.8,True,698.8
task_attr_mod_color_6205,phase,native,jpeg30,0.32437,0.041,0.38124,0.03957,0.85083,0.90623,False,0.8,True,698.8
