image,condition,budget_target,purifier,effect_mean,effect_sd,effect_identity_mean,effect_identity_sd,retention,siglip_sim,siglip_blocked,edit_strength,usable,seconds
task_env_weather_112463,phase_gain,native,identity,0.75747,0.0946,0.75747,0.0946,1.0,0.56309,True,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,blur1,0.2981,0.02479,0.75747,0.0946,0.39355,0.92199,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,jpeg90,0.51122,0.16102,0.75747,0.0946,0.67489,0.86235,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,jpeg75,0.52926,0.26137,0.75747,0.0946,0.69872,0.86316,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,jpeg50,0.48766,0.25561,0.75747,0.0946,0.6438,0.94667,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,jpeg30,0.43232,0.11745,0.75747,0.0946,0.57074,0.90634,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,blur2,0.36888,0.04023,0.75747,0.0946,0.48699,0.90879,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,crop_resize0.1,0.68081,0.18971,0.75747,0.0946,0.89879,0.86525,False,0.8,True,1251.8
task_env_weather_112463,phase_gain,native,crop_resize0.15,0.73051,0.18434,0.75747,0.0946,0.9644,0.85852,False,0.8,True,1251.8
task_obj_remove_380621,phase_gain,native,identity,0.74952,0.02778,0.74952,0.02778,1.0,0.72422,True,0.8,True,1244.4
task_obj_remove_380621,phase_gain,native,blur1,0.44072,0.05273,0.74952,0.02778,0.58801,0.87143,False,0.8,True,1244.4
task_obj_remove_380621,phase_gain,native,jpeg90,0.52822,0.04014,0.74952,0.02778,0.70475,0.8164,True,0.8,True,1244.4
task_obj_remove_380621,phase_gain,native,jpeg75,0.47044,0.02834,0.74952,0.02778,0.62765,0.84551,False,0.8,True,1244.4
