image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase,instruct-pix2pix,turn the color of potted plant to pink,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14856,0.95982,27.94,0.4929,0.04661,0.17524,0.87266,22.149,0.36848,0.08308,0.52065,0.04009,82.2
task_attr_mod_color_136767,phase,instruct-pix2pix,turn the color of astronaut to pink,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18553,0.95564,29.831,0.51589,0.0695,0.2214,0.79962,22.908,0.35912,0.13767,0.38691,0.03224,83.1
task_attr_mod_color_184837,phase,instruct-pix2pix,turn the color of frame to pink,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.1774,0.93533,25.275,0.45089,0.06292,0.23066,0.71875,19.107,0.31896,0.16305,0.54817,0.05448,83.0
task_attr_mod_color_32648,phase,instruct-pix2pix,turn the color of potion bottle to orange,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17822,0.98918,40.553,0.66681,0.03938,0.22283,0.85154,20.643,0.65896,0.19131,0.18788,0.00938,82.9
task_attr_mod_color_6205,phase,instruct-pix2pix,turn the color of toolbox to red,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.14245,0.96381,32.332,0.57009,0.06811,0.28982,0.73715,14.007,0.46883,0.17657,0.30475,0.02418,83.1
task_env_weather_112463,phase,instruct-pix2pix,transform the setting to spring with blooming flowers,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.17661,0.96094,32.481,0.59933,0.03421,0.29196,0.76795,20.993,0.29402,0.11956,0.29028,0.02377,83.2
task_env_weather_133752,phase,instruct-pix2pix,transform the setting to a rainy day,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21945,0.95993,32.07,0.56278,0.03769,0.25568,0.87315,25.449,0.36198,0.0706,0.29521,0.02492,82.9
task_env_weather_181583,phase,instruct-pix2pix,change the setting to a stormy day,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.19493,0.95284,32.955,0.59744,0.03618,0.57583,0.70067,14.601,0.33972,0.33428,0.20002,0.0225,83.1
task_env_weather_246440,phase,instruct-pix2pix,transform the setting to autumn with falling leaves,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.21727,0.92908,23.185,0.461,0.05787,0.34901,0.60611,17.849,0.19657,0.1529,0.71671,0.0693,83.1
task_env_weather_63722,phase,instruct-pix2pix,change the setting to a snowy landscape,,0.9,False,0.0,0.12,inf,0,32,16,0.5,0.0,100,encoder_target,0.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.18747,0.95626,27.605,0.48486,0.05917,0.21808,0.84417,21.991,0.30708,0.09871,0.52125,0.04166,83.0
