page,arm,n,mean_dsiglip,sd_dsiglip,mean_ddegrade,sd_ddegrade,semantic_fail,degrade_fail,isr
e29_edit_page,e29_C_lr0.3,2,-0.03017517179250717,0.03760033845901489,0.36462331899485534,0.5092165288579027,False,False,False
e29_edit_page,e29_P_lr0.03,2,0.009178027510643005,0.010447658598423004,0.10296278065022135,0.2656097565025799,False,False,False
e29_edit_page,e29b_C_lr0.2,2,-0.0020635277032852173,0.003261648118495941,0.23374207800001456,0.32633177602124364,False,False,False
e29c_edit_page,e29c_C_tau0.10,1,-0.0070724040269851685,0.0,-0.10066240615359723,0.0,False,False,False
e29c_edit_page,e29c_P_tau0.10,1,0.01291358470916748,0.0,1.5817147935796054,0.0,False,False,False
