batch,image_id,group,condition,purify_dir,purify_kind,purify_strength,seed,tau,png,s_target,s_source,margin,success,clip_target,clip_source,clip_margin
s3t20_merged,horse_00,,control,adverse_cleaner_0,,,0,,control/horse_00/purify/adverse_cleaner_0/edit_seed0.png,0.12248674035072327,0.043025288730859756,0.07946145161986351,1,0.31567543745040894,0.26446402072906494,0.051211416721343994
s3t20_merged,horse_00,,control,adverse_cleaner_0,,,1,,control/horse_00/purify/adverse_cleaner_0/edit_seed1.png,0.12036393582820892,0.044654496014118195,0.07570943981409073,1,0.2945045828819275,0.27481240034103394,0.019692182540893555
s3t20_merged,horse_00,,control,adverse_cleaner_0,,,2,,control/horse_00/purify/adverse_cleaner_0/edit_seed2.png,0.11654640734195709,0.06249995529651642,0.054046452045440674,1,0.25031793117523193,0.27981019020080566,-0.02949225902557373
s3t20_merged,horse_00,,control,adverse_cleaner_0,,,3,,control/horse_00/purify/adverse_cleaner_0/edit_seed3.png,0.1248469352722168,0.05238529294729233,0.07246164232492447,1,0.31000858545303345,0.2743198871612549,0.035688698291778564
s3t20_merged,horse_00,,control,adverse_cleaner_0,,,4,,control/horse_00/purify/adverse_cleaner_0/edit_seed4.png,0.12097528576850891,0.05111303925514221,0.0698622465133667,1,0.3332845866680145,0.2672405242919922,0.06604406237602234
s3t20_merged,horse_00,,control,blur_0.5,,,0,,control/horse_00/purify/blur_0.5/edit_seed0.png,0.12086120247840881,0.0528271459043026,0.06803405657410622,1,0.3114526867866516,0.2687044143676758,0.04274827241897583
s3t20_merged,horse_00,,control,blur_0.5,,,1,,control/horse_00/purify/blur_0.5/edit_seed1.png,0.12008117884397507,0.047251928597688675,0.07282925024628639,1,0.27961766719818115,0.27488240599632263,0.0047352612018585205
s3t20_merged,horse_00,,control,blur_0.5,,,2,,control/horse_00/purify/blur_0.5/edit_seed2.png,0.11302091926336288,0.05247264727950096,0.06054827198386192,1,0.304415225982666,0.27347204089164734,0.030943185091018677
s3t20_merged,horse_00,,control,blur_0.5,,,3,,control/horse_00/purify/blur_0.5/edit_seed3.png,0.1216663122177124,0.04886045306921005,0.07280585914850235,1,0.30511993169784546,0.25256606936454773,0.05255386233329773
s3t20_merged,horse_00,,control,blur_0.5,,,4,,control/horse_00/purify/blur_0.5/edit_seed4.png,0.11924602091312408,0.052746742963790894,0.06649927794933319,1,0.31403908133506775,0.25669071078300476,0.05734837055206299
s3t20_merged,horse_00,,control,blur_1,,,0,,control/horse_00/purify/blur_1/edit_seed0.png,0.12308584153652191,0.04840568080544472,0.0746801607310772,1,0.3131946325302124,0.2599985897541046,0.05319604277610779
s3t20_merged,horse_00,,control,blur_1,,,1,,control/horse_00/purify/blur_1/edit_seed1.png,0.11220969259738922,0.04213426262140274,0.07007542997598648,1,0.3111838698387146,0.2574084997177124,0.0537753701210022
s3t20_merged,horse_00,,control,blur_1,,,2,,control/horse_00/purify/blur_1/edit_seed2.png,0.11346731334924698,0.058264560997486115,0.055202752351760864,1,0.2572935223579407,0.2825537919998169,-0.02526026964187622
s3t20_merged,horse_00,,control,blur_1,,,3,,control/horse_00/purify/blur_1/edit_seed3.png,0.11599304527044296,0.03997088968753815,0.07602215558290482,1,0.3161471486091614,0.27506908774375916,0.04107806086540222
s3t20_merged,horse_00,,control,blur_1,,,4,,control/horse_00/purify/blur_1/edit_seed4.png,0.11936549097299576,0.04740968719124794,0.07195580378174782,1,0.30485978722572327,0.23821687698364258,0.06664291024208069
s3t20_merged,horse_00,,control,blur_2,,,0,,control/horse_00/purify/blur_2/edit_seed0.png,0.11662335693836212,0.06089925765991211,0.05572409927845001,1,0.2917405962944031,0.28233006596565247,0.00941053032875061
s3t20_merged,horse_00,,control,blur_2,,,1,,control/horse_00/purify/blur_2/edit_seed1.png,0.12056878209114075,0.057912230491638184,0.06265655159950256,1,0.277069091796875,0.29099464416503906,-0.013925552368164062
s3t20_merged,horse_00,,control,blur_2,,,2,,control/horse_00/purify/blur_2/edit_seed2.png,0.12197218835353851,0.054249972105026245,0.06772221624851227,1,0.297728031873703,0.27650487422943115,0.02122315764427185
s3t20_merged,horse_00,,control,blur_2,,,3,,control/horse_00/purify/blur_2/edit_seed3.png,0.11975979059934616,0.05362081900238991,0.06613897159695625,1,0.3037010431289673,0.2796691358089447,0.024031907320022583
s3t20_merged,horse_00,,control,blur_2,,,4,,control/horse_00/purify/blur_2/edit_seed4.png,0.12636147439479828,0.0589604452252388,0.06740102916955948,1,0.3078841269016266,0.2526795566082001,0.055204570293426514
s3t20_merged,horse_00,,control,blur_3,,,0,,control/horse_00/purify/blur_3/edit_seed0.png,0.11466273665428162,0.053317055106163025,0.06134568154811859,1,0.2718188166618347,0.28363722562789917,-0.011818408966064453
s3t20_merged,horse_00,,control,blur_3,,,1,,control/horse_00/purify/blur_3/edit_seed1.png,0.1224527582526207,0.05989713966846466,0.06255561858415604,1,0.293008416891098,0.28445297479629517,0.008555442094802856
s3t20_merged,horse_00,,control,blur_3,,,2,,control/horse_00/purify/blur_3/edit_seed2.png,0.12033846229314804,0.0565590038895607,0.06377945840358734,1,0.2850422263145447,0.26572519540786743,0.019317030906677246
s3t20_merged,horse_00,,control,blur_3,,,3,,control/horse_00/purify/blur_3/edit_seed3.png,0.11868258565664291,0.058247897773981094,0.06043468788266182,1,0.29378336668014526,0.28413015604019165,0.009653210639953613
s3t20_merged,horse_00,,control,blur_3,,,4,,control/horse_00/purify/blur_3/edit_seed4.png,0.12601053714752197,0.061789579689502716,0.06422095745801926,1,0.3019190728664398,0.2523711919784546,0.04954788088798523
s3t20_merged,horse_00,,control,crop_resize_0.1,,,0,,control/horse_00/purify/crop_resize_0.1/edit_seed0.png,0.11612351983785629,0.04429088532924652,0.07183263450860977,1,0.32013678550720215,0.2504635751247406,0.06967321038246155
s3t20_merged,horse_00,,control,crop_resize_0.1,,,1,,control/horse_00/purify/crop_resize_0.1/edit_seed1.png,0.12121903151273727,0.05327655375003815,0.06794247776269913,1,0.31229037046432495,0.26878219842910767,0.043508172035217285
s3t20_merged,horse_00,,control,crop_resize_0.1,,,2,,control/horse_00/purify/crop_resize_0.1/edit_seed2.png,0.11545806378126144,0.04761594906449318,0.06784211471676826,1,0.2840098738670349,0.26344984769821167,0.020560026168823242
s3t20_merged,horse_00,,control,crop_resize_0.1,,,3,,control/horse_00/purify/crop_resize_0.1/edit_seed3.png,0.11610063910484314,0.04724540561437607,0.06885523349046707,1,0.3111853003501892,0.26143908500671387,0.04974621534347534
s3t20_merged,horse_00,,control,crop_resize_0.1,,,4,,control/horse_00/purify/crop_resize_0.1/edit_seed4.png,0.11687369644641876,0.058996379375457764,0.057877317070961,1,0.30170169472694397,0.24955420196056366,0.05214749276638031
s3t20_merged,horse_00,,control,diffpure_150,,,0,,control/horse_00/purify/diffpure_150/edit_seed0.png,0.11970056593418121,0.049110252410173416,0.0705903135240078,1,0.30269238352775574,0.28129762411117554,0.0213947594165802
s3t20_merged,horse_00,,control,diffpure_150,,,1,,control/horse_00/purify/diffpure_150/edit_seed1.png,0.11764338612556458,0.045588169246912,0.07205521687865257,1,0.31276342272758484,0.24983128905296326,0.06293213367462158
s3t20_merged,horse_00,,control,diffpure_150,,,2,,control/horse_00/purify/diffpure_150/edit_seed2.png,0.11975601315498352,0.05845224857330322,0.0613037645816803,1,0.2851598560810089,0.2757532000541687,0.00940665602684021
s3t20_merged,horse_00,,control,diffpure_150,,,3,,control/horse_00/purify/diffpure_150/edit_seed3.png,0.123231902718544,0.05197896808385849,0.07125293463468552,1,0.30916309356689453,0.2612062096595764,0.047956883907318115
s3t20_merged,horse_00,,control,diffpure_150,,,4,,control/horse_00/purify/diffpure_150/edit_seed4.png,0.11571810394525528,0.04847539961338043,0.06724270433187485,1,0.3114502727985382,0.2546731233596802,0.05677714943885803
s3t20_merged,horse_00,,control,identity_0,,,0,,control/horse_00/purify/identity_0/edit_seed0.png,0.11705990135669708,0.04981423169374466,0.06724566966295242,1,0.310322105884552,0.26018571853637695,0.05013638734817505
s3t20_merged,horse_00,,control,identity_0,,,1,,control/horse_00/purify/identity_0/edit_seed1.png,0.1182824969291687,0.04154865816235542,0.07673383876681328,1,0.3103953003883362,0.2702477276325226,0.0401475727558136
s3t20_merged,horse_00,,control,identity_0,,,2,,control/horse_00/purify/identity_0/edit_seed2.png,0.11459377408027649,0.05616272985935211,0.05843104422092438,1,0.30606481432914734,0.2711672782897949,0.03489753603935242
s3t20_merged,horse_00,,control,identity_0,,,3,,control/horse_00/purify/identity_0/edit_seed3.png,0.11770287156105042,0.04713866487145424,0.07056420668959618,1,0.3038140833377838,0.25167620182037354,0.05213788151741028
s3t20_merged,horse_00,,control,identity_0,,,4,,control/horse_00/purify/identity_0/edit_seed4.png,0.11977072060108185,0.05675080046057701,0.06301992014050484,1,0.30509042739868164,0.2463601678609848,0.05873025953769684
s3t20_merged,horse_00,,control,jpeg_30,,,0,,control/horse_00/purify/jpeg_30/edit_seed0.png,0.11223582178354263,0.038899015635252,0.07333680614829063,1,0.32265347242355347,0.2515720725059509,0.07108139991760254
s3t20_merged,horse_00,,control,jpeg_30,,,1,,control/horse_00/purify/jpeg_30/edit_seed1.png,0.11199085414409637,0.05212129279971123,0.05986956134438515,1,0.3270551562309265,0.2756296694278717,0.05142548680305481
