image,condition,prompt_index,prompt,block,r_min,quantile,target_image,budget_target,budget_mode,budget_reached,unreachable,radius,total_seconds,fid_lpips,fid_ssim,fid_dists,fid_psnr,fid_clip_img,fid_nima,fid_cnniqa,edit_lpips,edit_clip_orig,edit_clip_def,edit_clip_drop,edit_siglip_orig,edit_siglip_def,edit_siglip_drop,amp_dev,active_fraction
bird_03,phase,0,a butterfly,32,0.4,0.5,data/targets/gray.png,human,human,0.01291,False,3.14,42.2,0.1917,0.9904,0.0129,37.1506,0.9989,5.4094,0.711,0.5807,0.2725,0.2751,-0.0026,0.1038,0.1075,-0.0036,0.01081,0.4617
cat_00,phase,0,a dog,32,0.4,0.5,data/targets/gray.png,human,human,0.04922,False,3.14,25.3,0.3594,0.8825,0.0492,21.1752,0.9929,4.8715,0.7267,0.5815,0.2452,0.2675,-0.0223,0.0621,0.0816,-0.0194,0.08236,0.5538
horse_01,phase,0,a zebra,32,0.4,0.5,data/targets/gray.png,human,human,0.05417,False,3.14,25.5,0.4421,0.9086,0.0542,23.8078,0.9938,4.7483,0.7088,0.6636,0.323,0.3116,0.0114,0.1175,0.1104,0.0071,0.05544,0.6331
man_00,phase,0,an old woman,32,0.4,0.5,data/targets/gray.png,human,human,0.00621,False,3.14,25.6,0.1241,0.9964,0.0062,41.7658,0.9997,4.4001,0.6373,0.3296,0.2819,0.297,-0.0151,0.1079,0.1311,-0.0232,0.0054,0.279
woman_01,phase,0,a man,32,0.4,0.5,data/targets/gray.png,human,human,0.00256,False,3.14,25.7,0.0822,0.9985,0.0026,47.3773,0.9997,3.4963,0.3183,0.2964,0.208,0.2204,-0.0124,0.0388,0.0363,0.0025,0.00226,0.3817
