image,condition,radius,step,loss,param_absmean,eval
task_attr_mod_color_11699,phase_gain,2.5,0,0.4220588505268097,0.0020036764705882353,0.1545770764350891
task_attr_mod_color_11699,phase_gain,2.5,75,0.11396218836307526,0.020469808254292843,
task_attr_mod_color_11699,phase_gain,2.5,150,0.0026480890810489655,0.034229840142417915,
task_attr_mod_color_11699,phase_gain,2.5,200,0.00683599105104804,0.04194028998433693,0.08189838379621506
task_attr_mod_color_11699,phase_gain,2.5,225,0.12670913338661194,0.0467263549280659,
task_attr_mod_color_11699,phase_gain,2.5,300,0.0035644778981804848,0.056936439932851836,
task_attr_mod_color_11699,phase_gain,2.5,375,0.002481995150446892,0.06875427154034691,
task_attr_mod_color_11699,phase_gain,2.5,400,0.0592743344604969,0.07201240310288316,0.05573386698961258
task_attr_mod_color_11699,phase_gain,2.5,450,0.06898459792137146,0.07983336233901844,
task_attr_mod_color_11699,phase_gain,2.5,525,0.002686288207769394,0.09025246276395174,
task_attr_mod_color_11699,phase_gain,2.5,600,0.0452236570417881,0.10255260226316858,0.040047820657491684
task_attr_mod_color_11699,phase_gain,2.5,675,0.004301559180021286,0.11366106131801833,
task_attr_mod_color_11699,phase_gain,2.5,750,0.0039054881781339645,0.12328207031703214,
task_attr_mod_color_11699,phase_gain,2.5,800,0.03716171532869339,0.1293887233147697,0.03110841102898121
task_attr_mod_color_11699,phase_gain,2.5,825,0.03343098983168602,0.13232809146217658,
task_attr_mod_color_11699,phase_gain,2.5,900,0.001078291330486536,0.1411322595791275,
task_attr_mod_color_11699,phase_gain,2.5,975,0.026920586824417114,0.15053534977230537,
task_attr_mod_color_11699,phase_gain,2.5,1000,0.007224563509225845,0.15313040230885253,0.025348201394081116
task_attr_mod_color_11699,phase_gain,2.5,1050,0.02486499398946762,0.1583665675034807,
task_attr_mod_color_11699,phase_gain,2.5,1125,0.0050777867436409,0.16653300937608773,
task_attr_mod_color_11699,phase_gain,2.5,1200,0.0038598254323005676,0.17411027780194918,0.021917257457971573
task_attr_mod_color_11699,phase_gain,2.5,1275,0.024487923830747604,0.18085973303892564,
task_attr_mod_color_11699,phase_gain,2.5,1350,0.0012447602348402143,0.18694225693235875,
task_attr_mod_color_11699,phase_gain,2.5,1400,0.008345682173967361,0.19154696382991065,0.02006908878684044
task_attr_mod_color_11699,phase_gain,2.5,1425,0.004258287139236927,0.1932792286663186,
task_attr_mod_color_11699,phase_gain,2.5,1500,0.003248210996389389,0.19911999923860077,
task_attr_mod_color_11699,phase_gain,2.5,1575,0.003199594561010599,0.2039180335595777,
task_attr_mod_color_11699,phase_gain,2.5,1600,0.01889350265264511,0.20611829606102797,0.018576201051473618
task_attr_mod_color_11699,phase_gain,2.5,1650,0.016026530414819717,0.2099517689842209,
task_attr_mod_color_11699,phase_gain,2.5,1725,0.015479592606425285,0.21455880993299686,
task_attr_mod_color_11699,phase_gain,2.5,1800,0.019848093390464783,0.21925935795916,0.01748035103082657
task_attr_mod_color_11699,phase_gain,2.5,1875,0.0012151575647294521,0.2236109539969834,
task_attr_mod_color_11699,phase_gain,2.5,1950,0.01994856260716915,0.22823728825849868,
task_attr_mod_color_11699,phase_gain,2.5,2000,0.0024215420708060265,0.23054510746606335,0.01651449128985405
task_attr_mod_color_11699,phase_gain,2.5,2025,0.019914228469133377,0.23231078322601229,
task_attr_mod_color_11699,phase_gain,2.5,2100,0.014046680182218552,0.23552527482886645,
task_attr_mod_color_11699,phase_gain,2.5,2175,0.0011898539960384369,0.23928338735642185,
task_attr_mod_color_11699,phase_gain,2.5,2200,0.003553783753886819,0.24006330490776193,0.015904797241091728
task_attr_mod_color_11699,phase_gain,2.5,2250,0.024232370778918266,0.24207097872432998,
task_attr_mod_color_11699,phase_gain,2.5,2325,0.013937246985733509,0.24548817474474996,
task_attr_mod_color_11699,phase_gain,2.5,2400,0.0009917151182889938,0.2480935197673744,0.01546136848628521
task_attr_mod_color_11699,phase_gain,2.5,2475,0.0015460196882486343,0.251445752117415,
task_attr_mod_color_11699,phase_gain,2.5,2550,0.002927460940554738,0.2533118056764126,
task_attr_mod_color_11699,phase_gain,2.5,2600,0.014136316254734993,0.25571964011196197,0.015062820166349411
task_attr_mod_color_11699,phase_gain,2.5,2625,0.0024549108929932117,0.25660637109873535,
task_attr_mod_color_11699,phase_gain,2.5,2700,0.010963620617985725,0.25905270151699733,
task_attr_mod_color_11699,phase_gain,2.5,2775,0.0017615752294659615,0.26194169494720965,
task_attr_mod_color_11699,phase_gain,2.5,2800,0.011702824383974075,0.26306435998955796,0.01465179305523634
