condition,image_id,tau_target,tau_achieved,scale_k,niqe,fid_psnr,fid_linf,fid_ssim,fid_vif_p,fid_fsim,fid_lpips,fid_dists,fid_acutance_ratio,fid_rms,fid_frac_gt_16_255,disp_mean_px,disp_max_px,disp_p99_px,flow_tv,grid_size
N1,cat_02,0.35,0.3517836928367615,2.125,3.275965622422213,21.20734214782715,0.7518556714057922,0.5749968886375427,0.12557320296764374,0.8213748335838318,0.3517836928367615,0.1448369026184082,0.9851340055465698,0.08702272176742554,0.33119457960128784,2.6848487854003906,11.313708305358887,8.068984031677246,7.087188720703125,32
