image,attack,content,prompt,tau_lpips,steps,steps_done,stop_reason,defense_mode,rank,warp_resample,warp_max_disp,strength,guidance_scale,attack_seconds,peak_mb,pert_psnr,pert_linf,pert_ssim,pert_vif_p,pert_fsim,pert_lpips,pert_dists,pert_acutance_ratio,pert_rms,pert_frac_gt_16_255,eval_seed,edit_psnr,edit_linf,edit_ssim,edit_vif_p,edit_fsim,edit_lpips,edit_dists,edit_acutance_ratio,edit_rms,edit_frac_gt_16_255,edit_niqe_a,edit_niqe_b,edit_clip_a,edit_siglip_a,edit_clip_b,edit_siglip_b
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270803,31.77477264404297,0.5534981489181519,0.9337498545646667,0.43804001808166504,0.9594793915748596,0.23054742813110352,0.0861349105834961,1.2122293710708618,0.025778524577617645,0.029532115906476974,5.665775750020026,5.064425782056599,0.2467244565486908,0.06834092736244202,0.24056215584278107,0.06233254820108414
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270804,31.067890167236328,0.437538206577301,0.9268873929977417,0.3865855932235718,0.9478048086166382,0.2767726182937622,0.1257980465888977,1.0423293113708496,0.02796422317624092,0.040592193603515625,5.684076615362769,5.0177085644682755,0.24088336527347565,0.06994867324829102,0.2494102418422699,0.06648513674736023
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270805,31.215200424194336,0.5157341361045837,0.92505943775177,0.3913397490978241,0.9473602771759033,0.2594718635082245,0.11080366373062134,1.0502830743789673,0.027493948116898537,0.036017101258039474,6.020443401489007,4.825079550891818,0.2232872098684311,0.06870217621326447,0.230638325214386,0.06848001480102539
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270806,33.171363830566406,0.6042497158050537,0.9481059908866882,0.44922924041748047,0.966517448425293,0.21850143373012543,0.08037567138671875,1.0821410417556763,0.021949639543890953,0.0219065360724926,5.613098267240979,5.227563838656341,0.23116925358772278,0.06174241006374359,0.22624099254608154,0.06537914276123047
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270807,33.017127990722656,0.47609931230545044,0.9417386054992676,0.4607298970222473,0.9650095105171204,0.2370002120733261,0.09110361337661743,1.0274304151535034,0.02234289050102234,0.02140045166015625,5.80546053972181,5.343722714586121,0.23243793845176697,0.06758779287338257,0.23240192234516144,0.06034402921795845
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270808,32.15617752075195,0.37981653213500977,0.9427762031555176,0.43551287055015564,0.9609165191650391,0.2368188202381134,0.09943211078643799,1.0567394495010376,0.024671046063303947,0.029951732605695724,6.290004721723683,5.038195000168869,0.2371000051498413,0.06353681534528732,0.24156807363033295,0.06035231053829193
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270809,32.96833038330078,0.40359923243522644,0.950520932674408,0.456155002117157,0.9652664065361023,0.22893944382667542,0.10166645050048828,1.014752745628357,0.02246876433491707,0.021879833191633224,6.91193081776182,5.973240800142851,0.23150789737701416,0.05303173139691353,0.23584505915641785,0.04543491452932358
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270810,31.32638168334961,0.4403916895389557,0.9279820919036865,0.39609625935554504,0.9570450782775879,0.263841837644577,0.1015160083770752,1.175210952758789,0.027144260704517365,0.03399658203125,5.939007822885674,5.016613991349364,0.22759045660495758,0.07181165367364883,0.22865118086338043,0.06802854686975479
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270811,31.030778884887695,0.6927832365036011,0.9348485469818115,0.41597890853881836,0.9533962607383728,0.2302704006433487,0.07668435573577881,1.0694658756256104,0.028083961457014084,0.04168955609202385,5.979798759796324,5.157160648251637,0.18461103737354279,0.0035540242679417133,0.23961418867111206,0.06302081048488617
man_00,PF,man,a woman,0.1,150,48,約束已啟動且 edit_shift 在最近 20 步的每步改善 -5.98e-04 低於 1.0e-04,untargeted,32,bicubic,1.5,0.3,7.5,98.9,10235.3,36.237579345703125,0.16384708881378174,0.938424289226532,0.5916513800621033,0.983973503112793,0.09915188699960709,0.05395537614822388,1.0131980180740356,0.015420982614159584,0.002655029296875,20270812,29.96944236755371,0.5012938380241394,0.9155044555664062,0.3770613670349121,0.9396750926971436,0.2673460841178894,0.09794682264328003,1.1863845586776733,0.031734075397253036,0.053783416748046875,6.37235318916424,4.802644283546088,0.19392447173595428,0.007189303636550903,0.2320268452167511,0.055944666266441345
