image,condition,attacker,instruction,task,radius,unreachable,pixel_gate_sigma,r_min,r_max,gl_iters,block,hop,quantile,gate_edge_power,defense_steps,loss,gain_ratio,purify_aware,wm_tau,wm_mu,wm_diagonals,wm_q_embed,edit_steps,s_t,s_i,edit_seed,modified_from_paper,fid_lpips,fid_ssim,fid_psnr,fid_vif_p,fid_dists,edit_lpips,edit_ssim,edit_psnr,edit_vif_p,edit_dists,fid_linf,fid_rms,total_seconds
task_attr_mod_color_11699,phase_gain,instruct-pix2pix,turn the color of potted plant to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.26716,0.8629,21.636,0.34012,0.15065,0.35163,0.65451,17.697,0.29271,0.2629,1.0,0.08283,37.0
task_attr_mod_color_136767,phase_gain,instruct-pix2pix,turn the color of astronaut to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.37067,0.78901,20.489,0.24566,0.2123,0.45371,0.59392,17.159,0.19656,0.32478,0.99608,0.09452,37.2
task_attr_mod_color_184837,phase_gain,instruct-pix2pix,turn the color of frame to pink,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39033,0.69948,17.564,0.24366,0.22448,0.48291,0.39564,14.735,0.23003,0.32155,0.98039,0.13237,37.2
task_attr_mod_color_32648,phase_gain,instruct-pix2pix,turn the color of potion bottle to orange,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.36261,0.93813,30.153,0.2685,0.16371,0.34359,0.69449,17.291,0.63734,0.26302,0.99608,0.03107,37.0
task_attr_mod_color_6205,phase_gain,instruct-pix2pix,turn the color of toolbox to red,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.28472,0.86684,24.807,0.37311,0.18148,0.50978,0.49625,10.065,0.3491,0.32689,0.84822,0.0575,37.2
task_env_weather_112463,phase_gain,instruct-pix2pix,transform the setting to spring with blooming flowers,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4182,0.84014,23.817,0.37914,0.12364,0.41603,0.55138,17.355,0.26412,0.21376,0.97255,0.06444,37.2
task_env_weather_133752,phase_gain,instruct-pix2pix,transform the setting to a rainy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.39643,0.87218,26.322,0.37287,0.11978,0.55856,0.62346,16.456,0.35266,0.33615,0.81961,0.04829,37.2
task_env_weather_181583,phase_gain,instruct-pix2pix,change the setting to a stormy day,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41764,0.80156,24.733,0.35645,0.1612,0.66936,0.56616,13.927,0.39496,0.39825,0.92051,0.05799,37.2
task_env_weather_246440,phase_gain,instruct-pix2pix,transform the setting to autumn with falling leaves,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43512,0.65364,15.257,0.22052,0.19021,0.49686,0.38924,15.725,0.11658,0.25857,1.0,0.17264,37.0
task_env_weather_63722,phase_gain,instruct-pix2pix,change the setting to a snowy landscape,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32862,0.80529,20.273,0.28263,0.17151,0.37049,0.63596,17.918,0.19421,0.25075,0.87059,0.09691,37.1
task_obj_add_13726,phase_gain,instruct-pix2pix,Add subscribe button,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4376,0.75404,19.707,0.24028,0.19719,0.74515,0.43798,14.908,0.18521,0.4297,1.0,0.10343,37.1
task_obj_add_340466,phase_gain,instruct-pix2pix,Add orange juice,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.27774,0.87284,23.24,0.39985,0.17637,0.41392,0.70013,15.6,0.33233,0.2781,0.95244,0.06886,37.1
task_obj_add_40931,phase_gain,instruct-pix2pix,Add the blood on snout,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.53906,0.69463,19.348,0.20776,0.22889,0.55384,0.35665,15.39,0.1663,0.3795,0.99608,0.10779,37.1
task_obj_add_581286,phase_gain,instruct-pix2pix,Add sauce,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32237,0.9053,29.088,0.46656,0.12942,0.38759,0.60588,15.083,0.29391,0.25074,0.7098,0.03513,37.2
task_obj_add_692065,phase_gain,instruct-pix2pix,Add monk,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.32831,0.80714,21.784,0.43478,0.1622,0.35254,0.50711,17.543,0.35919,0.28844,0.85871,0.08143,37.2
task_obj_remove_10197,phase_gain,instruct-pix2pix,Remove gravel path,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.42277,0.75293,19.091,0.32026,0.17909,0.47287,0.32893,13.361,0.04651,0.28112,0.99216,0.11104,37.0
task_obj_remove_257910,phase_gain,instruct-pix2pix,Remove bracelet,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41854,0.89647,26.029,0.39251,0.13125,0.40684,0.74064,20.07,0.32442,0.23002,0.96078,0.04995,37.1
task_obj_remove_380621,phase_gain,instruct-pix2pix,Remove iceberg,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.43225,0.81572,21.887,0.37071,0.14691,0.62942,0.35142,13.419,0.07271,0.37245,0.99089,0.08047,37.1
task_obj_remove_509477,phase_gain,instruct-pix2pix,Remove the man with glasses,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.46371,0.71974,19.121,0.22468,0.19396,0.51871,0.46311,16.072,0.24903,0.35992,0.99216,0.11065,37.1
task_obj_remove_657585,phase_gain,instruct-pix2pix,Remove frisbee,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41332,0.92513,29.857,0.55538,0.12299,0.43786,0.74706,19.385,0.60108,0.25479,0.91027,0.03215,37.2
task_obj_swap_joint_mask_276754,phase_gain,instruct-pix2pix,Replace the satellite dish with rocket,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.51977,0.55171,17.283,0.07104,0.26932,0.22408,0.78617,20.428,0.21823,0.22182,1.0,0.13673,37.0
task_obj_swap_joint_mask_533428,phase_gain,instruct-pix2pix,Replace the samurai armor with red jacket,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.49831,0.70566,18.625,0.22434,0.22822,0.5039,0.45383,15.357,0.15301,0.27585,0.99216,0.11715,37.2
task_obj_swap_joint_mask_75733,phase_gain,instruct-pix2pix,Replace the snowy landscape with sea,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.41863,0.82154,23.83,0.21811,0.17319,0.497,0.64226,14.44,0.27412,0.34357,0.97647,0.06435,37.2
task_obj_swap_rand_mask_298147,phase_gain,instruct-pix2pix,Replace the wizard's robe with red shirt,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.52731,0.60703,18.391,0.1426,0.23616,0.71779,0.30032,14.382,0.12555,0.38447,1.0,0.12035,37.1
task_obj_swap_rand_mask_417469,phase_gain,instruct-pix2pix,Replace the green flannel shirt with blue shirt,,3.0,False,0.0,0.12,inf,0,32,16,0.5,1.0,100,encoder_target,1.0,none,1500,1,3-4-5,0.75,100,7.5,1.5,20260812,False,0.4163,0.75853,20.564,0.25482,0.18218,0.53441,0.49549,15.294,0.26247,0.34962,1.0,0.09372,37.1
